timestamp,legacy_rtl81397,legacy_rtl81399,legacy_rtl81393,legacy_rtl81395,legacy_rtl81391,legacy_rtl81394,legacy_rtl81396,legacy_rtl81390,legacy_rtl81392,max,min,avg
1406,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6632,0.6671,0.6671,0.6507,0.6618
1407,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6632,0.6671,0.6671,0.6507,0.6618
1410,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1411,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1412,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1413,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1414,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1415,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1416,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1417,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1418,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1419,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1420,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1421,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1422,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1423,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1424,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1425,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1426,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1427,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1428,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1429,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1430,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1431,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1432,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1433,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1434,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1435,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1436,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1437,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1438,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1439,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1440,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1441,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1442,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1444,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1445,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1446,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1447,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1448,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1449,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1450,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1451,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1452,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1455,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1456,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1457,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1458,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1459,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1460,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1462,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1463,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1464,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1465,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1466,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1467,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1468,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1469,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1470,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1471,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1472,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1473,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1474,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1475,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1476,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1477,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1478,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1479,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1480,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1481,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1482,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1483,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1484,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1485,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1486,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1487,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1488,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6519,0.6636,0.6671,0.6671,0.6507,0.6619
1489,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6542,0.6636,0.6671,0.6671,0.6507,0.6621
1490,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6542,0.6636,0.6671,0.6671,0.6507,0.6621
1492,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6542,0.6636,0.6671,0.6671,0.6507,0.6621
1493,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6542,0.6636,0.6671,0.6671,0.6507,0.6621
1494,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6542,0.6636,0.6671,0.6671,0.6507,0.6621
1495,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6542,0.6636,0.6671,0.6671,0.6507,0.6621
1496,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6542,0.6636,0.6671,0.6671,0.6507,0.6621
1497,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6542,0.6636,0.6671,0.6671,0.6507,0.6621
1498,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6542,0.6636,0.6671,0.6671,0.6507,0.6621
1499,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1500,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1502,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1503,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1504,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1505,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1506,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1507,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1508,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1509,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1510,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1511,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1513,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1514,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1515,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1516,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1517,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1518,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1519,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1520,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1521,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1522,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1523,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1524,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1525,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1526,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1527,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1528,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1529,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1530,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1531,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1533,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1534,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1535,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1536,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1537,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1538,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1540,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1542,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1543,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1544,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1545,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1546,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1547,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1548,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1549,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1550,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1551,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1552,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1553,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1554,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1555,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1556,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1557,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1558,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1559,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1560,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1561,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1562,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1563,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1564,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1567,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1568,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1570,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1571,0.6643,0.6655,0.6643,0.6507,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6507,0.6624
1572,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6565,0.6632
1575,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6565,0.6632
1576,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6565,0.6632
1577,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6565,0.6632
1578,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6565,0.6636,0.6671,0.6671,0.6565,0.6632
1579,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6671,0.6585,0.6641
1580,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6671,0.6585,0.6641
1581,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6671,0.6585,0.6641
1582,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6671,0.6585,0.6641
1583,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6671,0.6585,0.6641
1584,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6671,0.6585,0.6641
1585,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6671,0.6585,0.6641
1587,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6671,0.6585,0.6641
1588,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6671,0.6585,0.6641
1589,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6671,0.6585,0.6641
1590,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6671,0.6585,0.6641
1591,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6671,0.6585,0.6641
1592,0.6643,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6671,0.6585,0.6641
1593,0.6791,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6791,0.6585,0.6658
1594,0.6791,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6791,0.6585,0.6658
1595,0.6791,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6791,0.6585,0.6658
1596,0.6791,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6791,0.6585,0.6658
1597,0.6791,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6636,0.6671,0.6791,0.6585,0.6658
1598,0.6791,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6585,0.6659
1600,0.6791,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6585,0.6659
1601,0.6791,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6585,0.6659
1602,0.6791,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6585,0.6659
1604,0.6791,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6585,0.6659
1605,0.6791,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6585,0.6659
1606,0.6791,0.6655,0.6643,0.6585,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6585,0.6659
1607,0.6791,0.6655,0.6643,0.6604,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6661
1608,0.6791,0.6655,0.6643,0.6604,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6661
1609,0.6791,0.6655,0.6643,0.6604,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6661
1610,0.6791,0.6655,0.6643,0.6604,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6661
1612,0.6791,0.6655,0.6643,0.6604,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6661
1613,0.6791,0.6655,0.6643,0.6604,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6661
1614,0.6791,0.6655,0.6643,0.6604,0.6643,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6661
1615,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1616,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1617,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1618,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1620,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1621,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1622,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1623,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1625,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1626,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1628,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1630,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1631,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1632,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1633,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1634,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1635,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1636,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1637,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1638,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1639,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1640,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1641,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1642,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1643,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1644,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1645,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1646,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1647,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1649,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1651,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
1652,0.6791,0.6655,0.6643,0.6604,0.6651,0.6651,0.6643,0.6647,0.6671,0.6791,0.6604,0.6662
