timestamp,legacy_ne20001,legacy_ne20009,legacy_ne20004,legacy_ne20003,legacy_ne20005,legacy_ne20006,legacy_ne20007,legacy_ne20008,legacy_ne20000,legacy_ne20002,max,min,avg
221,0.3864,0.3818,0.3318,0.4045,0.3591,0.4455,0.5545,0.4409,0.0091,0.4,0.5545,0.0091,0.3714
222,0.3864,0.3818,0.5318,0.4045,0.3591,0.4455,0.5545,0.4409,0.0091,0.4227,0.5545,0.0091,0.3936
223,0.3864,0.4227,0.5318,0.4045,0.3591,0.4455,0.5545,0.4273,0.0091,0.4227,0.5545,0.0091,0.3964
224,0.3864,0.4227,0.5318,0.4045,0.3591,0.4455,0.5545,0.3955,0.0091,0.4227,0.5545,0.0091,0.3932
225,0.3864,0.4227,0.5318,0.4045,0.3591,0.4455,0.5545,0.4227,0.0091,0.4227,0.5545,0.0091,0.3959
226,0.3864,0.4227,0.4909,0.4045,0.3591,0.4455,0.5545,0.4227,0.0091,0.4227,0.5545,0.0091,0.3918
227,0.3864,0.4227,0.4909,0.4045,0.3227,0.4455,0.5545,0.4227,0.0091,0.4227,0.5545,0.0091,0.3882
229,0.3091,0.5455,0.4364,0.4045,0.3227,0.4455,0.5545,0.4227,0.0091,0.4227,0.5545,0.0091,0.3873
230,0.3091,0.5455,0.4364,0.4045,0.3227,0.4455,0.5545,0.3591,0.3636,0.5045,0.5545,0.3091,0.4245
231,0.3091,0.5455,0.4364,0.4045,0.3227,0.4455,0.5545,0.4,0.3636,0.5045,0.5545,0.3091,0.4286
232,0.3091,0.2955,0.4364,0.4045,0.3227,0.4455,0.5545,0.4,0.3636,0.5045,0.5545,0.2955,0.4036
233,0.3091,0.2955,0.4364,0.4045,0.2727,0.4455,0.5545,0.3136,0.3636,0.5045,0.5545,0.2727,0.39
234,0.3091,0.2955,0.4364,0.1227,0.2727,0.4455,0.5545,0.3136,0.3636,0.5045,0.5545,0.1227,0.3618
235,0.3091,0.2955,0.4364,0.1045,0.2727,0.4455,0.5545,0.3136,0.3636,0.5045,0.5545,0.1045,0.36
236,0.2909,0.2955,0.5773,0.3091,0.2727,0.4455,0.5545,0.3136,0.3636,0.5045,0.5773,0.2727,0.3927
237,0.2909,0.2955,0.5773,0.3,0.1818,0.4455,0.5545,0.3136,0.3091,0.4955,0.5773,0.1818,0.3764
238,0.1227,0.5091,0.5773,0.3,0.1818,0.4455,0.5545,0.3136,0.3091,0.4955,0.5773,0.1227,0.3809
239,0.1227,0.5091,0.5773,0.3,0.1818,0.4455,0.5545,0.3136,0.3091,0.4955,0.5773,0.1227,0.3809
240,0.1227,0.5091,0.4545,0.3,0.1818,0.4455,0.5545,0.3136,0.3091,0.4955,0.5545,0.1227,0.3686
241,0.1227,0.5091,0.4545,0.2864,0.1818,0.4455,0.5545,0.3136,0.1727,0.4955,0.5545,0.1227,0.3536
242,0.1227,0.5091,0.4545,0.2864,0.1818,0.4455,0.5545,0.3136,0.1636,0.4955,0.5545,0.1227,0.3527
243,0.1227,0.5091,0.4545,0.2864,0.5409,0.4455,0.5545,0.2273,0.1636,0.4955,0.5545,0.1227,0.38
244,0.1227,0.5091,0.4545,0.2864,0.5409,0.2409,0.5545,0.2273,0.1636,0.4955,0.5545,0.1227,0.3595
245,0.1227,0.5091,0.4545,0.2864,0.5409,0.4273,0.5545,0.2273,0.1636,0.4955,0.5545,0.1227,0.3782
246,0.4227,0.4364,0.5182,0.1318,0.5409,0.4273,0.5545,0.2273,0.1636,0.4955,0.5545,0.1318,0.3918
247,0.4227,0.4364,0.5182,0.1318,0.5409,0.35,0.5545,0.2273,0.1636,0.4955,0.5545,0.1318,0.3841
249,0.4364,0.4364,0.5182,0.1318,0.4682,0.35,0.5545,0.4636,0.3273,0.4955,0.5545,0.1318,0.4182
250,0.4364,0.4364,0.4364,0.1318,0.4682,0.4591,0.5545,0.4636,0.3273,0.4955,0.5545,0.1318,0.4209
251,0.4364,0.4364,0.4364,0.1318,0.4682,0.3591,0.5545,0.4636,0.3273,0.4955,0.5545,0.1318,0.4109
252,0.4364,0.4364,0.4364,0.1318,0.4682,0.3591,0.5545,0.4636,0.2545,0.4955,0.5545,0.1318,0.4036
253,0.4364,0.3864,0.4364,0.5045,0.4682,0.3591,0.5545,0.4636,0.1182,0.4955,0.5545,0.1182,0.4223
254,0.4364,0.3864,0.4045,0.5045,0.4682,0.35,0.5545,0.4636,0.2909,0.4955,0.5545,0.2909,0.4355
255,0.4364,0.3864,0.4045,0.5045,0.4682,0.35,0.5545,0.4364,0.3273,0.4955,0.5545,0.3273,0.4364
256,0.4364,0.3864,0.4545,0.5045,0.4364,0.35,0.2682,0.4364,0.2636,0.4955,0.5045,0.2636,0.4032
257,0.4227,0.3864,0.4545,0.5045,0.4364,0.35,0.2682,0.4364,0.0636,0.5,0.5045,0.0636,0.3823
258,0.4227,0.3864,0.4045,0.5045,0.4364,0.35,0.2682,0.4364,0.4136,0.5,0.5045,0.2682,0.4123
259,0.4227,0.4,0.4045,0.2909,0.4364,0.35,0.2682,0.4364,0.4136,0.5,0.5,0.2682,0.3923
260,0.4227,0.3227,0.4045,0.3727,0.4364,0.35,0.2682,0.4364,0.4136,0.5,0.5,0.2682,0.3927
261,0.4045,0.1955,0.4045,0.0955,0.4182,0.1955,0.2682,0.4364,0.4136,0.5,0.5,0.0955,0.3332
262,0.4045,0.3545,0.3727,0.1682,0.4182,0.3818,0.2682,0.4364,0.4136,0.4955,0.4955,0.1682,0.3714
263,0.4045,0.3818,0.3727,0.1545,0.4182,0.35,0.55,0.4364,0.4136,0.4955,0.55,0.1545,0.3977
264,0.4045,0.2545,0.3727,0.0455,0.4091,0.4136,0.55,0.4364,0.4227,0.4955,0.55,0.0455,0.3805
265,0.4045,0.2545,0.3727,0.0455,0.4091,0.2682,0.55,0.4364,0.4227,0.4955,0.55,0.0455,0.3659
266,0.4045,0.2545,0.3727,0.0455,0.4091,0.2682,0.55,0.4364,0.2409,0.4773,0.55,0.0455,0.3459
267,0.4045,0.2545,0.3727,0.0455,0.4091,0.2682,0.55,0.4136,0.2545,0.4773,0.55,0.0455,0.345
269,0.4045,0.2545,0.3727,0.0455,0.4091,0.2682,0.55,0.4136,0.25,0.4773,0.55,0.0455,0.3445
270,0.4045,0.2545,0.3773,0.5364,0.4091,0.2682,0.55,0.4136,0.2818,0.4682,0.55,0.2545,0.3964
271,0.4045,0.2545,0.3773,0.5364,0.4091,0.4182,0.55,0.4136,0.2818,0.4682,0.55,0.2545,0.4114
272,0.4045,0.2545,0.3364,0.3136,0.4091,0.4182,0.55,0.4136,0.2818,0.4682,0.55,0.2545,0.385
273,0.4045,0.2545,0.3364,0.3136,0.4091,0.4182,0.55,0.4136,0.2818,0.4682,0.55,0.2545,0.385
274,0.4045,0.2545,0.3682,0.2,0.4091,0.4182,0.55,0.4136,0.2818,0.4682,0.55,0.2,0.3768
275,0.4045,0.2545,0.3682,0.3727,0.4091,0.4182,0.55,0.4136,0.2818,0.4682,0.55,0.2545,0.3941
276,0.1955,0.2545,0.3909,0.3727,0.4091,0.4182,0.55,0.4136,0.2818,0.4682,0.55,0.1955,0.3755
277,0.1955,0.2545,0.1955,0.3727,0.4091,0.4182,0.55,0.4136,0.2818,0.4682,0.55,0.1955,0.3559
278,0.1955,0.2545,0.1364,0.3727,0.4091,0.4182,0.55,0.4136,0.2818,0.4682,0.55,0.1364,0.35
279,0.3545,0.2545,0.3636,0.3727,0.3045,0.4182,0.55,0.4136,0.2818,0.4727,0.55,0.2545,0.3786
280,0.3545,0.2545,0.3636,0.3727,0.3045,0.4182,0.2,0.4136,0.2818,0.4727,0.4727,0.2,0.3436
281,0.3545,0.2545,0.3636,0.3727,0.3045,0.1818,0.2,0.4136,0.2818,0.4727,0.4727,0.1818,0.32
282,0.3545,0.2545,0.3636,0.5364,0.3045,0.3182,0.2,0.3818,0.2818,0.4727,0.5364,0.2,0.3468
283,0.3545,0.4864,0.0091,0.5364,0.3045,0.3182,0.35,0.3818,0.2818,0.4727,0.5364,0.0091,0.3495
284,0.3545,0.4864,0.0091,0.5364,0.3045,0.3182,0.35,0.3818,0.2818,0.4455,0.5364,0.0091,0.3468
286,0.3545,0.4864,0.0091,0.4227,0.3045,0.3182,0.35,0.3818,0.2818,0.4455,0.4864,0.0091,0.3355
287,0.3545,0.4864,0.0091,0.4227,0.4318,0.3182,0.35,0.3818,0.2818,0.4455,0.4864,0.0091,0.3482
288,0.3545,0.4818,0.0091,0.4227,0.4318,0.3182,0.35,0.3818,0.2818,0.4455,0.4818,0.0091,0.3477
289,0.1318,0.4818,0.0091,0.4227,0.4318,0.4591,0.35,0.3818,0.2818,0.4455,0.4818,0.0091,0.3395
290,0.1182,0.4818,0.05,0.4227,0.4318,0.4591,0.35,0.3818,0.2818,0.3955,0.4818,0.05,0.3373
291,0.1182,0.4545,0.05,0.4227,0.4318,0.4591,0.35,0.3818,0.2818,0.3955,0.4591,0.05,0.3345
292,0.1182,0.4545,0.05,0.4227,0.4318,0.4591,0.35,0.3818,0.2818,0.2682,0.4591,0.05,0.3218
293,0.1182,0.4545,0.05,0.5409,0.4318,0.4591,0.35,0.3818,0.2818,0.1591,0.5409,0.05,0.3227
294,0.5409,0.4545,0.05,0.5409,0.3682,0.4591,0.3409,0.3818,0.2818,0.1591,0.5409,0.05,0.3577
295,0.5409,0.4545,0.05,0.5409,0.3682,0.4591,0.3409,0.3818,0.4091,0.1591,0.5409,0.05,0.3705
296,0.5409,0.4545,0.5136,0.5409,0.3682,0.4591,0.3409,0.3818,0.4091,0.1591,0.5409,0.1591,0.4168
297,0.5409,0.4545,0.5136,0.4455,0.2091,0.4591,0.3409,0.3818,0.4091,0.1591,0.5409,0.1591,0.3914
298,0.5091,0.4545,0.5136,0.4455,0.2091,0.4591,0.3409,0.3818,0.4091,0.1591,0.5136,0.1591,0.3882
299,0.5091,0.4273,0.5136,0.4455,0.2091,0.4591,0.3409,0.3818,0.4091,0.1591,0.5136,0.1591,0.3855
300,0.5091,0.4273,0.5136,0.4455,0.2091,0.4591,0.3409,0.3818,0.4091,0.4818,0.5136,0.2091,0.4177
301,0.5091,0.4273,0.5136,0.4455,0.2091,0.5091,0.3409,0.3818,0.2364,0.4818,0.5136,0.2091,0.4055
302,0.5182,0.4273,0.5136,0.4455,0.2091,0.5091,0.3409,0.3818,0.2364,0.4818,0.5182,0.2091,0.4064
303,0.5182,0.3273,0.5,0.4455,0.2091,0.5091,0.3409,0.3818,0.2364,0.4818,0.5182,0.2091,0.395
304,0.5182,0.3273,0.5,0.4455,0.2091,0.4682,0.3,0.3818,0.2364,0.4818,0.5182,0.2091,0.3868
306,0.5182,0.3273,0.5,0.4455,0.2091,0.4682,0.2909,0.3818,0.2364,0.4818,0.5182,0.2091,0.3859
307,0.4636,0.3273,0.5,0.4455,0.2091,0.4682,0.2909,0.3818,0.2364,0.4682,0.5,0.2091,0.3791
308,0.4636,0.3273,0.5,0.4455,0.2091,0.4682,0.2909,0.3818,0.5318,0.4682,0.5318,0.2091,0.4086
309,0.4636,0.3273,0.5,0.4455,0.2091,0.4682,0.2909,0.3818,0.5318,0.4682,0.5318,0.2091,0.4086
311,0.4955,0.3273,0.5,0.4455,0.45,0.5364,0.2773,0.3818,0.5318,0.4682,0.5364,0.2773,0.4414
313,0.4955,0.3273,0.5,0.4455,0.45,0.5364,0.1136,0.3818,0.5318,0.4682,0.5364,0.1136,0.425
314,0.4955,0.3273,0.5,0.4455,0.45,0.5364,0.1136,0.3818,0.4636,0.4682,0.5364,0.1136,0.4182
315,0.4636,0.3273,0.5,0.4455,0.45,0.5364,0.1136,0.1182,0.4636,0.4682,0.5364,0.1136,0.3886
316,0.4636,0.3273,0.5,0.45,0.45,0.5364,0.1136,0.1182,0.4636,0.2864,0.5364,0.1136,0.3709
317,0.4636,0.3273,0.5,0.45,0.45,0.5273,0.1136,0.2455,0.4636,0.2864,0.5273,0.1136,0.3827
318,0.4636,0.3273,0.5,0.45,0.45,0.5273,0.1136,0.1273,0.5136,0.2864,0.5273,0.1136,0.3759
319,0.4636,0.3273,0.4955,0.45,0.45,0.5273,0.4682,0.1909,0.5136,0.2864,0.5273,0.1909,0.4173
321,0.4636,0.3273,0.4955,0.2545,0.45,0.5273,0.4682,0.1909,0.5136,0.2864,0.5273,0.1909,0.3977
322,0.4636,0.3273,0.4955,0.3,0.45,0.5273,0.4682,0.0455,0.0273,0.2864,0.5273,0.0273,0.3391
323,0.4636,0.3273,0.4955,0.3,0.45,0.5273,0.4682,0.0455,0.1727,0.2864,0.5273,0.0455,0.3536
324,0.45,0.3273,0.4955,0.3,0.45,0.5591,0.4682,0.0455,0.1727,0.2864,0.5591,0.0455,0.3555
325,0.45,0.3273,0.4955,0.3,0.45,0.5591,0.4682,0.0455,0.1727,0.0591,0.5591,0.0455,0.3327
326,0.4182,0.3273,0.4955,0.3,0.45,0.5591,0.4682,0.0455,0.1727,0.1364,0.5591,0.0455,0.3373
327,0.1,0.3273,0.4364,0.4909,0.2636,0.5591,0.4682,0.0455,0.1727,0.4091,0.5591,0.0455,0.3273
328,0.05,0.3273,0.4364,0.4909,0.2636,0.4136,0.4682,0.5273,0.1727,0.4091,0.5273,0.05,0.3559
329,0.0364,0.4545,0.4364,0.4909,0.2636,0.4136,0.4409,0.5273,0.1727,0.1864,0.5273,0.0364,0.3423
330,0.0364,0.4545,0.4364,0.4909,0.2636,0.4136,0.4409,0.5273,0.1727,0.1455,0.5273,0.0364,0.3382
331,0.0364,0.4545,0.4364,0.4909,0.2636,0.4136,0.4409,0.5273,0.1727,0.0455,0.5273,0.0364,0.3282
332,0.4182,0.4545,0.4364,0.3955,0.1864,0.4136,0.4409,0.5273,0.1727,0.0455,0.5273,0.0455,0.3491
333,0.4182,0.4545,0.4364,0.3955,0.1864,0.4136,0.4409,0.5273,0.1545,0.0455,0.5273,0.0455,0.3473
335,0.4182,0.4545,0.4364,0.3955,0.1864,0.5273,0.4409,0.4682,0.1545,0.0455,0.5273,0.0455,0.3527
337,0.4318,0.4545,0.4364,0.3955,0.1864,0.5273,0.4409,0.4682,0.1545,0.0455,0.5273,0.0455,0.3541
338,0.4318,0.4545,0.4364,0.3955,0.4364,0.5273,0.0455,0.4682,0.1091,0.5864,0.5864,0.0455,0.3891
339,0.4318,0.4545,0.4364,0.4091,0.4364,0.5273,0.0455,0.4682,0.1091,0.3818,0.5273,0.0455,0.37
340,0.4318,0.4545,0.4364,0.4091,0.4364,0.5273,0.0455,0.4682,0.1091,0.1864,0.5273,0.0455,0.3505
341,0.4318,0.4545,0.4364,0.4091,0.4364,0.5409,0.0455,0.4682,0.1091,0.1727,0.5409,0.0455,0.3505
342,0.4318,0.4545,0.4364,0.4091,0.4364,0.5409,0.0455,0.4682,0.1091,0.1909,0.5409,0.0455,0.3523
343,0.4318,0.4545,0.4364,0.4591,0.4364,0.5409,0.0455,0.4682,0.1091,0.1909,0.5409,0.0455,0.3573
344,0.4318,0.3,0.4364,0.2909,0.4364,0.5409,0.5455,0.4682,0.2682,0.1909,0.5455,0.1909,0.3909
345,0.4318,0.3409,0.4364,0.2909,0.4364,0.4409,0.5455,0.4682,0.2682,0.1909,0.5455,0.1909,0.385
347,0.4318,0.3409,0.4364,0.2909,0.4364,0.4409,0.5455,0.2909,0.2682,0.1909,0.5455,0.1909,0.3673
348,0.4,0.3409,0.45,0.2909,0.4591,0.4409,0.5455,0.2909,0.2682,0.2909,0.5455,0.2682,0.3777
349,0.4,0.3409,0.45,0.2909,0.4591,0.3364,0.4636,0.2909,0.2682,0.1864,0.4636,0.1864,0.3486
350,0.4,0.3409,0.45,0.2909,0.4591,0.3364,0.4636,0.2136,0.2682,0.3045,0.4636,0.2136,0.3527
351,0.3818,0.1227,0.45,0.5045,0.4591,0.3364,0.4636,0.1273,0.1636,0.2636,0.5045,0.1227,0.3273
352,0.3909,0.1227,0.45,0.5045,0.4591,0.4364,0.4636,0.1273,0.1636,0.2636,0.5045,0.1227,0.3382
353,0.3909,0.1227,0.45,0.5045,0.4591,0.4364,0.4545,0.1273,0.3636,0.2727,0.5045,0.1227,0.3582
354,0.3909,0.1227,0.45,0.5045,0.4591,0.4364,0.4545,0.1273,0.3636,0.4227,0.5045,0.1227,0.3732
356,0.3909,0.1227,0.45,0.5045,0.4591,0.4136,0.4545,0.1273,0.3636,0.3545,0.5045,0.1227,0.3641
357,0.3909,0.2455,0.45,0.4909,0.4591,0.4136,0.4545,0.4136,0.3636,0.3545,0.4909,0.2455,0.4036
358,0.25,0.3045,0.45,0.4909,0.4591,0.4136,0.4545,0.4136,0.3636,0.3545,0.4909,0.25,0.3954
359,0.2591,0.3682,0.45,0.4909,0.4591,0.4136,0.4545,0.4136,0.4955,0.3545,0.4955,0.2591,0.4159
360,0.2591,0.3682,0.45,0.5,0.4591,0.4773,0.4545,0.4136,0.4955,0.3545,0.5,0.2591,0.4232
362,0.2591,0.3682,0.4045,0.5,0.4591,0.4773,0.4545,0.4136,0.4955,0.3727,0.5,0.2591,0.4204
363,0.2591,0.3682,0.4045,0.5,0.4591,0.4773,0.4545,0.4136,0.4955,0.3091,0.5,0.2591,0.4141
364,0.2591,0.3682,0.4045,0.5,0.4591,0.3955,0.5182,0.4136,0.4955,0.2409,0.5182,0.2409,0.4055
365,0.2591,0.3682,0.3955,0.4955,0.4591,0.3955,0.5182,0.4136,0.4955,0.1864,0.5182,0.1864,0.3987
366,0.2591,0.3682,0.3955,0.4955,0.4591,0.3955,0.3045,0.4136,0.5545,0.1864,0.5545,0.1864,0.3832
368,0.2591,0.3682,0.3955,0.4955,0.4591,0.3955,0.3045,0.3545,0.5545,0.1864,0.5545,0.1864,0.3773
369,0.2591,0.3682,0.3955,0.4773,0.4591,0.2955,0.3045,0.3545,0.5545,0.1864,0.5545,0.1864,0.3655
371,0.2591,0.3682,0.3955,0.4773,0.4591,0.1773,0.3045,0.3545,0.5273,0.1864,0.5273,0.1773,0.3509
372,0.2591,0.3682,0.3955,0.4773,0.4591,0.1773,0.3045,0.1773,0.5273,0.1864,0.5273,0.1773,0.3332
373,0.2591,0.3682,0.45,0.4773,0.4591,0.3909,0.3045,0.1773,0.5273,0.5,0.5273,0.1773,0.3914
374,0.2591,0.3682,0.45,0.4773,0.4591,0.3909,0.5364,0.1773,0.5273,0.5,0.5364,0.1773,0.4146
375,0.2591,0.3682,0.45,0.4773,0.4591,0.4227,0.5364,0.4682,0.5273,0.5,0.5364,0.2591,0.4468
376,0.3909,0.3682,0.45,0.4773,0.4591,0.4227,0.5364,0.4682,0.5273,0.5,0.5364,0.3682,0.46
377,0.3909,0.3682,0.45,0.4773,0.4591,0.4227,0.5364,0.4682,0.5273,0.5,0.5364,0.3682,0.46
378,0.3909,0.4727,0.45,0.4773,0.4591,0.4227,0.5364,0.4,0.5591,0.5,0.5591,0.3909,0.4668
379,0.3909,0.4727,0.45,0.4773,0.1636,0.4227,0.4773,0.1273,0.5591,0.5,0.5591,0.1273,0.4041
380,0.3909,0.4727,0.45,0.4773,0.2091,0.4136,0.4773,0.25,0.5591,0.5,0.5591,0.2091,0.42
381,0.3909,0.4727,0.45,0.4773,0.2091,0.15,0.4773,0.2955,0.5591,0.5,0.5591,0.15,0.3982
382,0.3909,0.4727,0.45,0.4773,0.2091,0.1727,0.4773,0.2955,0.5591,0.5,0.5591,0.1727,0.4005
384,0.3909,0.4727,0.45,0.4773,0.2091,0.1727,0.4364,0.4545,0.5591,0.4955,0.5591,0.1727,0.4118
385,0.3909,0.4727,0.45,0.4318,0.2091,0.1727,0.4364,0.4545,0.5591,0.4955,0.5591,0.1727,0.4073
386,0.3909,0.4727,0.45,0.4318,0.2091,0.1727,0.2545,0.4545,0.5091,0.4955,0.5091,0.1727,0.3841
387,0.3909,0.4727,0.45,0.4318,0.2955,0.1727,0.2545,0.4545,0.5091,0.4955,0.5091,0.1727,0.3927
388,0.3909,0.4727,0.45,0.4318,0.3091,0.1727,0.2545,0.4545,0.5091,0.4955,0.5091,0.1727,0.3941
389,0.3909,0.4727,0.45,0.4318,0.3682,0.5227,0.3682,0.4545,0.5091,0.4955,0.5227,0.3682,0.4464
390,0.3909,0.3545,0.45,0.4318,0.3682,0.5227,0.3682,0.4955,0.5091,0.4955,0.5227,0.3545,0.4386
391,0.3682,0.3545,0.45,0.4318,0.3682,0.5227,0.3682,0.4955,0.5091,0.4955,0.5227,0.3545,0.4364
392,0.3682,0.3545,0.45,0.2864,0.3682,0.5227,0.3682,0.4955,0.5091,0.4955,0.5227,0.2864,0.4218
393,0.3682,0.3545,0.45,0.2864,0.3682,0.3864,0.3955,0.4955,0.5091,0.4955,0.5091,0.2864,0.4109
394,0.3682,0.3545,0.45,0.2864,0.3682,0.3,0.3955,0.4955,0.5091,0.4682,0.5091,0.2864,0.3996
395,0.3682,0.3545,0.2682,0.2864,0.3682,0.3364,0.3955,0.4955,0.5091,0.4682,0.5091,0.2682,0.385
396,0.3682,0.3545,0.1364,0.2864,0.3682,0.3364,0.4227,0.4955,0.5091,0.4682,0.5091,0.1364,0.3746
397,0.3682,0.3545,0.3136,0.2864,0.3682,0.3364,0.4227,0.4955,0.5091,0.4682,0.5091,0.2864,0.3923
398,0.3682,0.3545,0.2045,0.2864,0.3682,0.3364,0.4227,0.4955,0.5091,0.4682,0.5091,0.2045,0.3814
399,0.3682,0.3545,0.3864,0.2864,0.3682,0.3364,0.4227,0.2409,0.5091,0.4682,0.5091,0.2409,0.3741
400,0.3682,0.3545,0.3364,0.2864,0.3682,0.5045,0.4591,0.2409,0.5091,0.4682,0.5091,0.2409,0.3895
401,0.3682,0.3545,0.3364,0.2864,0.3682,0.5045,0.4591,0.2409,0.5636,0.4682,0.5636,0.2409,0.395
402,0.3682,0.3545,0.4091,0.2864,0.3682,0.5045,0.4591,0.1364,0.5636,0.4682,0.5636,0.1364,0.3918
403,0.3682,0.3545,0.3818,0.2864,0.3682,0.5045,0.4591,0.1364,0.5636,0.4455,0.5636,0.1364,0.3868
404,0.3682,0.3545,0.2909,0.2864,0.3682,0.5045,0.4591,0.4227,0.5636,0.4455,0.5636,0.2864,0.4064
406,0.3682,0.3545,0.2909,0.2864,0.3682,0.5045,0.4591,0.4227,0.5636,0.4455,0.5636,0.2864,0.4064
407,0.3682,0.3545,0.2909,0.2864,0.3682,0.5818,0.3909,0.4227,0.5636,0.4455,0.5818,0.2864,0.4073
408,0.3682,0.3545,0.2909,0.2864,0.3682,0.5818,0.2682,0.4227,0.5909,0.4455,0.5909,0.2682,0.3977
411,0.0636,0.3545,0.2909,0.45,0.1682,0.5818,0.2682,0.4818,0.5909,0.4455,0.5909,0.0636,0.3695
412,0.0636,0.3545,0.2909,0.45,0.1273,0.4455,0.2682,0.4818,0.4818,0.4455,0.4818,0.0636,0.3409
415,0.0636,0.3545,0.2455,0.45,0.1273,0.4455,0.5045,0.4818,0.4818,0.4455,0.5045,0.0636,0.36
416,0.5227,0.3545,0.0318,0.45,0.1273,0.4455,0.5045,0.5136,0.4818,0.4455,0.5227,0.0318,0.3877
417,0.5227,0.3545,0.2955,0.45,0.1273,0.4455,0.5045,0.5136,0.4818,0.4455,0.5227,0.1273,0.4141
418,0.5227,0.3545,0.3818,0.45,0.1273,0.4455,0.4455,0.4318,0.4818,0.4455,0.5227,0.1273,0.4086
419,0.5227,0.3545,0.4,0.3773,0.1273,0.4909,0.4455,0.4318,0.4818,0.4455,0.5227,0.1273,0.4077
420,0.5227,0.3545,0.1636,0.3773,0.1273,0.4909,0.4455,0.4318,0.4818,0.2227,0.5227,0.1273,0.3618
421,0.4955,0.3545,0.1636,0.2727,0.1273,0.4909,0.4455,0.4091,0.4818,0.2955,0.4955,0.1273,0.3536
422,0.4955,0.3545,0.1636,0.2727,0.1273,0.4909,0.4455,0.4091,0.4818,0.3591,0.4955,0.1273,0.36
423,0.4955,0.3545,0.1636,0.2727,0.5409,0.4909,0.4455,0.4455,0.4818,0.3591,0.5409,0.1636,0.405
424,0.4955,0.3545,0.1955,0.2727,0.5409,0.5,0.5409,0.4045,0.4818,0.3591,0.5409,0.1955,0.4145
426,0.4955,0.3545,0.1727,0.2727,0.5409,0.5,0.5409,0.4045,0.4818,0.3591,0.5409,0.1727,0.4123
428,0.4955,0.3545,0.1727,0.2727,0.5409,0.5,0.5409,0.4045,0.4818,0.2636,0.5409,0.1727,0.4027
429,0.4955,0.3545,0.1727,0.2727,0.5364,0.35,0.5409,0.4045,0.4818,0.2636,0.5409,0.1727,0.3873
431,0.4955,0.3545,0.1727,0.2727,0.5364,0.35,0.5409,0.5591,0.4818,0.2636,0.5591,0.1727,0.4027
432,0.4636,0.3545,0.4909,0.2727,0.5364,0.35,0.5409,0.5591,0.4818,0.2636,0.5591,0.2636,0.4314
433,0.4636,0.3545,0.4909,0.3727,0.5364,0.35,0.55,0.3636,0.4818,0.2636,0.55,0.2636,0.4227
434,0.4636,0.3545,0.4909,0.3727,0.5364,0.35,0.55,0.3636,0.4818,0.2636,0.55,0.2636,0.4227
435,0.4636,0.3545,0.4909,0.3727,0.5364,0.4545,0.55,0.3636,0.4818,0.2636,0.55,0.2636,0.4332
436,0.4636,0.3545,0.4909,0.3727,0.5364,0.4545,0.4455,0.3636,0.2727,0.2636,0.5364,0.2636,0.4018
437,0.3864,0.4636,0.4909,0.3727,0.5364,0.4545,0.4455,0.3636,0.2727,0.2636,0.5364,0.2636,0.405
439,0.3864,0.4636,0.1227,0.3727,0.5364,0.4545,0.4455,0.3636,0.2727,0.2636,0.5364,0.1227,0.3682
440,0.4091,0.4636,0.1227,0.3727,0.5364,0.4227,0.4455,0.2545,0.2727,0.2636,0.5364,0.1227,0.3564
441,0.4091,0.4636,0.1227,0.3727,0.5364,0.4227,0.4455,0.2773,0.2727,0.2636,0.5364,0.1227,0.3586
442,0.4091,0.4636,0.1227,0.3727,0.5364,0.4227,0.4455,0.1545,0.2727,0.2636,0.5364,0.1227,0.3463
443,0.4091,0.4636,0.1455,0.3727,0.5364,0.4227,0.5182,0.1545,0.2727,0.2636,0.5364,0.1455,0.3559
444,0.4091,0.4636,0.1227,0.3273,0.5364,0.4227,0.5182,0.1545,0.5455,0.2636,0.5455,0.1227,0.3764
445,0.4091,0.4636,0.2545,0.3273,0.5364,0.4227,0.5182,0.1545,0.5455,0.3955,0.5455,0.1545,0.4027
446,0.4091,0.4636,0.1227,0.3273,0.5364,0.4227,0.5182,0.1545,0.5455,0.3955,0.5455,0.1227,0.3896
447,0.4091,0.4636,0.2727,0.3273,0.5364,0.4682,0.5182,0.1545,0.5455,0.3955,0.5455,0.1545,0.4091
448,0.4091,0.4636,0.2727,0.3273,0.5364,0.4682,0.5182,0.1545,0.4864,0.3955,0.5364,0.1545,0.4032
449,0.4091,0.4636,0.2727,0.3273,0.5364,0.4682,0.4909,0.1545,0.4864,0.3955,0.5364,0.1545,0.4005
450,0.3,0.4636,0.2727,0.3273,0.5364,0.4682,0.1364,0.1545,0.4864,0.3955,0.5364,0.1364,0.3541
451,0.3,0.4636,0.2727,0.3273,0.5364,0.4682,0.1864,0.1545,0.4864,0.3955,0.5364,0.1545,0.3591
452,0.3,0.4636,0.2727,0.3273,0.5364,0.4682,0.1864,0.1545,0.4591,0.3955,0.5364,0.1545,0.3564
453,0.2727,0.4636,0.2727,0.3273,0.5364,0.4318,0.1864,0.1545,0.4591,0.3955,0.5364,0.1545,0.35
454,0.2682,0.4636,0.2727,0.3273,0.5364,0.4318,0.1864,0.1545,0.4591,0.3955,0.5364,0.1545,0.3495
455,0.2682,0.4636,0.2727,0.1545,0.5364,0.4318,0.1864,0.1545,0.4591,0.3955,0.5364,0.1545,0.3323
