timestamp,qemu_xhci4,qemu_xhci9,qemu_xhci0,qemu_xhci7,qemu_xhci8,qemu_xhci1,qemu_xhci3,qemu_xhci6,max,min,avg
7607,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7608,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7610,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7612,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7613,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7615,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7616,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7617,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7618,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7620,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7621,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7622,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7623,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7624,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7625,0.6663,0.6946,0.662,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6692
7626,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7627,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7628,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7629,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7631,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7634,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7637,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7640,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7646,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7647,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7649,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7650,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7652,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7661,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7662,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7663,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7664,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7665,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7670,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7672,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7673,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7674,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7675,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7676,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7677,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7679,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7680,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7683,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7684,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7688,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7689,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7690,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7691,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7692,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7693,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7694,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7697,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7698,0.6663,0.6946,0.6652,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6696
7699,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7701,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7705,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7706,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7707,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7708,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7710,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7712,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7715,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7716,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7719,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7720,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7722,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7723,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7724,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7725,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7727,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7728,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7729,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7736,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7739,0.6663,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6697
7740,0.6685,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.67
7741,0.6685,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.67
7746,0.6717,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6704
7747,0.6717,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6704
7749,0.6717,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6704
7750,0.6717,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6704
7751,0.6717,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6704
7753,0.6717,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6704
7756,0.6717,0.6946,0.6663,0.6489,0.675,0.6772,0.6793,0.65,0.6946,0.6489,0.6704
7757,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7758,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7759,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7760,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7764,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7770,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7773,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7775,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7776,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7777,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7778,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7779,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7780,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7781,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7783,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7785,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7786,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7789,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7793,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7794,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7797,0.6717,0.6946,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6946,0.6489,0.6705
7798,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7799,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7801,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7803,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7804,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7805,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7806,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7807,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7809,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7810,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7811,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7813,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7814,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7815,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7816,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7818,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7819,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7820,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7824,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7825,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7826,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7828,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7832,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7833,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7834,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7835,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7837,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7839,0.6717,0.6978,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6978,0.6489,0.6709
7842,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7843,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7844,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7845,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7848,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7849,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7850,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7851,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7852,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7853,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7855,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7856,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7857,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7859,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7862,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7864,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7865,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7866,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7869,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7870,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7871,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7872,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7873,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7874,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7876,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7878,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7879,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7880,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7881,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7882,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7885,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7886,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7887,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7890,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7891,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7892,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7893,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7894,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7895,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7896,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7899,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7900,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7901,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7904,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7905,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7906,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7909,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7911,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7914,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7915,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7919,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7922,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7927,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7929,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7930,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7932,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7933,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7934,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7935,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7936,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7937,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7939,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7940,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7942,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7944,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7945,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7946,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7947,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7948,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7949,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7950,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7951,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7952,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7953,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7954,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7955,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7956,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7958,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7961,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7963,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7966,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7968,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7969,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7970,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7971,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7972,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7973,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7974,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7976,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7977,0.6717,0.6989,0.6663,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6711
7981,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6715
7982,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6715
7983,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6793,0.65,0.6989,0.6489,0.6715
7984,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
7988,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
7990,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
7992,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
7993,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
7994,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
7997,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
7998,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
7999,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
8002,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
8004,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
8005,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
8007,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
8008,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
8012,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
8013,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
8014,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
8015,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
8016,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
8020,0.6717,0.6989,0.6696,0.6489,0.6761,0.6772,0.6804,0.65,0.6989,0.6489,0.6716
