timestamp,i825502,i825500,i825506,i825503,i825509,i825505,i825501,i825507,i825508,i825504,max,min,avg
76810,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
77409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
77410,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
78009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
78010,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
78609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
78610,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
79209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
79210,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
79809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
79810,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
80409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
80410,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
81009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
81010,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
81609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
81610,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
82209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
82210,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
82809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
82810,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
83409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
83410,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
84009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
84010,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
84609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
84610,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
85209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
85210,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
85809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
85810,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
