timestamp,vmxnet31,vmxnet36,vmxnet37,vmxnet39,vmxnet35,vmxnet30,vmxnet33,vmxnet32,vmxnet38,vmxnet34,max,min,avg
49210,0.2955,0.2818,0.2977,0.2955,0.3,0.2341,0.2977,0.275,0.2841,0.3,0.3,0.2341,0.2861
49211,0.2955,0.2818,0.2977,0.2955,0.3,0.2341,0.2977,0.275,0.2841,0.3,0.3,0.2341,0.2861
49212,0.2955,0.2818,0.2977,0.2955,0.3,0.2341,0.2977,0.2795,0.2841,0.3,0.3,0.2341,0.2866
49809,0.2955,0.2818,0.2977,0.2955,0.3,0.2341,0.2977,0.2795,0.2841,0.3,0.3,0.2341,0.2866
49810,0.2955,0.2818,0.2977,0.2955,0.3,0.2341,0.2977,0.2795,0.2841,0.3,0.3,0.2341,0.2866
49811,0.2955,0.2818,0.2977,0.2955,0.3,0.2364,0.2977,0.2795,0.2841,0.3,0.3,0.2364,0.2868
49812,0.2955,0.2818,0.2977,0.2955,0.3,0.2364,0.2977,0.2818,0.2841,0.3,0.3,0.2364,0.287
50409,0.2955,0.2818,0.2977,0.2955,0.3,0.2364,0.2977,0.2818,0.2841,0.3,0.3,0.2364,0.287
50410,0.2955,0.2864,0.2977,0.2955,0.3,0.2364,0.2977,0.2818,0.2841,0.3,0.3,0.2364,0.2875
50412,0.2955,0.2864,0.2977,0.2955,0.3,0.2364,0.2977,0.2818,0.2841,0.3,0.3,0.2364,0.2875
51009,0.2955,0.2864,0.2977,0.2955,0.3,0.2364,0.2977,0.2818,0.2841,0.3,0.3,0.2364,0.2875
51010,0.2955,0.2864,0.2977,0.2977,0.3,0.2364,0.2977,0.2818,0.2841,0.3,0.3,0.2364,0.2877
51012,0.2955,0.2864,0.2977,0.2977,0.3,0.2386,0.2977,0.2818,0.2841,0.3,0.3,0.2386,0.2879
51609,0.2955,0.2864,0.2977,0.2977,0.3,0.2386,0.2977,0.2818,0.2841,0.3,0.3,0.2386,0.2879
51610,0.2955,0.2864,0.2977,0.2977,0.3,0.2386,0.2977,0.2818,0.2841,0.3,0.3,0.2386,0.2879
51612,0.2955,0.2864,0.2977,0.2977,0.3,0.2386,0.2977,0.2886,0.2841,0.3,0.3,0.2386,0.2886
52209,0.2955,0.2864,0.2977,0.2977,0.3,0.2386,0.2977,0.2886,0.2841,0.3,0.3,0.2386,0.2886
52210,0.2955,0.2886,0.2977,0.2977,0.3,0.2386,0.2977,0.2886,0.2886,0.3,0.3,0.2386,0.2893
52212,0.2955,0.2886,0.2977,0.2977,0.3,0.2409,0.2977,0.2909,0.2886,0.3,0.3,0.2409,0.2898
52809,0.2955,0.2886,0.2977,0.2977,0.3,0.2409,0.2977,0.2909,0.2886,0.3,0.3,0.2409,0.2898
52810,0.2955,0.2886,0.2977,0.2977,0.3,0.2409,0.2977,0.2909,0.2955,0.3,0.3,0.2409,0.2904
52812,0.2955,0.2886,0.2977,0.2977,0.3,0.2409,0.2977,0.2932,0.2955,0.3,0.3,0.2409,0.2907
53409,0.2955,0.2886,0.2977,0.2977,0.3,0.2409,0.2977,0.2932,0.2955,0.3,0.3,0.2409,0.2907
53410,0.2955,0.2886,0.2977,0.2977,0.3,0.2409,0.2977,0.2932,0.2977,0.3,0.3,0.2409,0.2909
53412,0.2955,0.2886,0.2977,0.2977,0.3,0.2432,0.2977,0.2932,0.2977,0.3,0.3,0.2432,0.2911
54009,0.2955,0.2886,0.2977,0.2977,0.3,0.2432,0.2977,0.2932,0.2977,0.3,0.3,0.2432,0.2911
54010,0.2955,0.2886,0.2977,0.2977,0.3,0.2432,0.2977,0.2932,0.2977,0.3,0.3,0.2432,0.2911
54012,0.2955,0.2886,0.2977,0.2977,0.3,0.25,0.2977,0.2932,0.2977,0.3,0.3,0.25,0.2918
54609,0.2955,0.2886,0.2977,0.2977,0.3,0.25,0.2977,0.2932,0.2977,0.3,0.3,0.25,0.2918
54610,0.3,0.2955,0.2977,0.2977,0.3,0.25,0.2977,0.2932,0.2977,0.3,0.3,0.25,0.2929
54612,0.3,0.2955,0.2977,0.2977,0.3,0.2568,0.2977,0.2932,0.2977,0.3,0.3,0.2568,0.2936
55210,0.3,0.2955,0.2977,0.2977,0.3,0.2568,0.2977,0.2932,0.2977,0.3,0.3,0.2568,0.2936
55211,0.3,0.2955,0.2977,0.2977,0.3,0.2568,0.2977,0.2932,0.2977,0.3,0.3,0.2568,0.2936
55212,0.3,0.2955,0.2977,0.2977,0.3,0.2568,0.2977,0.2932,0.2977,0.3,0.3,0.2568,0.2936
55810,0.3,0.2955,0.2977,0.2977,0.3,0.2568,0.2977,0.2932,0.2977,0.3,0.3,0.2568,0.2936
55811,0.3,0.2955,0.2977,0.2977,0.3,0.2568,0.2977,0.2932,0.2977,0.3,0.3,0.2568,0.2936
55812,0.3,0.2955,0.2977,0.2977,0.3,0.2568,0.2977,0.2932,0.2977,0.3,0.3,0.2568,0.2936
56410,0.3,0.2977,0.2977,0.2977,0.3,0.2568,0.2977,0.2932,0.2977,0.3,0.3,0.2568,0.2939
56411,0.3,0.2977,0.2977,0.2977,0.3,0.2568,0.2977,0.2932,0.2977,0.3,0.3,0.2568,0.2939
56412,0.3,0.2977,0.2977,0.2977,0.3,0.2591,0.2977,0.2932,0.2977,0.3,0.3,0.2591,0.2941
57010,0.3,0.2977,0.2977,0.2977,0.3,0.2591,0.2977,0.2932,0.2977,0.3,0.3,0.2591,0.2941
57011,0.3,0.2977,0.2977,0.2977,0.3,0.2591,0.2977,0.2932,0.2977,0.3,0.3,0.2591,0.2941
57012,0.3,0.2977,0.2977,0.2977,0.3,0.2591,0.2977,0.2932,0.2977,0.3,0.3,0.2591,0.2941
57610,0.3,0.2977,0.2977,0.2977,0.3,0.2591,0.2977,0.2932,0.2977,0.3,0.3,0.2591,0.2941
57611,0.3,0.2977,0.2977,0.2977,0.3,0.2591,0.2977,0.2932,0.2977,0.3,0.3,0.2591,0.2941
57612,0.3,0.2977,0.2977,0.2977,0.3,0.2591,0.2977,0.2932,0.2977,0.3,0.3,0.2591,0.2941
58210,0.3,0.2977,0.2977,0.2977,0.3,0.2591,0.2977,0.2932,0.2977,0.3,0.3,0.2591,0.2941
58211,0.3,0.2977,0.2977,0.2977,0.3,0.2591,0.2977,0.2932,0.2977,0.3,0.3,0.2591,0.2941
58212,0.3,0.2977,0.2977,0.2977,0.3,0.2591,0.2977,0.2932,0.2977,0.3,0.3,0.2591,0.2941
58810,0.3,0.2977,0.2977,0.2977,0.3,0.2591,0.2977,0.2932,0.2977,0.3,0.3,0.2591,0.2941
58811,0.3,0.2977,0.2977,0.2977,0.3,0.2591,0.2977,0.2932,0.2977,0.3,0.3,0.2591,0.2941
58812,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
59410,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
59411,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
59412,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
60010,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
60011,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
60012,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
60610,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
60611,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
60612,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
61210,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
61211,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
61212,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
61810,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
61811,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
61812,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
62410,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
62411,0.3,0.2977,0.2977,0.2977,0.3,0.2682,0.2977,0.2932,0.2977,0.3,0.3,0.2682,0.295
62412,0.3,0.2977,0.2977,0.2977,0.3,0.2705,0.2977,0.2932,0.2977,0.3,0.3,0.2705,0.2952
63010,0.3,0.2977,0.2977,0.2977,0.3,0.2705,0.2977,0.2932,0.2977,0.3,0.3,0.2705,0.2952
63011,0.3,0.2977,0.2977,0.2977,0.3,0.2705,0.2977,0.2932,0.2977,0.3,0.3,0.2705,0.2952
63012,0.3,0.2977,0.2977,0.2977,0.3,0.2727,0.2977,0.2932,0.2977,0.3,0.3,0.2727,0.2954
63013,0.3,0.2977,0.2977,0.2977,0.3,0.2727,0.2977,0.2932,0.2977,0.3,0.3,0.2727,0.2954
63610,0.3,0.2977,0.2977,0.2977,0.3,0.2727,0.2977,0.2932,0.2977,0.3,0.3,0.2727,0.2954
63611,0.3,0.2977,0.2977,0.2977,0.3,0.2727,0.2977,0.2932,0.2977,0.3,0.3,0.2727,0.2954
63612,0.3,0.2977,0.2977,0.2977,0.3,0.2727,0.2977,0.2932,0.2977,0.3,0.3,0.2727,0.2954
63613,0.3,0.2977,0.2977,0.2977,0.3,0.2727,0.2977,0.2932,0.2977,0.3,0.3,0.2727,0.2954
64210,0.3,0.2977,0.2977,0.2977,0.3,0.2727,0.2977,0.2932,0.2977,0.3,0.3,0.2727,0.2954
64211,0.3,0.2977,0.2977,0.2977,0.3,0.2727,0.2977,0.2932,0.2977,0.3,0.3,0.2727,0.2954
64212,0.3,0.2977,0.2977,0.2977,0.3,0.2773,0.2977,0.2932,0.2977,0.3,0.3,0.2773,0.2959
64213,0.3,0.2977,0.2977,0.2977,0.3,0.2773,0.2977,0.2932,0.2977,0.3,0.3,0.2773,0.2959
64810,0.3,0.2977,0.2977,0.2977,0.3,0.2773,0.2977,0.2932,0.2977,0.3,0.3,0.2773,0.2959
64811,0.3,0.2977,0.2977,0.2977,0.3,0.2773,0.2977,0.2932,0.2977,0.3,0.3,0.2773,0.2959
64812,0.3,0.2977,0.2977,0.2977,0.3,0.2773,0.2977,0.2932,0.2977,0.3,0.3,0.2773,0.2959
64813,0.3,0.2977,0.2977,0.2977,0.3,0.2773,0.2977,0.2932,0.2977,0.3,0.3,0.2773,0.2959
65410,0.3,0.2977,0.2977,0.2977,0.3,0.2773,0.2977,0.2932,0.2977,0.3,0.3,0.2773,0.2959
65411,0.3,0.2977,0.2977,0.2977,0.3,0.2773,0.2977,0.2932,0.2977,0.3,0.3,0.2773,0.2959
65412,0.3,0.2977,0.2977,0.2977,0.3,0.2795,0.2977,0.2932,0.2977,0.3,0.3,0.2795,0.2961
65413,0.3,0.2977,0.2977,0.2977,0.3,0.2795,0.2977,0.2932,0.2977,0.3,0.3,0.2795,0.2961
66010,0.3,0.2977,0.2977,0.2977,0.3,0.2795,0.2977,0.2932,0.2977,0.3,0.3,0.2795,0.2961
66011,0.3,0.2977,0.2977,0.2977,0.3,0.2795,0.2977,0.2932,0.2977,0.3,0.3,0.2795,0.2961
66012,0.3,0.2977,0.2977,0.2977,0.3,0.2864,0.2977,0.2932,0.2977,0.3,0.3,0.2864,0.2968
66013,0.3,0.2977,0.2977,0.2977,0.3,0.2864,0.2977,0.2932,0.2977,0.3,0.3,0.2864,0.2968
66610,0.3,0.2977,0.2977,0.2977,0.3,0.2864,0.2977,0.2932,0.2977,0.3,0.3,0.2864,0.2968
66611,0.3,0.2977,0.2977,0.2977,0.3,0.2864,0.2977,0.2932,0.2977,0.3,0.3,0.2864,0.2968
66612,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2932,0.2977,0.3,0.3,0.2886,0.297
66613,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2932,0.2977,0.3,0.3,0.2886,0.297
67210,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2932,0.2977,0.3,0.3,0.2886,0.297
67211,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2932,0.2977,0.3,0.3,0.2886,0.297
67212,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2932,0.2977,0.3,0.3,0.2886,0.297
67213,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2932,0.2977,0.3,0.3,0.2886,0.297
67810,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2932,0.2977,0.3,0.3,0.2886,0.297
67811,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2932,0.2977,0.3,0.3,0.2886,0.297
67813,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2932,0.2977,0.3,0.3,0.2886,0.297
68410,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2932,0.2977,0.3,0.3,0.2886,0.297
68411,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2932,0.2977,0.3,0.3,0.2886,0.297
68413,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2955,0.2977,0.3,0.3,0.2886,0.2973
69010,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2955,0.2977,0.3,0.3,0.2886,0.2973
69011,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2955,0.2977,0.3,0.3,0.2886,0.2973
69013,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2955,0.2977,0.3,0.3,0.2886,0.2973
69610,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2955,0.2977,0.3,0.3,0.2886,0.2973
69611,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2955,0.2977,0.3,0.3,0.2886,0.2973
69613,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
70210,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
70211,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
70213,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
70810,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
70811,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
70813,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
71410,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
71411,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
71413,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
72010,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
72011,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
72013,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
72610,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.2977,0.3,0.3,0.2886,0.2975
72611,0.3,0.2977,0.2977,0.2977,0.3,0.2886,0.2977,0.2977,0.3,0.3,0.3,0.2886,0.2977
72613,0.3,0.2977,0.2977,0.2977,0.3,0.2932,0.2977,0.2977,0.3,0.3,0.3,0.2932,0.2982
73210,0.3,0.2977,0.2977,0.2977,0.3,0.2932,0.2977,0.2977,0.3,0.3,0.3,0.2932,0.2982
73211,0.3,0.2977,0.2977,0.2977,0.3,0.2932,0.2977,0.2977,0.3,0.3,0.3,0.2932,0.2982
73212,0.3,0.2977,0.2977,0.2977,0.3,0.2932,0.2977,0.2977,0.3,0.3,0.3,0.2932,0.2982
73213,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
73810,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
73811,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
73812,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
73813,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
74410,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
74411,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
74412,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
74413,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
75010,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
75011,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
75012,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
75013,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
75610,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
75611,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
75612,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
75613,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
75614,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
76210,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
76211,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
76212,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
76213,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
76214,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
76810,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
76811,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
76812,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
76813,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
76814,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
77410,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
77411,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
77412,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
77413,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
77414,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
78010,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
78011,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
78012,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
78013,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
78014,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
78610,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
78611,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
78612,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
78613,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
78614,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
79210,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
79211,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
79212,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
79213,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
79214,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
79810,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
79811,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
79812,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
79813,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
79814,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
80410,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
80411,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
80412,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
80413,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
80414,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
81010,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
81011,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
81012,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
81013,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
81014,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
81610,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
81611,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
81612,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
81613,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
81614,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
82210,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
82211,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
82212,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
82213,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
82214,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
82810,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
82811,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
82812,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
82813,0.3,0.2977,0.2977,0.2977,0.3,0.3091,0.2977,0.2977,0.3,0.3,0.3091,0.2977,0.2998
82814,0.3,0.2977,0.2977,0.2977,0.3,0.3091,0.2977,0.2977,0.3,0.3,0.3091,0.2977,0.2998
83410,0.3,0.2977,0.2977,0.2977,0.3,0.3091,0.2977,0.2977,0.3,0.3,0.3091,0.2977,0.2998
83411,0.3,0.2977,0.2977,0.2977,0.3,0.3091,0.2977,0.2977,0.3,0.3,0.3091,0.2977,0.2998
83412,0.3,0.2977,0.2977,0.2977,0.3,0.3091,0.2977,0.2977,0.3,0.3,0.3091,0.2977,0.2998
83413,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
83414,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
84010,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
84011,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
84012,0.3,0.2977,0.2977,0.2977,0.3,0.2977,0.2977,0.2977,0.3,0.3,0.3,0.2977,0.2986
