timestamp,legacy_sdhci3,legacy_sdhci9,legacy_sdhci6,legacy_sdhci4,legacy_sdhci7,legacy_sdhci2,legacy_sdhci5,legacy_sdhci8,legacy_sdhci1,legacy_sdhci0,max,min,avg
16218,0.6919,0.7274,0.7177,0.7226,0.7339,0.6726,0.7355,0.7113,0.7274,0.7258,0.7355,0.6726,0.7166
16220,0.6919,0.7274,0.7177,0.7226,0.7339,0.6726,0.7355,0.7113,0.7274,0.7258,0.7355,0.6726,0.7166
16221,0.6919,0.7274,0.7177,0.7226,0.7339,0.6726,0.7355,0.7113,0.7274,0.7258,0.7355,0.6726,0.7166
16222,0.6919,0.7274,0.7177,0.7226,0.7339,0.6726,0.7355,0.7113,0.7274,0.7258,0.7355,0.6726,0.7166
16223,0.6919,0.7274,0.7177,0.7226,0.7339,0.6726,0.7355,0.7113,0.7274,0.7258,0.7355,0.6726,0.7166
16226,0.6919,0.7274,0.7177,0.7226,0.7339,0.6726,0.7355,0.7113,0.7274,0.7258,0.7355,0.6726,0.7166
16230,0.6919,0.7274,0.7177,0.7226,0.7339,0.6726,0.7355,0.7113,0.7274,0.7258,0.7355,0.6726,0.7166
16231,0.6919,0.7274,0.7177,0.7226,0.7339,0.6726,0.7355,0.7113,0.7274,0.7258,0.7355,0.6726,0.7166
16232,0.6919,0.7274,0.7177,0.7226,0.7339,0.6726,0.7355,0.7113,0.7274,0.7258,0.7355,0.6726,0.7166
16240,0.6919,0.7274,0.7177,0.7226,0.7339,0.6726,0.7355,0.7113,0.7274,0.7258,0.7355,0.6726,0.7166
16241,0.6919,0.7274,0.7177,0.7226,0.7339,0.6726,0.7355,0.7113,0.7274,0.7258,0.7355,0.6726,0.7166
16243,0.6919,0.7274,0.7177,0.7226,0.7339,0.6726,0.7355,0.7113,0.7274,0.7258,0.7355,0.6726,0.7166
16244,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16247,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16255,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16261,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16265,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16268,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16270,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16272,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16277,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16278,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16279,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16282,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16283,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16285,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16287,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16289,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16290,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16294,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16298,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16303,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16306,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16311,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16312,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16313,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16316,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16320,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7274,0.7258,0.7355,0.6758,0.7169
16321,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16322,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16325,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16330,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16332,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16338,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16347,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16349,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16350,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16351,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16352,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16353,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16354,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16357,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16360,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16363,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16365,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16366,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16368,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16381,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16385,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16388,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16395,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16396,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16400,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16401,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16403,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16404,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16406,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16409,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16414,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16416,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16419,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16423,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16425,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16426,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16428,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16430,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16431,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16432,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16433,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16438,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16440,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16441,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16446,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16447,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16451,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16459,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16461,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16462,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16464,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16465,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16466,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16469,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16470,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16471,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16484,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16485,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16486,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16489,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16492,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16493,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16494,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16495,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16502,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16505,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16506,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16520,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16524,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16530,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16531,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16538,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16545,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16548,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16549,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16550,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16551,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16553,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16564,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16565,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16567,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16568,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16570,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16575,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16578,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16579,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16583,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16584,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16586,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16587,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16589,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16594,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16595,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16596,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16599,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16602,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16606,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16608,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16609,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16611,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16612,0.6919,0.7274,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7172
16615,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16617,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16621,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16625,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16627,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16630,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16632,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16633,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16636,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16640,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16641,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16642,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16646,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16647,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16648,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16651,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16653,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16659,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16660,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16661,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16662,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16664,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16665,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16666,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16667,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16673,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16674,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16676,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16679,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16681,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16685,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16686,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16694,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16695,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16696,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16701,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16705,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16707,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16710,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16713,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16714,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16715,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16721,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16723,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16725,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16729,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16733,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16735,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16736,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16738,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16741,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16743,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16744,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16745,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16746,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16747,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16748,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16749,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16754,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16757,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16760,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16762,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16765,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16768,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16771,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
16774,0.6919,0.729,0.7177,0.7226,0.7339,0.6758,0.7355,0.7113,0.7306,0.7258,0.7355,0.6758,0.7174
