timestamp,legacy_ac970,legacy_ac971,legacy_ac975,legacy_ac976,legacy_ac973,legacy_ac972,max,min,avg
342,0.918,0.9063,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.9114
343,0.918,0.9063,0.8868,0.9229,0.8985,0.9298,0.9298,0.8868,0.9104
344,0.918,0.9063,0.8868,0.9229,0.8985,0.8985,0.9229,0.8868,0.9052
345,0.918,0.9141,0.9239,0.9288,0.8985,0.8985,0.9288,0.8985,0.9136
347,0.918,0.9141,0.9239,0.9288,0.8478,0.8985,0.9288,0.8478,0.9052
348,0.918,0.9141,0.8868,0.9288,0.8478,0.8985,0.9288,0.8478,0.899
349,0.8956,0.9141,0.8868,0.9288,0.8771,0.8985,0.9288,0.8771,0.9002
350,0.8956,0.9063,0.8868,0.9288,0.8771,0.8985,0.9288,0.8771,0.8989
351,0.8956,0.9063,0.8868,0.9288,0.8293,0.8985,0.9288,0.8293,0.8909
352,0.8956,0.9063,0.8868,0.9288,0.8985,0.8985,0.9288,0.8868,0.9024
353,0.918,0.9063,0.8868,0.9288,0.8771,0.8985,0.9288,0.8771,0.9026
354,0.918,0.9141,0.8868,0.9288,0.8771,0.8985,0.9288,0.8771,0.9039
355,0.918,0.9141,0.8868,0.9288,0.8615,0.8985,0.9288,0.8615,0.9013
356,0.918,0.9141,0.919,0.9288,0.8615,0.8985,0.9288,0.8615,0.9067
357,0.918,0.9141,0.919,0.9288,0.8615,0.8985,0.9288,0.8615,0.9067
359,0.918,0.9141,0.919,0.9288,0.8615,0.9034,0.9288,0.8615,0.9075
360,0.918,0.9141,0.9239,0.9288,0.8615,0.9034,0.9288,0.8615,0.9083
362,0.918,0.9141,0.9239,0.9288,0.841,0.9034,0.9288,0.841,0.9049
363,0.918,0.9141,0.9239,0.9288,0.841,0.9034,0.9288,0.841,0.9049
364,0.918,0.9141,0.9239,0.9288,0.841,0.9034,0.9288,0.841,0.9049
366,0.918,0.9063,0.9239,0.9288,0.841,0.9298,0.9298,0.841,0.908
368,0.918,0.9141,0.9239,0.9288,0.841,0.9298,0.9298,0.841,0.9093
370,0.9141,0.9141,0.9239,0.9288,0.841,0.9298,0.9298,0.841,0.9086
371,0.9141,0.9141,0.9239,0.9288,0.841,0.9298,0.9298,0.841,0.9086
372,0.9141,0.8634,0.9239,0.9288,0.841,0.9298,0.9298,0.841,0.9002
373,0.9141,0.8634,0.919,0.9288,0.841,0.9298,0.9298,0.841,0.8993
374,0.9141,0.8634,0.919,0.9288,0.8985,0.9298,0.9298,0.8634,0.9089
375,0.9141,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.9174
376,0.9141,0.9093,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.9166
377,0.9141,0.9093,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.9166
378,0.9141,0.9093,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.9112
379,0.9141,0.9093,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9174
382,0.9141,0.9093,0.8839,0.9288,0.8985,0.9298,0.9298,0.8839,0.9107
384,0.9141,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9182
385,0.9141,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9132
386,0.9141,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9132
387,0.9141,0.9141,0.8741,0.9288,0.8985,0.9298,0.9298,0.8741,0.9099
388,0.9141,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.9174
390,0.9141,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.9174
391,0.9141,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.9174
392,0.9141,0.9141,0.9239,0.8693,0.8985,0.9298,0.9298,0.8693,0.9083
393,0.9141,0.9141,0.9239,0.8693,0.8985,0.9278,0.9278,0.8693,0.9079
394,0.9141,0.9141,0.8868,0.8693,0.8985,0.9278,0.9278,0.8693,0.9018
395,0.9141,0.9141,0.9239,0.8693,0.8985,0.9278,0.9278,0.8693,0.9079
396,0.918,0.9141,0.8605,0.8693,0.8985,0.9278,0.9278,0.8605,0.898
397,0.918,0.9141,0.8605,0.8693,0.8985,0.9278,0.9278,0.8605,0.898
398,0.918,0.9141,0.919,0.8693,0.8985,0.9278,0.9278,0.8693,0.9078
400,0.918,0.9141,0.9239,0.8693,0.8985,0.9298,0.9298,0.8693,0.9089
401,0.918,0.9141,0.9239,0.8693,0.8985,0.9298,0.9298,0.8693,0.9089
403,0.918,0.802,0.9239,0.8693,0.8985,0.9298,0.9298,0.802,0.8903
405,0.918,0.802,0.9239,0.879,0.8985,0.9298,0.9298,0.802,0.8919
406,0.918,0.802,0.9239,0.879,0.8985,0.9298,0.9298,0.802,0.8919
407,0.918,0.802,0.9239,0.879,0.8985,0.9298,0.9298,0.802,0.8919
408,0.918,0.802,0.9239,0.879,0.8985,0.9298,0.9298,0.802,0.8919
409,0.918,0.9141,0.9239,0.879,0.8985,0.9298,0.9298,0.879,0.9106
410,0.918,0.9141,0.9239,0.879,0.8985,0.9298,0.9298,0.879,0.9106
411,0.918,0.9141,0.8605,0.879,0.8985,0.9298,0.9298,0.8605,0.9
413,0.918,0.9141,0.919,0.879,0.8985,0.9298,0.9298,0.879,0.9097
415,0.918,0.9141,0.8741,0.879,0.8985,0.9298,0.9298,0.8741,0.9022
417,0.918,0.9141,0.9239,0.879,0.8985,0.9298,0.9298,0.879,0.9106
418,0.918,0.9141,0.9239,0.879,0.8985,0.9298,0.9298,0.879,0.9106
419,0.918,0.9141,0.8059,0.879,0.8985,0.9298,0.9298,0.8059,0.8909
420,0.918,0.9141,0.9239,0.879,0.8985,0.9298,0.9298,0.879,0.9106
421,0.918,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9145
422,0.918,0.8517,0.9239,0.9288,0.8771,0.9298,0.9298,0.8517,0.9049
423,0.918,0.8517,0.9239,0.9288,0.8771,0.9298,0.9298,0.8517,0.9049
424,0.918,0.8517,0.8868,0.9288,0.8985,0.8985,0.9288,0.8517,0.8971
425,0.918,0.8517,0.919,0.9288,0.8985,0.8985,0.9288,0.8517,0.9024
426,0.918,0.8517,0.9239,0.9288,0.8985,0.8985,0.9288,0.8517,0.9032
427,0.918,0.8517,0.8868,0.8985,0.8985,0.8985,0.918,0.8517,0.892
428,0.918,0.8517,0.8868,0.8985,0.8985,0.8985,0.918,0.8517,0.892
429,0.918,0.8517,0.8868,0.8985,0.8985,0.9298,0.9298,0.8517,0.8972
430,0.918,0.8517,0.8839,0.8985,0.8985,0.9298,0.9298,0.8517,0.8967
431,0.918,0.8517,0.9239,0.8985,0.8985,0.9298,0.9298,0.8517,0.9034
432,0.918,0.8517,0.9239,0.8985,0.8985,0.9298,0.9298,0.8517,0.9034
433,0.918,0.8517,0.8868,0.8985,0.8985,0.9298,0.9298,0.8517,0.8972
435,0.918,0.9141,0.8868,0.882,0.8985,0.9298,0.9298,0.882,0.9049
436,0.918,0.9141,0.8868,0.882,0.8985,0.9298,0.9298,0.882,0.9049
437,0.918,0.9141,0.8868,0.882,0.8985,0.9298,0.9298,0.882,0.9049
438,0.918,0.9141,0.8868,0.9034,0.8985,0.9298,0.9298,0.8868,0.9084
439,0.918,0.9141,0.8868,0.9034,0.8985,0.9298,0.9298,0.8868,0.9084
440,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
441,0.918,0.9141,0.9239,0.9034,0.8293,0.9298,0.9298,0.8293,0.9031
442,0.918,0.9141,0.9239,0.9034,0.8293,0.9298,0.9298,0.8293,0.9031
443,0.918,0.9141,0.9239,0.9034,0.8293,0.9298,0.9298,0.8293,0.9031
446,0.918,0.9141,0.881,0.9034,0.8293,0.9298,0.9298,0.8293,0.8959
447,0.918,0.9141,0.881,0.9229,0.8293,0.9298,0.9298,0.8293,0.8992
449,0.918,0.9141,0.881,0.9229,0.8771,0.8546,0.9229,0.8546,0.8946
451,0.918,0.9141,0.881,0.9229,0.8985,0.9298,0.9298,0.881,0.9107
452,0.918,0.9141,0.881,0.9229,0.8985,0.9298,0.9298,0.881,0.9107
453,0.918,0.9141,0.9239,0.9229,0.8985,0.9298,0.9298,0.8985,0.9179
454,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
455,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
457,0.918,0.9141,0.9239,0.9288,0.8985,0.8985,0.9288,0.8985,0.9136
458,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
459,0.918,0.9093,0.9239,0.8946,0.8985,0.9298,0.9298,0.8946,0.9124
460,0.918,0.9093,0.9239,0.8946,0.8985,0.9298,0.9298,0.8946,0.9124
461,0.9141,0.9141,0.9239,0.8946,0.8985,0.9298,0.9298,0.8946,0.9125
462,0.9141,0.9141,0.881,0.8946,0.8985,0.9298,0.9298,0.881,0.9053
463,0.918,0.9141,0.881,0.8946,0.8985,0.9298,0.9298,0.881,0.906
464,0.918,0.9141,0.919,0.8946,0.8985,0.9298,0.9298,0.8946,0.9123
465,0.918,0.9141,0.919,0.8946,0.8985,0.84,0.919,0.84,0.8974
466,0.918,0.9141,0.9239,0.8946,0.8985,0.84,0.9239,0.84,0.8982
467,0.8517,0.9141,0.8839,0.9288,0.8771,0.84,0.9288,0.84,0.8826
468,0.918,0.9141,0.8839,0.9288,0.8771,0.84,0.9288,0.84,0.8937
469,0.918,0.9141,0.9239,0.9288,0.8771,0.84,0.9288,0.84,0.9003
470,0.918,0.9141,0.919,0.9288,0.8771,0.84,0.9288,0.84,0.8995
472,0.918,0.9141,0.9239,0.8946,0.8771,0.84,0.9239,0.84,0.8946
473,0.918,0.9141,0.8868,0.8946,0.8771,0.9298,0.9298,0.8771,0.9034
474,0.918,0.9141,0.8868,0.8946,0.8771,0.9298,0.9298,0.8771,0.9034
475,0.918,0.9141,0.919,0.8946,0.8771,0.9298,0.9298,0.8771,0.9088
476,0.918,0.9141,0.9239,0.8946,0.8771,0.9298,0.9298,0.8771,0.9096
477,0.918,0.9141,0.9239,0.8946,0.8985,0.9298,0.9298,0.8946,0.9132
478,0.918,0.9141,0.9239,0.8946,0.8771,0.9298,0.9298,0.8771,0.9096
480,0.918,0.9141,0.9239,0.8946,0.8985,0.9298,0.9298,0.8946,0.9132
482,0.918,0.9141,0.9239,0.8946,0.8985,0.9298,0.9298,0.8946,0.9132
483,0.918,0.9141,0.9239,0.8946,0.8985,0.9298,0.9298,0.8946,0.9132
484,0.918,0.9141,0.9239,0.8946,0.8985,0.9298,0.9298,0.8946,0.9132
486,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
489,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
490,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
491,0.918,0.9141,0.919,0.9034,0.8985,0.9034,0.919,0.8985,0.9094
492,0.918,0.9141,0.919,0.8693,0.8985,0.9298,0.9298,0.8693,0.9081
493,0.918,0.9141,0.8868,0.9034,0.8985,0.9298,0.9298,0.8868,0.9084
494,0.918,0.9141,0.9239,0.9034,0.8615,0.9298,0.9298,0.8615,0.9085
495,0.918,0.9141,0.9239,0.9288,0.8615,0.9298,0.9298,0.8615,0.9127
496,0.918,0.9141,0.919,0.9034,0.8615,0.9298,0.9298,0.8615,0.9076
499,0.918,0.9141,0.919,0.9034,0.8615,0.9298,0.9298,0.8615,0.9076
501,0.918,0.9141,0.919,0.8693,0.8615,0.9298,0.9298,0.8615,0.902
502,0.8956,0.9141,0.9239,0.8693,0.8615,0.9278,0.9278,0.8615,0.8987
503,0.8956,0.9141,0.9239,0.8693,0.838,0.9278,0.9278,0.838,0.8948
504,0.8956,0.9141,0.9239,0.9034,0.838,0.9278,0.9278,0.838,0.9005
505,0.8956,0.9063,0.9239,0.9288,0.838,0.9278,0.9288,0.838,0.9034
506,0.8956,0.9063,0.9239,0.9288,0.838,0.9278,0.9288,0.838,0.9034
507,0.8956,0.9063,0.9239,0.9288,0.838,0.9034,0.9288,0.838,0.8993
508,0.8956,0.9063,0.9239,0.9288,0.8985,0.9034,0.9288,0.8956,0.9094
509,0.918,0.9063,0.9239,0.9288,0.8985,0.9034,0.9288,0.8985,0.9131
510,0.918,0.9063,0.9239,0.9288,0.8985,0.9034,0.9288,0.8985,0.9131
513,0.918,0.9141,0.8839,0.9288,0.8771,0.9034,0.9288,0.8771,0.9042
514,0.918,0.9063,0.8839,0.9288,0.8771,0.9298,0.9298,0.8771,0.9073
515,0.918,0.9063,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9132
516,0.918,0.9063,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9132
518,0.9141,0.9063,0.919,0.9288,0.838,0.9298,0.9298,0.838,0.906
519,0.918,0.9063,0.919,0.9288,0.838,0.8429,0.9288,0.838,0.8922
520,0.918,0.9063,0.919,0.9288,0.8985,0.8429,0.9288,0.8429,0.9022
521,0.918,0.9063,0.919,0.9288,0.8985,0.8985,0.9288,0.8985,0.9115
522,0.918,0.9141,0.919,0.9288,0.8985,0.8985,0.9288,0.8985,0.9128
523,0.918,0.9141,0.919,0.9288,0.8985,0.8985,0.9288,0.8985,0.9128
524,0.918,0.9141,0.919,0.9288,0.8771,0.9034,0.9288,0.8771,0.9101
526,0.918,0.9141,0.919,0.9034,0.8985,0.9034,0.919,0.8985,0.9094
527,0.918,0.9141,0.919,0.9034,0.8985,0.9034,0.919,0.8985,0.9094
528,0.918,0.9141,0.919,0.9034,0.8985,0.9034,0.919,0.8985,0.9094
530,0.918,0.9141,0.9239,0.9034,0.8985,0.9034,0.9239,0.8985,0.9102
531,0.918,0.9141,0.8868,0.9034,0.8985,0.9034,0.918,0.8868,0.904
533,0.918,0.9141,0.8868,0.9034,0.8985,0.8985,0.918,0.8868,0.9032
534,0.918,0.9141,0.8839,0.9034,0.8985,0.8985,0.918,0.8839,0.9027
535,0.918,0.9141,0.8868,0.9034,0.8985,0.9278,0.9278,0.8868,0.9081
536,0.8517,0.9141,0.9239,0.9034,0.8985,0.9278,0.9278,0.8517,0.9032
537,0.8517,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8517,0.9036
538,0.8517,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8517,0.9036
539,0.8517,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8517,0.9028
540,0.8517,0.9141,0.919,0.9034,0.8985,0.9034,0.919,0.8517,0.8984
541,0.8517,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8517,0.9028
542,0.8517,0.9141,0.9239,0.9034,0.8985,0.9278,0.9278,0.8517,0.9032
543,0.8517,0.9141,0.9239,0.9229,0.8985,0.9298,0.9298,0.8517,0.9068
544,0.918,0.9141,0.9239,0.9229,0.8985,0.84,0.9239,0.84,0.9029
545,0.918,0.9141,0.9239,0.8946,0.8985,0.84,0.9239,0.84,0.8982
546,0.918,0.9141,0.8868,0.9288,0.8985,0.84,0.9288,0.84,0.8977
547,0.918,0.9141,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.9127
548,0.918,0.9141,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.9127
549,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
550,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
551,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
552,0.918,0.9141,0.9239,0.9229,0.8985,0.9298,0.9298,0.8985,0.9179
553,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
554,0.918,0.9141,0.919,0.9288,0.8985,0.9278,0.9288,0.8985,0.9177
555,0.918,0.9141,0.919,0.9288,0.8985,0.9034,0.9288,0.8985,0.9136
556,0.918,0.9141,0.9239,0.9288,0.8985,0.9034,0.9288,0.8985,0.9145
557,0.918,0.8517,0.9239,0.9288,0.8985,0.9034,0.9288,0.8517,0.9041
559,0.918,0.8517,0.9239,0.9288,0.8985,0.9034,0.9288,0.8517,0.9041
560,0.918,0.8517,0.9239,0.9288,0.8771,0.9034,0.9288,0.8517,0.9005
562,0.918,0.8517,0.9239,0.9288,0.8985,0.8985,0.9288,0.8517,0.9032
563,0.918,0.8517,0.9239,0.9288,0.8985,0.8985,0.9288,0.8517,0.9032
565,0.918,0.9093,0.9239,0.9288,0.8985,0.8985,0.9288,0.8985,0.9128
566,0.918,0.9093,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9181
567,0.918,0.9093,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9181
569,0.918,0.9093,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9181
570,0.918,0.9034,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9171
572,0.918,0.9034,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9135
574,0.918,0.9034,0.9239,0.9288,0.8771,0.84,0.9288,0.84,0.8985
576,0.918,0.9034,0.9239,0.9288,0.8771,0.84,0.9288,0.84,0.8985
577,0.918,0.9034,0.9239,0.9288,0.8771,0.84,0.9288,0.84,0.8985
579,0.918,0.9034,0.9239,0.9288,0.8985,0.84,0.9288,0.84,0.9021
582,0.918,0.9034,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9171
583,0.918,0.9034,0.9239,0.9288,0.8985,0.9278,0.9288,0.8985,0.9167
584,0.918,0.9034,0.8605,0.9288,0.8985,0.9278,0.9288,0.8605,0.9062
585,0.918,0.9063,0.8605,0.9288,0.8985,0.9278,0.9288,0.8605,0.9066
586,0.918,0.9063,0.8605,0.9288,0.838,0.9278,0.9288,0.838,0.8966
587,0.918,0.9063,0.8605,0.9288,0.838,0.9278,0.9288,0.838,0.8966
590,0.918,0.9141,0.8605,0.9288,0.838,0.8985,0.9288,0.838,0.893
593,0.9141,0.9141,0.8839,0.9288,0.838,0.8985,0.9288,0.838,0.8962
599,0.918,0.9141,0.8839,0.9288,0.838,0.9034,0.9288,0.838,0.8977
600,0.918,0.9141,0.9239,0.9288,0.838,0.9034,0.9288,0.838,0.9044
602,0.918,0.9141,0.9239,0.9288,0.838,0.9298,0.9298,0.838,0.9088
603,0.918,0.9141,0.9239,0.9288,0.838,0.9298,0.9298,0.838,0.9088
605,0.918,0.9141,0.9239,0.8693,0.838,0.9298,0.9298,0.838,0.8989
606,0.918,0.9141,0.919,0.8946,0.838,0.9298,0.9298,0.838,0.9022
608,0.918,0.9141,0.919,0.8946,0.8771,0.9298,0.9298,0.8771,0.9088
609,0.918,0.9141,0.919,0.8946,0.8771,0.9298,0.9298,0.8771,0.9088
612,0.918,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9145
613,0.918,0.9141,0.881,0.9288,0.8771,0.9298,0.9298,0.8771,0.9081
615,0.918,0.9141,0.881,0.9288,0.8771,0.9298,0.9298,0.8771,0.9081
616,0.918,0.9141,0.881,0.9288,0.8771,0.9298,0.9298,0.8771,0.9081
617,0.918,0.9141,0.881,0.9288,0.8771,0.9298,0.9298,0.8771,0.9081
618,0.918,0.9141,0.881,0.8693,0.8771,0.9298,0.9298,0.8693,0.8982
619,0.918,0.9141,0.881,0.8693,0.8771,0.9298,0.9298,0.8693,0.8982
620,0.918,0.9141,0.9239,0.8693,0.8771,0.9298,0.9298,0.8693,0.9054
623,0.918,0.9141,0.9239,0.8693,0.8771,0.9298,0.9298,0.8693,0.9054
624,0.918,0.9141,0.9239,0.8693,0.8771,0.9034,0.9239,0.8693,0.901
625,0.918,0.9141,0.9239,0.8683,0.8771,0.9034,0.9239,0.8683,0.9008
626,0.918,0.9141,0.9239,0.8683,0.8771,0.9034,0.9239,0.8683,0.9008
627,0.918,0.9141,0.9239,0.8683,0.8771,0.9298,0.9298,0.8683,0.9052
629,0.918,0.9141,0.919,0.8683,0.8771,0.9298,0.9298,0.8683,0.9044
631,0.918,0.9141,0.919,0.8683,0.8741,0.8546,0.919,0.8546,0.8914
632,0.918,0.9141,0.919,0.8683,0.8741,0.8546,0.919,0.8546,0.8914
633,0.8956,0.9141,0.919,0.8683,0.8741,0.8546,0.919,0.8546,0.8876
634,0.8956,0.9141,0.919,0.9288,0.8741,0.8546,0.9288,0.8546,0.8977
635,0.8956,0.9141,0.919,0.9288,0.8741,0.9298,0.9298,0.8741,0.9102
636,0.8956,0.9141,0.9239,0.9288,0.8741,0.9298,0.9298,0.8741,0.9111
637,0.8956,0.9141,0.919,0.9288,0.8741,0.8546,0.9288,0.8546,0.8977
638,0.8956,0.9141,0.919,0.9288,0.8771,0.8546,0.9288,0.8546,0.8982
639,0.8956,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9107
640,0.918,0.9141,0.881,0.9288,0.8771,0.9298,0.9298,0.8771,0.9081
642,0.918,0.9141,0.881,0.9034,0.8771,0.9298,0.9298,0.8771,0.9039
643,0.918,0.9141,0.8868,0.9034,0.8771,0.9298,0.9298,0.8771,0.9049
644,0.918,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9111
645,0.918,0.9141,0.9239,0.9034,0.8771,0.9278,0.9278,0.8771,0.9107
646,0.918,0.9141,0.881,0.9034,0.8985,0.9278,0.9278,0.881,0.9071
647,0.918,0.9141,0.9239,0.9034,0.8985,0.8702,0.9239,0.8702,0.9047
648,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
650,0.918,0.9141,0.9239,0.9034,0.8771,0.8985,0.9239,0.8771,0.9058
651,0.918,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9111
653,0.918,0.9141,0.8868,0.9034,0.8771,0.9298,0.9298,0.8771,0.9049
654,0.8673,0.9063,0.9239,0.9034,0.8771,0.9298,0.9298,0.8673,0.9013
655,0.8673,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8673,0.9026
656,0.8673,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8673,0.9062
657,0.8673,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8673,0.9062
659,0.8673,0.9141,0.9239,0.9034,0.8985,0.8702,0.9239,0.8673,0.8962
661,0.8673,0.9141,0.9239,0.9034,0.8985,0.8702,0.9239,0.8673,0.8962
662,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
663,0.918,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9111
664,0.918,0.9093,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9138
665,0.918,0.9093,0.9239,0.9034,0.8771,0.9034,0.9239,0.8771,0.9059
666,0.918,0.9093,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9145
668,0.9141,0.9093,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9138
669,0.9141,0.9093,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9174
670,0.9141,0.9093,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9174
671,0.9141,0.9093,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.9112
672,0.9141,0.9093,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.9112
675,0.9141,0.9093,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.9112
679,0.9141,0.9093,0.8605,0.9288,0.8985,0.8985,0.9288,0.8605,0.9016
681,0.9141,0.9093,0.8605,0.9034,0.8985,0.8985,0.9141,0.8605,0.8974
682,0.9141,0.9093,0.9239,0.9034,0.8771,0.8985,0.9239,0.8771,0.9044
684,0.8644,0.9093,0.9239,0.9288,0.8771,0.8985,0.9288,0.8644,0.9003
687,0.8644,0.9093,0.9239,0.9229,0.8771,0.8985,0.9239,0.8644,0.8994
689,0.8644,0.9093,0.9239,0.8946,0.8771,0.8985,0.9239,0.8644,0.8946
690,0.8644,0.9093,0.9239,0.8946,0.8771,0.8985,0.9239,0.8644,0.8946
691,0.8644,0.9093,0.9239,0.8946,0.8771,0.8985,0.9239,0.8644,0.8946
692,0.8644,0.9093,0.9239,0.8946,0.8985,0.9298,0.9298,0.8644,0.9034
693,0.8644,0.9093,0.9239,0.8946,0.8985,0.9298,0.9298,0.8644,0.9034
694,0.8644,0.9141,0.9239,0.8946,0.8985,0.9298,0.9298,0.8644,0.9042
695,0.8644,0.9141,0.9239,0.8946,0.8985,0.9298,0.9298,0.8644,0.9042
696,0.8644,0.9141,0.9239,0.8946,0.8985,0.9034,0.9239,0.8644,0.8998
697,0.8644,0.9141,0.919,0.9034,0.8985,0.8546,0.919,0.8546,0.8923
698,0.8644,0.8634,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.8847
699,0.918,0.8634,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.8936
700,0.918,0.9063,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.9008
701,0.918,0.9063,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.9008
702,0.918,0.9063,0.9239,0.9034,0.8771,0.8546,0.9239,0.8546,0.8972
703,0.918,0.9063,0.9239,0.9288,0.8771,0.9034,0.9288,0.8771,0.9096
705,0.918,0.9063,0.9239,0.9288,0.7024,0.9298,0.9298,0.7024,0.8849
706,0.918,0.9063,0.9239,0.9229,0.7024,0.9034,0.9239,0.7024,0.8795
707,0.918,0.9141,0.9239,0.9229,0.7024,0.9298,0.9298,0.7024,0.8852
708,0.918,0.9141,0.919,0.9229,0.7024,0.9298,0.9298,0.7024,0.8844
709,0.918,0.9141,0.919,0.9229,0.7024,0.9298,0.9298,0.7024,0.8844
710,0.918,0.9141,0.919,0.9229,0.8985,0.9298,0.9298,0.8985,0.9171
711,0.918,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9138
712,0.918,0.9141,0.919,0.9034,0.838,0.9298,0.9298,0.838,0.9037
714,0.918,0.9141,0.919,0.8946,0.838,0.9298,0.9298,0.838,0.9022
715,0.918,0.9141,0.919,0.8946,0.838,0.9298,0.9298,0.838,0.9022
717,0.918,0.9141,0.919,0.8946,0.838,0.9298,0.9298,0.838,0.9022
718,0.918,0.9141,0.919,0.8946,0.838,0.9298,0.9298,0.838,0.9022
720,0.918,0.9141,0.919,0.8946,0.8985,0.9298,0.9298,0.8946,0.9123
721,0.918,0.9141,0.8605,0.8946,0.8985,0.9298,0.9298,0.8605,0.9026
722,0.918,0.9141,0.8605,0.9288,0.8985,0.9298,0.9298,0.8605,0.9083
725,0.918,0.9141,0.8605,0.9288,0.8985,0.8985,0.9288,0.8605,0.9031
728,0.918,0.9141,0.8839,0.9288,0.8985,0.8985,0.9288,0.8839,0.907
729,0.918,0.9141,0.878,0.9288,0.8771,0.8985,0.9288,0.8771,0.9024
730,0.918,0.9141,0.878,0.9288,0.8985,0.8985,0.9288,0.878,0.906
731,0.918,0.9141,0.9239,0.9288,0.8985,0.8985,0.9288,0.8985,0.9136
732,0.918,0.9093,0.9239,0.8683,0.8771,0.8985,0.9239,0.8683,0.8992
733,0.918,0.9093,0.919,0.8683,0.8771,0.8702,0.919,0.8683,0.8936
734,0.918,0.9093,0.919,0.8683,0.8771,0.9298,0.9298,0.8683,0.9036
735,0.918,0.9141,0.919,0.8683,0.8985,0.9298,0.9298,0.8683,0.908
736,0.8956,0.9141,0.919,0.8683,0.8771,0.9298,0.9298,0.8683,0.9007
737,0.8956,0.9093,0.919,0.8683,0.8771,0.9298,0.9298,0.8683,0.8999
