timestamp,uhci5,uhci8,uhci3,uhci6,uhci0,uhci1,uhci9,uhci4,uhci7,uhci2,max,min,avg
176,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
177,0.4162,0.3988,0.396,0.396,0.3902,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3977
178,0.4162,0.3988,0.396,0.396,0.3902,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3977
179,0.4162,0.3988,0.396,0.396,0.3902,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3977
180,0.4162,0.3988,0.396,0.396,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.3997
181,0.4162,0.3988,0.396,0.396,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.3997
182,0.4162,0.3988,0.396,0.396,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.3997
183,0.4162,0.3988,0.396,0.396,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.3997
184,0.4162,0.3988,0.396,0.396,0.3902,0.3902,0.4162,0.3786,0.4191,0.3988,0.4191,0.3786,0.4
185,0.4162,0.3988,0.396,0.396,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.3997
186,0.4162,0.3988,0.396,0.396,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.3997
187,0.4162,0.3988,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4017
188,0.4162,0.3988,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4017
189,0.4162,0.3988,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4017
190,0.4162,0.3988,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4017
191,0.4162,0.3988,0.396,0.4335,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4335,0.3786,0.4035
192,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4191,0.3988,0.4191,0.3786,0.4038
193,0.4162,0.3988,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4017
194,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
195,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
