timestamp,ohci5,ohci7,ohci2,ohci0,ohci4,ohci8,ohci9,ohci6,ohci1,max,min,avg
60128,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
60186,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
60199,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
60257,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
60728,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
60787,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
60799,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
60857,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
61328,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
61387,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
61404,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
61461,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
61928,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
61994,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
62004,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
62061,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
62528,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
62594,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
62604,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
62663,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
63128,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
63196,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
63205,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
63263,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
63729,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
63796,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
63805,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
63863,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
64329,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
64396,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
64405,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
64463,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
64930,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
64997,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
65005,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
65063,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
65530,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
65597,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
65605,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
65663,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
66136,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
66202,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
66205,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
66263,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
66736,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
66802,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
66805,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
66863,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
67402,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
67405,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
67467,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
68005,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
68006,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
68105,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
68605,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
68606,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
68705,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
69205,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
69206,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
69339,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
69805,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
69806,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
69940,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
70405,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
70411,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
70540,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
71005,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
71011,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
71140,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
71606,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
71611,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
71740,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
72206,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
72213,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
72807,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
72813,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
73407,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
73415,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
74007,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
74015,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
74607,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
74615,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
75208,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
75215,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
75808,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
75815,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
76408,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
76415,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
77008,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
77016,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
77609,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
77622,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
78209,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
78222,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
78835,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
79435,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
80038,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
80638,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
81238,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
81839,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
82439,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
83039,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
83639,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
84239,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
84844,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
85444,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
86044,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
