timestamp,sb168,sb165,sb160,sb166,sb163,sb161,sb162,sb164,sb169,sb167,max,min,avg
22204,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
22206,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
22207,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
22234,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
22425,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
22523,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
22635,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
22636,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
22666,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
22804,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
22806,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
22807,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
22834,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
23025,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
23235,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
23266,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
23404,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
23406,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
23407,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
23434,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
23536,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
23625,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
23693,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
23835,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
23866,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
24004,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
24006,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
24007,0.8732,0.8756,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8744
24293,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
24341,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
24435,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
24466,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
24555,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
24589,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
24604,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
24606,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
24607,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
24893,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
24941,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25035,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25066,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25189,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25204,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25206,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25207,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25354,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25541,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25635,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25666,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25789,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25804,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25806,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
25807,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
26025,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
26141,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
26203,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
26235,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
26266,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
26389,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
26404,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
26406,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
26407,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
26741,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
26835,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
26866,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
26989,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
27004,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
27006,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
27007,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
27256,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
27341,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
27435,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
27466,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
27516,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
27589,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
27604,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
27606,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
27607,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
27941,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
28035,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
28066,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
28116,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
28189,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
28204,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
28206,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8746
28207,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8749
28541,0.8732,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8749
28635,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
28666,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
28716,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
28736,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
28789,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
28804,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
28806,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
28807,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
29141,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
29235,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
29266,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
29316,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
29404,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
29406,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
29407,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
29553,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
29741,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
29835,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
29866,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
29916,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30004,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30006,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30007,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30153,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30227,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30341,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30435,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30516,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30604,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30606,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30607,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30735,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30753,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
30941,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31035,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31204,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31206,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31207,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31286,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31335,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31353,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31541,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31569,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31635,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31804,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31806,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31807,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31935,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
31954,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
32235,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
32404,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
32406,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
32407,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
32492,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
32535,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
32554,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
32653,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
32689,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
32835,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33004,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33006,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33007,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33154,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33253,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33289,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33435,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33604,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33606,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33607,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33754,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33826,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33853,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
33889,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34035,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34132,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34204,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34206,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34207,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34354,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34426,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34453,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34489,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34635,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34804,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34806,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34807,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34809,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
34954,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35026,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35053,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35235,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35266,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35404,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35406,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35407,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35410,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35554,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35653,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35671,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35835,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35866,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
35978,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36004,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36006,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36007,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36010,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36154,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36253,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36435,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36604,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36606,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36607,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36610,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36689,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36754,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36800,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
36853,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
37035,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8756,0.8707,0.8756,0.8707,0.8751
