timestamp,legacy_xhci2,legacy_xhci6,legacy_xhci5,legacy_xhci1,legacy_xhci7,legacy_xhci0,legacy_xhci9,legacy_xhci8,legacy_xhci4,max,min,avg
74,0.4793,0.4815,0.4804,0.4826,0.4761,0.4902,0.4804,0.4913,0.4848,0.4913,0.4761,0.483
75,0.4793,0.4815,0.4804,0.4826,0.4761,0.4902,0.4804,0.4913,0.4848,0.4913,0.4761,0.483
76,0.4793,0.4815,0.4804,0.4826,0.4761,0.4902,0.4902,0.4913,0.4848,0.4913,0.4761,0.484
77,0.4793,0.4815,0.4804,0.4826,0.4761,0.4902,0.4902,0.4913,0.4848,0.4913,0.4761,0.484
78,0.4793,0.4815,0.4804,0.4859,0.4761,0.4902,0.4902,0.4913,0.4848,0.4913,0.4761,0.4844
79,0.4793,0.4815,0.4804,0.4859,0.4761,0.4902,0.4902,0.4913,0.4848,0.4913,0.4761,0.4844
80,0.4793,0.4815,0.4804,0.4859,0.4761,0.4902,0.4902,0.4913,0.4848,0.4913,0.4761,0.4844
81,0.4793,0.4815,0.4804,0.4859,0.4761,0.4902,0.4902,0.4913,0.4848,0.4913,0.4761,0.4844
82,0.4793,0.4815,0.4804,0.4859,0.4761,0.4902,0.4902,0.4913,0.4848,0.4913,0.4761,0.4844
83,0.4793,0.4815,0.4804,0.4859,0.4815,0.4902,0.4902,0.4913,0.4848,0.4913,0.4793,0.485
84,0.4793,0.4815,0.4804,0.4859,0.4815,0.4902,0.4902,0.4913,0.4848,0.4913,0.4793,0.485
85,0.4793,0.4815,0.4804,0.4859,0.4815,0.4902,0.4902,0.4913,0.4848,0.4913,0.4793,0.485
86,0.4793,0.4815,0.4804,0.4859,0.4815,0.4902,0.4902,0.4913,0.4848,0.4913,0.4793,0.485
87,0.4793,0.4815,0.4804,0.4859,0.4815,0.4902,0.4902,0.4913,0.4891,0.4913,0.4793,0.4855
88,0.4793,0.4815,0.4804,0.487,0.4815,0.4902,0.4902,0.4913,0.4891,0.4913,0.4793,0.4856
89,0.4793,0.4815,0.4804,0.487,0.4815,0.4902,0.4902,0.4913,0.4891,0.4913,0.4793,0.4856
90,0.4793,0.4815,0.4804,0.487,0.4815,0.4902,0.4902,0.4913,0.4891,0.4913,0.4793,0.4856
91,0.4793,0.4815,0.4804,0.4946,0.4815,0.4902,0.4902,0.4913,0.4891,0.4946,0.4793,0.4865
93,0.4793,0.4815,0.4804,0.4946,0.4815,0.4902,0.4902,0.4913,0.4891,0.4946,0.4793,0.4865
94,0.4793,0.4815,0.4804,0.5043,0.4815,0.4902,0.4902,0.4913,0.4891,0.5043,0.4793,0.4875
96,0.4793,0.4815,0.4804,0.5043,0.4815,0.4902,0.4902,0.4913,0.4891,0.5043,0.4793,0.4875
97,0.4793,0.4815,0.4804,0.5043,0.4815,0.4902,0.4902,0.4913,0.4891,0.5043,0.4793,0.4875
98,0.4793,0.4815,0.4804,0.5043,0.4815,0.4902,0.4946,0.4913,0.4891,0.5043,0.4793,0.488
99,0.4793,0.4815,0.4804,0.5043,0.4815,0.4902,0.4946,0.4913,0.4891,0.5043,0.4793,0.488
100,0.4793,0.4815,0.4804,0.5043,0.4815,0.4902,0.4946,0.4913,0.4891,0.5043,0.4793,0.488
101,0.4793,0.4815,0.4804,0.5043,0.4815,0.4902,0.4946,0.4913,0.4891,0.5043,0.4793,0.488
102,0.4793,0.4815,0.4804,0.5054,0.4815,0.4902,0.4946,0.4913,0.4891,0.5054,0.4793,0.4881
103,0.4793,0.4815,0.4804,0.5054,0.4815,0.4902,0.4946,0.4913,0.4891,0.5054,0.4793,0.4881
104,0.4793,0.4815,0.4804,0.5076,0.4815,0.4902,0.4946,0.4913,0.4891,0.5076,0.4793,0.4884
105,0.4793,0.4815,0.4804,0.5076,0.4815,0.4902,0.4957,0.4913,0.4891,0.5076,0.4793,0.4885
106,0.4793,0.4815,0.4804,0.5076,0.4815,0.4902,0.4957,0.4913,0.4891,0.5076,0.4793,0.4885
107,0.4793,0.4815,0.4804,0.5076,0.4815,0.4902,0.4957,0.4913,0.4891,0.5076,0.4793,0.4885
108,0.4793,0.4815,0.4804,0.5076,0.4815,0.4902,0.4957,0.4913,0.4891,0.5076,0.4793,0.4885
109,0.4793,0.4815,0.4804,0.5076,0.4815,0.4902,0.4967,0.4913,0.4891,0.5076,0.4793,0.4886
111,0.4793,0.4815,0.4804,0.5076,0.4815,0.4902,0.4967,0.4913,0.5011,0.5076,0.4793,0.49
112,0.4793,0.4815,0.4804,0.5076,0.4815,0.4902,0.4967,0.4913,0.5011,0.5076,0.4793,0.49
113,0.4793,0.4815,0.4804,0.5076,0.4815,0.4902,0.4967,0.4913,0.5011,0.5076,0.4793,0.49
114,0.4793,0.4815,0.4804,0.5076,0.4815,0.4902,0.4967,0.4913,0.5011,0.5076,0.4793,0.49
115,0.4793,0.4815,0.4804,0.5076,0.4815,0.4902,0.4967,0.4913,0.5011,0.5076,0.4793,0.49
116,0.4793,0.4815,0.4804,0.5076,0.4815,0.4902,0.4967,0.4913,0.5011,0.5076,0.4793,0.49
117,0.4793,0.4815,0.4804,0.5152,0.4815,0.4902,0.4967,0.4913,0.5011,0.5152,0.4793,0.4908
118,0.4793,0.4815,0.4804,0.5152,0.4815,0.4902,0.4967,0.4913,0.5011,0.5152,0.4793,0.4908
119,0.4793,0.4815,0.4804,0.5152,0.4815,0.4902,0.4967,0.4913,0.5022,0.5152,0.4793,0.4909
120,0.4793,0.4815,0.4804,0.5163,0.4815,0.4902,0.4967,0.4913,0.5022,0.5163,0.4793,0.491
121,0.4793,0.4815,0.4804,0.5163,0.4815,0.4902,0.4967,0.4913,0.5022,0.5163,0.4793,0.491
122,0.4793,0.4815,0.4804,0.5163,0.4815,0.4902,0.4967,0.4913,0.5022,0.5163,0.4793,0.491
124,0.4793,0.4815,0.4804,0.5163,0.4815,0.4902,0.4967,0.4913,0.5022,0.5163,0.4793,0.491
125,0.4793,0.4815,0.4804,0.5163,0.4815,0.5065,0.4967,0.4913,0.5043,0.5163,0.4793,0.4931
126,0.4793,0.4815,0.4804,0.5163,0.4815,0.5065,0.4967,0.4913,0.5043,0.5163,0.4793,0.4931
127,0.4793,0.4815,0.4804,0.5163,0.4815,0.5065,0.4967,0.4913,0.5043,0.5163,0.4793,0.4931
128,0.4793,0.4815,0.4804,0.5163,0.4815,0.5065,0.4967,0.4913,0.5043,0.5163,0.4793,0.4931
129,0.4793,0.4815,0.4804,0.5163,0.4815,0.5065,0.4967,0.4913,0.5043,0.5163,0.4793,0.4931
130,0.488,0.4815,0.4804,0.5163,0.4815,0.5065,0.4967,0.4913,0.5043,0.5163,0.4804,0.4941
131,0.488,0.4815,0.4804,0.5163,0.4815,0.5065,0.4967,0.4913,0.5043,0.5163,0.4804,0.4941
132,0.488,0.4815,0.4804,0.5283,0.4815,0.5065,0.4967,0.4913,0.5065,0.5283,0.4804,0.4956
133,0.488,0.4815,0.4804,0.5283,0.4815,0.5065,0.4967,0.4913,0.5141,0.5283,0.4804,0.4965
134,0.488,0.4815,0.4804,0.5283,0.4815,0.5065,0.4967,0.4913,0.5141,0.5283,0.4804,0.4965
135,0.488,0.4815,0.4804,0.5283,0.4815,0.5065,0.4967,0.4913,0.5141,0.5283,0.4804,0.4965
136,0.488,0.4815,0.4804,0.5283,0.4815,0.5065,0.4967,0.4924,0.5141,0.5283,0.4804,0.4966
137,0.488,0.4815,0.4804,0.5283,0.4815,0.5065,0.4967,0.4924,0.5304,0.5304,0.4804,0.4984
138,0.5,0.4815,0.4804,0.5283,0.4815,0.5065,0.4967,0.4924,0.5315,0.5315,0.4804,0.4999
139,0.5,0.4815,0.4804,0.5283,0.4815,0.5065,0.4967,0.4924,0.5315,0.5315,0.4804,0.4999
140,0.5,0.4815,0.4804,0.5283,0.4815,0.5065,0.4967,0.4924,0.5315,0.5315,0.4804,0.4999
141,0.5,0.4815,0.4804,0.5283,0.4815,0.5065,0.4967,0.4924,0.5315,0.5315,0.4804,0.4999
142,0.5,0.4815,0.4804,0.5283,0.4815,0.5065,0.4967,0.4924,0.5315,0.5315,0.4804,0.4999
143,0.5,0.4815,0.4804,0.5283,0.4815,0.5065,0.4967,0.4924,0.5315,0.5315,0.4804,0.4999
144,0.5,0.4815,0.4804,0.5283,0.4815,0.5065,0.4967,0.4924,0.5315,0.5315,0.4804,0.4999
145,0.5,0.4815,0.4815,0.5283,0.4815,0.5065,0.4967,0.4946,0.5315,0.5315,0.4815,0.5002
146,0.5,0.4815,0.4859,0.5283,0.4815,0.5065,0.4967,0.4946,0.5315,0.5315,0.4815,0.5007
147,0.5152,0.4815,0.5,0.5283,0.4815,0.5065,0.4967,0.4946,0.5315,0.5315,0.4815,0.504
148,0.5152,0.4815,0.5,0.5283,0.4815,0.5065,0.4967,0.4946,0.5315,0.5315,0.4815,0.504
149,0.5152,0.4815,0.5,0.5283,0.4815,0.5065,0.4967,0.4946,0.5315,0.5315,0.4815,0.504
150,0.5152,0.4815,0.5,0.5283,0.4815,0.5065,0.4967,0.4946,0.5315,0.5315,0.4815,0.504
151,0.5152,0.4913,0.5,0.5283,0.4815,0.5065,0.4967,0.4946,0.5315,0.5315,0.4815,0.5051
153,0.5152,0.4913,0.5,0.5283,0.4815,0.5065,0.4967,0.4946,0.5315,0.5315,0.4815,0.5051
154,0.5217,0.4957,0.5,0.5283,0.4815,0.5065,0.4967,0.4946,0.5315,0.5315,0.4815,0.5063
155,0.5217,0.4957,0.5,0.5283,0.4815,0.5065,0.4967,0.4946,0.5315,0.5315,0.4815,0.5063
156,0.5228,0.4957,0.5,0.5283,0.4815,0.5065,0.4967,0.4946,0.5315,0.5315,0.4815,0.5064
157,0.5228,0.4957,0.5,0.5283,0.4815,0.5065,0.4967,0.4946,0.5315,0.5315,0.4815,0.5064
158,0.5228,0.4957,0.5,0.5283,0.4815,0.5065,0.4967,0.4946,0.5315,0.5315,0.4815,0.5064
159,0.5228,0.4957,0.5,0.5283,0.4815,0.5065,0.4967,0.4967,0.5326,0.5326,0.4815,0.5068
160,0.5228,0.4989,0.5,0.5283,0.4815,0.5065,0.4967,0.4967,0.5326,0.5326,0.4815,0.5071
161,0.5228,0.4989,0.5,0.5413,0.4815,0.5239,0.4967,0.4967,0.5326,0.5413,0.4815,0.5105
162,0.5228,0.4989,0.5,0.5413,0.4815,0.5239,0.4967,0.4967,0.5326,0.5413,0.4815,0.5105
163,0.5228,0.4989,0.5,0.5413,0.4815,0.5239,0.4967,0.4967,0.5337,0.5413,0.4815,0.5106
164,0.5228,0.4989,0.5,0.5413,0.4815,0.5239,0.4967,0.4967,0.5337,0.5413,0.4815,0.5106
165,0.5315,0.5,0.5,0.5413,0.4815,0.5239,0.4967,0.4967,0.5337,0.5413,0.4815,0.5117
166,0.5315,0.5,0.5,0.5413,0.4815,0.5239,0.4967,0.4967,0.5337,0.5413,0.4815,0.5117
167,0.5315,0.5,0.5,0.5413,0.4815,0.5239,0.4967,0.5,0.5337,0.5413,0.4815,0.5121
170,0.5315,0.5,0.5,0.5413,0.4815,0.5239,0.4967,0.5,0.5337,0.5413,0.4815,0.5121
171,0.5315,0.5,0.5,0.5413,0.4815,0.5239,0.4967,0.5,0.5435,0.5435,0.4815,0.5132
172,0.5315,0.5,0.5,0.5413,0.4815,0.5239,0.4978,0.5,0.5435,0.5435,0.4815,0.5133
173,0.5315,0.5,0.512,0.5413,0.4815,0.5239,0.4978,0.5,0.5435,0.5435,0.4815,0.5146
174,0.5315,0.5,0.512,0.5413,0.4837,0.5239,0.4978,0.5,0.5435,0.5435,0.4837,0.5149
175,0.5315,0.5,0.512,0.5413,0.4837,0.5239,0.4978,0.5,0.5435,0.5435,0.4837,0.5149
176,0.5315,0.5,0.512,0.5413,0.4837,0.5239,0.4978,0.5,0.5435,0.5435,0.4837,0.5149
177,0.5315,0.5011,0.512,0.5413,0.4837,0.5239,0.4978,0.5,0.5446,0.5446,0.4837,0.5151
178,0.5315,0.5033,0.512,0.5413,0.4837,0.5239,0.4978,0.5,0.5446,0.5446,0.4837,0.5153
179,0.5315,0.5054,0.512,0.5413,0.4837,0.5239,0.4978,0.5,0.5446,0.5446,0.4837,0.5156
180,0.5315,0.5054,0.512,0.5413,0.4837,0.5239,0.4978,0.5,0.5446,0.5446,0.4837,0.5156
182,0.5424,0.5054,0.512,0.5413,0.4837,0.5239,0.4978,0.5,0.5446,0.5446,0.4837,0.5168
183,0.5446,0.5054,0.512,0.5413,0.4837,0.5239,0.4978,0.5,0.5457,0.5457,0.4837,0.5172
184,0.5446,0.5054,0.512,0.5413,0.4837,0.5239,0.4978,0.5,0.5457,0.5457,0.4837,0.5172
186,0.5446,0.5054,0.512,0.5413,0.4837,0.5239,0.4978,0.5,0.5457,0.5457,0.4837,0.5172
188,0.5446,0.5054,0.5196,0.5413,0.4837,0.5239,0.4989,0.5,0.5457,0.5457,0.4837,0.5181
189,0.5446,0.5054,0.5196,0.5413,0.4837,0.5239,0.4989,0.5,0.5457,0.5457,0.4837,0.5181
190,0.5457,0.5359,0.5196,0.5413,0.4837,0.5239,0.4989,0.5,0.5457,0.5457,0.4837,0.5216
191,0.5457,0.5359,0.5196,0.5413,0.4837,0.5239,0.4989,0.5,0.5457,0.5457,0.4837,0.5216
192,0.5457,0.5359,0.5196,0.5413,0.488,0.5239,0.4989,0.5,0.5457,0.5457,0.488,0.5221
193,0.5457,0.5359,0.5196,0.5413,0.488,0.5239,0.4989,0.5,0.5457,0.5457,0.488,0.5221
194,0.5457,0.5359,0.5196,0.5413,0.488,0.5239,0.4989,0.5,0.5457,0.5457,0.488,0.5221
195,0.5467,0.5359,0.5196,0.5413,0.488,0.5239,0.4989,0.5,0.5467,0.5467,0.488,0.5223
196,0.5467,0.5359,0.5196,0.5413,0.488,0.5239,0.4989,0.5,0.5467,0.5467,0.488,0.5223
197,0.5467,0.5359,0.5196,0.5413,0.488,0.5239,0.4989,0.5,0.5467,0.5467,0.488,0.5223
200,0.5467,0.5359,0.5196,0.5413,0.488,0.5239,0.4989,0.5,0.5467,0.5467,0.488,0.5223
201,0.5467,0.5359,0.5196,0.5413,0.488,0.5239,0.4989,0.5,0.5467,0.5467,0.488,0.5223
202,0.5467,0.5359,0.5196,0.5413,0.488,0.5239,0.4989,0.5,0.5467,0.5467,0.488,0.5223
203,0.5467,0.5359,0.5196,0.5413,0.488,0.5239,0.4989,0.5,0.5467,0.5467,0.488,0.5223
204,0.5467,0.5359,0.5196,0.5413,0.488,0.5239,0.5011,0.5,0.5467,0.5467,0.488,0.5226
205,0.5467,0.5359,0.5196,0.5413,0.488,0.5239,0.5011,0.5,0.5467,0.5467,0.488,0.5226
206,0.5467,0.5359,0.5196,0.5413,0.488,0.5239,0.5011,0.5,0.5467,0.5467,0.488,0.5226
207,0.5467,0.5359,0.5196,0.5413,0.488,0.5239,0.5022,0.5,0.5467,0.5467,0.488,0.5227
208,0.5467,0.5359,0.5228,0.5413,0.488,0.5239,0.5022,0.5,0.5467,0.5467,0.488,0.5231
209,0.5467,0.5359,0.5228,0.5413,0.488,0.5239,0.5022,0.5,0.5467,0.5467,0.488,0.5231
210,0.5467,0.5359,0.5272,0.5413,0.488,0.5239,0.5022,0.5,0.5467,0.5467,0.488,0.5235
211,0.5467,0.5359,0.5272,0.5413,0.488,0.5239,0.5022,0.5,0.5467,0.5467,0.488,0.5235
212,0.5467,0.5359,0.5272,0.5413,0.488,0.5239,0.5065,0.5,0.5467,0.5467,0.488,0.524
213,0.5467,0.5359,0.5272,0.5413,0.488,0.5239,0.5065,0.5,0.5467,0.5467,0.488,0.524
215,0.5467,0.5359,0.5272,0.5413,0.4924,0.5239,0.5065,0.5,0.5467,0.5467,0.4924,0.5245
216,0.5467,0.5359,0.5272,0.5413,0.4924,0.5239,0.5065,0.5,0.5467,0.5467,0.4924,0.5245
217,0.5467,0.5359,0.5283,0.5413,0.4924,0.5239,0.5065,0.5,0.5467,0.5467,0.4924,0.5246
218,0.5467,0.5359,0.5283,0.5413,0.4924,0.5239,0.5065,0.5,0.5467,0.5467,0.4924,0.5246
219,0.5467,0.5359,0.5283,0.5413,0.4924,0.5239,0.5141,0.5,0.5467,0.5467,0.4924,0.5255
220,0.5467,0.5359,0.5283,0.5413,0.4924,0.537,0.5141,0.5,0.5467,0.5467,0.4924,0.5269
222,0.5467,0.5359,0.5283,0.5413,0.4924,0.537,0.5174,0.5,0.5467,0.5467,0.4924,0.5273
223,0.5467,0.5359,0.5283,0.5413,0.4924,0.537,0.5174,0.5,0.5467,0.5467,0.4924,0.5273
225,0.5467,0.5359,0.5283,0.5413,0.4924,0.537,0.5174,0.5,0.5467,0.5467,0.4924,0.5273
227,0.5467,0.5359,0.5283,0.5413,0.4924,0.537,0.5174,0.5,0.55,0.55,0.4924,0.5277
228,0.5467,0.5359,0.5283,0.5413,0.4924,0.537,0.5174,0.5,0.5522,0.5522,0.4924,0.5279
229,0.5467,0.5359,0.5283,0.5413,0.4924,0.537,0.5217,0.5,0.5522,0.5522,0.4924,0.5284
230,0.5467,0.5359,0.5283,0.5413,0.4924,0.537,0.5217,0.5,0.5522,0.5522,0.4924,0.5284
231,0.5467,0.5359,0.5283,0.5413,0.4924,0.537,0.5217,0.5011,0.5522,0.5522,0.4924,0.5285
233,0.5467,0.5359,0.5283,0.5413,0.4924,0.537,0.5217,0.5011,0.5522,0.5522,0.4924,0.5285
234,0.5467,0.5359,0.5283,0.5413,0.4924,0.537,0.5217,0.5011,0.5533,0.5533,0.4924,0.5286
235,0.5478,0.5359,0.5283,0.5413,0.4924,0.537,0.5217,0.5011,0.5533,0.5533,0.4924,0.5288
236,0.5478,0.5359,0.5283,0.5413,0.4924,0.537,0.5217,0.5011,0.5533,0.5533,0.4924,0.5288
237,0.5489,0.5359,0.5283,0.5413,0.4924,0.537,0.5402,0.5022,0.5533,0.5533,0.4924,0.5311
238,0.5489,0.5359,0.5304,0.5413,0.4924,0.537,0.5402,0.5022,0.5533,0.5533,0.4924,0.5313
239,0.5489,0.5359,0.5304,0.5413,0.4924,0.537,0.5402,0.5022,0.5533,0.5533,0.4924,0.5313
240,0.5489,0.5359,0.5304,0.5413,0.4924,0.5424,0.5402,0.5022,0.5533,0.5533,0.4924,0.5319
241,0.5489,0.5359,0.5304,0.5413,0.4924,0.5424,0.5402,0.5022,0.5533,0.5533,0.4924,0.5319
242,0.5489,0.5359,0.5304,0.5413,0.4924,0.5424,0.5402,0.5022,0.5533,0.5533,0.4924,0.5319
243,0.5489,0.5359,0.5304,0.5413,0.4924,0.5424,0.5402,0.5022,0.5533,0.5533,0.4924,0.5319
244,0.5489,0.5359,0.5304,0.5413,0.4924,0.5424,0.5402,0.5022,0.5533,0.5533,0.4924,0.5319
245,0.5522,0.5359,0.5304,0.5413,0.4924,0.5424,0.5402,0.5022,0.5533,0.5533,0.4924,0.5323
246,0.5533,0.5359,0.5304,0.5413,0.4924,0.5435,0.5402,0.5391,0.5533,0.5533,0.4924,0.5366
247,0.5533,0.5359,0.5304,0.5413,0.4924,0.5435,0.5402,0.5413,0.5533,0.5533,0.4924,0.5368
248,0.5533,0.5359,0.5304,0.5413,0.4924,0.5435,0.5402,0.5413,0.5533,0.5533,0.4924,0.5368
249,0.5533,0.5359,0.5304,0.5413,0.4924,0.5435,0.5402,0.5413,0.5533,0.5533,0.4924,0.5368
250,0.5533,0.5359,0.5304,0.5413,0.4924,0.5435,0.5402,0.5424,0.5543,0.5543,0.4924,0.5371
251,0.5533,0.5359,0.5304,0.5413,0.4924,0.5435,0.5402,0.5424,0.5543,0.5543,0.4924,0.5371
252,0.5533,0.5359,0.5304,0.5413,0.4924,0.5446,0.5402,0.5424,0.5543,0.5543,0.4924,0.5372
253,0.5533,0.5359,0.5304,0.5413,0.4924,0.5446,0.5402,0.5424,0.5543,0.5543,0.4924,0.5372
254,0.5533,0.5359,0.5304,0.5446,0.5141,0.5446,0.5402,0.5424,0.5543,0.5543,0.5141,0.54
255,0.5533,0.5359,0.5304,0.5446,0.5141,0.5446,0.5402,0.5424,0.5543,0.5543,0.5141,0.54
256,0.5533,0.5359,0.5304,0.5446,0.5141,0.5446,0.5402,0.5424,0.5543,0.5543,0.5141,0.54
258,0.5533,0.5359,0.5304,0.5446,0.5141,0.5446,0.5402,0.5424,0.5543,0.5543,0.5141,0.54
259,0.5533,0.5359,0.5304,0.5446,0.5141,0.5446,0.5402,0.5424,0.5543,0.5543,0.5141,0.54
260,0.5533,0.5359,0.5304,0.5478,0.5141,0.5446,0.5402,0.5424,0.5543,0.5543,0.5141,0.5403
261,0.5533,0.5359,0.5304,0.5478,0.5141,0.5446,0.5402,0.5424,0.5543,0.5543,0.5141,0.5403
262,0.5533,0.5359,0.5304,0.5478,0.5261,0.5446,0.5402,0.5424,0.5543,0.5543,0.5261,0.5417
263,0.5533,0.5359,0.5304,0.5478,0.5261,0.5446,0.5402,0.5424,0.5543,0.5543,0.5261,0.5417
264,0.5533,0.5359,0.5304,0.5478,0.5261,0.5446,0.5402,0.5424,0.5543,0.5543,0.5261,0.5417
266,0.5533,0.5359,0.5304,0.5478,0.5261,0.5446,0.5402,0.5424,0.5543,0.5543,0.5261,0.5417
267,0.5533,0.5359,0.5304,0.5478,0.5261,0.5446,0.5402,0.5424,0.5543,0.5543,0.5261,0.5417
268,0.5533,0.538,0.5315,0.5478,0.5261,0.5446,0.5402,0.5424,0.5543,0.5543,0.5261,0.542
269,0.5533,0.538,0.5315,0.5478,0.5261,0.5446,0.5402,0.5424,0.5554,0.5554,0.5261,0.5421
271,0.5533,0.538,0.5315,0.5478,0.5261,0.5446,0.5402,0.5424,0.5554,0.5554,0.5261,0.5421
272,0.5533,0.538,0.5315,0.5478,0.5261,0.5446,0.5402,0.5424,0.5554,0.5554,0.5261,0.5421
273,0.5533,0.538,0.5326,0.5478,0.5261,0.5446,0.5402,0.5435,0.5554,0.5554,0.5261,0.5424
274,0.5533,0.538,0.537,0.5478,0.5261,0.5446,0.5402,0.5435,0.5554,0.5554,0.5261,0.5429
275,0.5533,0.538,0.537,0.5478,0.5261,0.5446,0.5402,0.5435,0.5554,0.5554,0.5261,0.5429
276,0.5533,0.538,0.537,0.5478,0.5261,0.5446,0.5402,0.5435,0.5554,0.5554,0.5261,0.5429
277,0.5533,0.538,0.537,0.5478,0.5261,0.5446,0.5413,0.5435,0.5554,0.5554,0.5261,0.543
278,0.5533,0.538,0.537,0.5478,0.5261,0.5446,0.5413,0.5435,0.5554,0.5554,0.5261,0.543
279,0.5533,0.538,0.537,0.5478,0.5261,0.5446,0.5424,0.5435,0.5554,0.5554,0.5261,0.5431
280,0.5533,0.538,0.537,0.5478,0.5261,0.5446,0.5424,0.5435,0.5565,0.5565,0.5261,0.5432
281,0.5533,0.5402,0.537,0.5478,0.5261,0.5446,0.5435,0.5435,0.5565,0.5565,0.5261,0.5436
282,0.5533,0.5402,0.537,0.5478,0.5261,0.5446,0.5435,0.5446,0.5565,0.5565,0.5261,0.5437
283,0.5533,0.5402,0.537,0.5478,0.5261,0.5446,0.5435,0.5446,0.5565,0.5565,0.5261,0.5437
284,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.5446,0.5565,0.5565,0.5272,0.5439
285,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.5446,0.5565,0.5565,0.5272,0.5439
286,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.5446,0.5565,0.5565,0.5272,0.5439
287,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.5446,0.5565,0.5565,0.5272,0.5439
288,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.5478,0.5565,0.5565,0.5272,0.5442
289,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.5478,0.5565,0.5565,0.5272,0.5442
290,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.5478,0.5565,0.5565,0.5272,0.5442
291,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.5478,0.5565,0.5565,0.5272,0.5442
292,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.5478,0.5565,0.5565,0.5272,0.5442
293,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.5478,0.5565,0.5565,0.5272,0.5442
295,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.5478,0.5565,0.5565,0.5272,0.5442
297,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.5478,0.5565,0.5565,0.5272,0.5442
299,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.5478,0.5565,0.5565,0.5272,0.5442
300,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5445
301,0.5533,0.5402,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5445
302,0.5533,0.5435,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5448
303,0.5533,0.5435,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5448
305,0.5533,0.5435,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5448
306,0.5533,0.5435,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5448
307,0.5533,0.5435,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5448
308,0.5533,0.5435,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5448
309,0.5533,0.5435,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5448
310,0.5533,0.5435,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5448
311,0.5533,0.5435,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5448
312,0.5533,0.5446,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5449
314,0.5533,0.5446,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5449
316,0.5554,0.5446,0.537,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5452
317,0.5554,0.5446,0.5391,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5454
318,0.5554,0.5446,0.5391,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5454
319,0.5554,0.5446,0.5391,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5454
320,0.5554,0.5446,0.5391,0.5478,0.5272,0.5446,0.5435,0.55,0.5565,0.5565,0.5272,0.5454
321,0.5554,0.5446,0.5391,0.5478,0.5272,0.5446,0.5435,0.5511,0.5565,0.5565,0.5272,0.5455
322,0.5554,0.5446,0.5391,0.5478,0.5272,0.5446,0.5435,0.5511,0.5565,0.5565,0.5272,0.5455
323,0.5554,0.5446,0.5391,0.5478,0.5272,0.5446,0.5435,0.5511,0.5565,0.5565,0.5272,0.5455
324,0.5554,0.5446,0.5402,0.5478,0.5272,0.5446,0.5435,0.5511,0.5565,0.5565,0.5272,0.5457
325,0.5554,0.5446,0.5402,0.5478,0.5272,0.5446,0.5435,0.5511,0.5565,0.5565,0.5272,0.5457
326,0.5554,0.5457,0.5402,0.5478,0.5272,0.5457,0.5435,0.5511,0.5565,0.5565,0.5272,0.5459
327,0.5554,0.5457,0.5402,0.5478,0.5272,0.5457,0.5435,0.5511,0.5565,0.5565,0.5272,0.5459
