timestamp,legacy_cs4231a4,legacy_cs4231a5,legacy_cs4231a9,legacy_cs4231a8,legacy_cs4231a0,legacy_cs4231a1,legacy_cs4231a2,legacy_cs4231a3,legacy_cs4231a6,max,min,avg
13570,0.6304,0.4638,0.6304,0.6232,0.471,0.6884,0.4855,0.4638,0.5652,0.6884,0.4638,0.558
13595,0.6304,0.3913,0.6304,0.6232,0.471,0.6884,0.4855,0.4638,0.5652,0.6884,0.3913,0.5499
13597,0.6304,0.3913,0.6304,0.6232,0.471,0.6884,0.4855,0.587,0.5652,0.6884,0.3913,0.5636
13637,0.6304,0.3913,0.6304,0.6232,0.471,0.4058,0.4855,0.587,0.5652,0.6304,0.3913,0.5322
13643,0.6304,0.3913,0.6304,0.6232,0.2464,0.4058,0.4855,0.587,0.5652,0.6304,0.2464,0.5072
13648,0.6304,0.3913,0.6304,0.6232,0.2464,0.4638,0.4855,0.587,0.5652,0.6304,0.2464,0.5137
13649,0.6304,0.3913,0.6304,0.6232,0.6739,0.4638,0.4855,0.587,0.5652,0.6739,0.3913,0.5612
13659,0.6304,0.3913,0.6304,0.6232,0.5725,0.4638,0.4855,0.587,0.5652,0.6304,0.3913,0.5499
13671,0.6304,0.3913,0.6304,0.587,0.5725,0.4638,0.4855,0.587,0.5652,0.6304,0.3913,0.5459
13680,0.4203,0.3913,0.6304,0.587,0.5725,0.4638,0.4855,0.587,0.5652,0.6304,0.3913,0.5226
13735,0.4203,0.3913,0.6304,0.587,0.5725,0.4638,0.4855,0.5217,0.5652,0.6304,0.3913,0.5153
13812,0.4203,0.3913,0.6304,0.587,0.5725,0.3478,0.4855,0.5217,0.5652,0.6304,0.3478,0.5024
13816,0.5725,0.3913,0.6304,0.587,0.5725,0.3478,0.4855,0.5217,0.5652,0.6304,0.3478,0.5193
13839,0.5725,0.3913,0.6304,0.587,0.5725,0.3478,0.6232,0.5217,0.5652,0.6304,0.3478,0.5346
13842,0.5725,0.3478,0.6304,0.587,0.5725,0.3478,0.6232,0.5217,0.5652,0.6304,0.3478,0.5298
13857,0.5725,0.3478,0.6304,0.6087,0.5725,0.3478,0.6232,0.5217,0.5652,0.6304,0.3478,0.5322
13910,0.3406,0.3478,0.6304,0.6087,0.5725,0.3478,0.6232,0.5217,0.5652,0.6304,0.3406,0.5064
13935,0.3406,0.3478,0.6304,0.6087,0.5725,0.3478,0.6594,0.5217,0.5652,0.6594,0.3406,0.5105
13947,0.3406,0.3478,0.6304,0.6087,0.5725,0.3478,0.5,0.5217,0.5652,0.6304,0.3406,0.4927
13962,0.3406,0.3478,0.6304,0.6087,0.5725,0.471,0.5,0.5217,0.5652,0.6304,0.3406,0.5064
13966,0.3696,0.3478,0.6304,0.6087,0.5725,0.471,0.5,0.5217,0.5652,0.6304,0.3478,0.5097
13968,0.3696,0.3478,0.6304,0.6087,0.6014,0.471,0.5,0.5217,0.5652,0.6304,0.3478,0.5129
13972,0.4493,0.3478,0.6304,0.6087,0.6014,0.471,0.5,0.5217,0.5652,0.6304,0.3478,0.5217
13985,0.558,0.3478,0.6304,0.6087,0.6014,0.471,0.5,0.5217,0.5652,0.6304,0.3478,0.5338
14055,0.558,0.3478,0.6304,0.6087,0.6014,0.471,0.5,0.7029,0.5652,0.7029,0.3478,0.5539
14065,0.558,0.3478,0.6304,0.529,0.6014,0.471,0.5,0.7029,0.5652,0.7029,0.3478,0.5451
14082,0.558,0.3478,0.6304,0.529,0.6014,0.471,0.5,0.7029,0.5,0.7029,0.3478,0.5378
14152,0.558,0.3478,0.6304,0.529,0.6014,0.471,0.5,0.7029,0.6159,0.7029,0.3478,0.5507
14194,0.558,0.3478,0.6304,0.529,0.6014,0.471,0.5,0.7029,0.6812,0.7029,0.3478,0.558
14208,0.558,0.3478,0.6304,0.529,0.6014,0.471,0.6304,0.7029,0.6812,0.7029,0.3478,0.5725
14297,0.558,0.3478,0.3116,0.529,0.6014,0.471,0.6304,0.7029,0.6812,0.7029,0.3116,0.537
14339,0.558,0.3478,0.3116,0.3841,0.6014,0.471,0.6304,0.7029,0.6812,0.7029,0.3116,0.5209
14383,0.558,0.3478,0.3116,0.4058,0.6014,0.471,0.6304,0.7029,0.6812,0.7029,0.3116,0.5233
14403,0.558,0.6667,0.3116,0.4058,0.6014,0.471,0.6304,0.7029,0.6812,0.7029,0.3116,0.5588
14414,0.6667,0.6667,0.3116,0.4058,0.6014,0.471,0.6304,0.7029,0.6812,0.7029,0.3116,0.5709
14436,0.6667,0.6667,0.3116,0.4058,0.6014,0.471,0.6304,0.5942,0.6812,0.6812,0.3116,0.5588
14445,0.6667,0.6522,0.3116,0.4058,0.6014,0.471,0.6304,0.5942,0.6812,0.6812,0.3116,0.5572
14457,0.6667,0.6522,0.3116,0.4058,0.6014,0.471,0.6304,0.5942,0.6377,0.6667,0.3116,0.5523
14473,0.6667,0.6522,0.3116,0.4058,0.2464,0.471,0.6304,0.5942,0.6377,0.6667,0.2464,0.5129
14519,0.6667,0.6522,0.3116,0.4058,0.2464,0.6667,0.6304,0.5942,0.6377,0.6667,0.2464,0.5346
14520,0.6667,0.6522,0.3116,0.4058,0.2464,0.4928,0.6304,0.5942,0.6377,0.6667,0.2464,0.5153
14547,0.6667,0.6522,0.3116,0.4058,0.2464,0.4928,0.6304,0.5942,0.6377,0.6667,0.2464,0.5153
14630,0.6522,0.6522,0.3116,0.4058,0.2464,0.4928,0.6304,0.5942,0.6377,0.6522,0.2464,0.5137
14665,0.6522,0.6522,0.3116,0.4058,0.2464,0.5725,0.6304,0.5942,0.6377,0.6522,0.2464,0.5226
14672,0.6522,0.6522,0.3116,0.4058,0.2464,0.5725,0.6304,0.5942,0.5652,0.6522,0.2464,0.5145
14690,0.6522,0.6522,0.3116,0.4058,0.2464,0.5725,0.4855,0.5942,0.5652,0.6522,0.2464,0.4984
14723,0.6522,0.6522,0.3116,0.4058,0.2464,0.5725,0.2464,0.5942,0.5652,0.6522,0.2464,0.4718
14818,0.6522,0.6522,0.3116,0.4058,0.587,0.5725,0.2464,0.5942,0.5652,0.6522,0.2464,0.5097
14847,0.6522,0.6522,0.3116,0.4058,0.587,0.6159,0.2464,0.5942,0.5652,0.6522,0.2464,0.5145
14851,0.6522,0.6522,0.3116,0.4058,0.6232,0.6159,0.2464,0.5942,0.5652,0.6522,0.2464,0.5185
14868,0.2826,0.6522,0.3116,0.4058,0.6232,0.6159,0.2464,0.5942,0.5652,0.6522,0.2464,0.4775
14874,0.2826,0.6522,0.3116,0.4058,0.6232,0.6159,0.2464,0.5942,0.5652,0.6522,0.2464,0.4775
14886,0.2826,0.6522,0.3116,0.4058,0.6232,0.4058,0.2464,0.5942,0.5652,0.6522,0.2464,0.4541
14916,0.2826,0.6522,0.3116,0.4058,0.6232,0.4058,0.2464,0.5797,0.5652,0.6522,0.2464,0.4525
14921,0.2826,0.6522,0.4493,0.4058,0.6232,0.4058,0.2464,0.5797,0.5652,0.6522,0.2464,0.4678
14933,0.2826,0.6522,0.4493,0.7101,0.6232,0.4058,0.2464,0.5797,0.5652,0.7101,0.2464,0.5016
14939,0.2826,0.6522,0.4493,0.7101,0.6232,0.5797,0.2464,0.5797,0.5652,0.7101,0.2464,0.5209
14944,0.2826,0.6522,0.4203,0.7101,0.6232,0.5797,0.2464,0.5797,0.5652,0.7101,0.2464,0.5177
14964,0.2826,0.6522,0.4203,0.7101,0.6232,0.529,0.2464,0.5797,0.5652,0.7101,0.2464,0.5121
15039,0.2826,0.6522,0.587,0.7101,0.6232,0.529,0.2464,0.5797,0.5652,0.7101,0.2464,0.5306
15126,0.2826,0.5942,0.587,0.7101,0.6232,0.529,0.2464,0.5797,0.5652,0.7101,0.2464,0.5242
15137,0.3551,0.5942,0.587,0.7101,0.6232,0.529,0.2464,0.5797,0.5652,0.7101,0.2464,0.5322
15160,0.3551,0.413,0.587,0.7101,0.6232,0.529,0.2464,0.5797,0.5652,0.7101,0.2464,0.5121
15167,0.558,0.413,0.587,0.7101,0.6232,0.529,0.2464,0.5797,0.5652,0.7101,0.2464,0.5346
15180,0.558,0.413,0.3696,0.7101,0.6232,0.529,0.2464,0.5797,0.5652,0.7101,0.2464,0.5105
15181,0.558,0.6739,0.3696,0.7101,0.6232,0.529,0.2464,0.5797,0.5652,0.7101,0.2464,0.5395
15185,0.558,0.6739,0.3696,0.7101,0.6232,0.529,0.2464,0.4638,0.5652,0.7101,0.2464,0.5266
15187,0.558,0.6739,0.3696,0.7101,0.6232,0.3478,0.2464,0.4638,0.5652,0.7101,0.2464,0.5064
15242,0.558,0.6884,0.3696,0.7101,0.6232,0.3478,0.2464,0.4638,0.5652,0.7101,0.2464,0.5081
15259,0.558,0.6884,0.3696,0.7101,0.6232,0.3478,0.4275,0.4638,0.5652,0.7101,0.3478,0.5282
15338,0.558,0.6884,0.6739,0.7101,0.6232,0.3478,0.4275,0.4638,0.5652,0.7101,0.3478,0.562
15356,0.558,0.6884,0.6739,0.7101,0.6232,0.3478,0.4275,0.4638,0.6812,0.7101,0.3478,0.5749
15365,0.558,0.6884,0.6739,0.7101,0.6377,0.3478,0.4275,0.4638,0.6812,0.7101,0.3478,0.5765
15395,0.558,0.4058,0.6739,0.7101,0.6377,0.3478,0.4275,0.4638,0.6812,0.7101,0.3478,0.5451
15403,0.558,0.4058,0.6739,0.7101,0.6522,0.3478,0.4275,0.4638,0.6812,0.7101,0.3478,0.5467
15420,0.558,0.4058,0.6739,0.7101,0.6522,0.3478,0.4275,0.5435,0.6812,0.7101,0.3478,0.5556
15422,0.558,0.4058,0.6739,0.7101,0.6522,0.587,0.4275,0.5435,0.6812,0.7101,0.4058,0.5821
15440,0.558,0.4058,0.6739,0.7101,0.6522,0.3696,0.4275,0.5435,0.6812,0.7101,0.3696,0.558
15599,0.558,0.4058,0.6739,0.7101,0.4203,0.3696,0.4275,0.5435,0.6812,0.7101,0.3696,0.5322
15601,0.558,0.4058,0.5797,0.7101,0.4203,0.3696,0.4275,0.5435,0.6812,0.7101,0.3696,0.5217
15622,0.6377,0.4058,0.5797,0.7101,0.4203,0.3696,0.4275,0.5435,0.6812,0.7101,0.3696,0.5306
15694,0.6377,0.4058,0.5797,0.7101,0.4203,0.3696,0.4275,0.5507,0.6812,0.7101,0.3696,0.5314
15768,0.558,0.4058,0.5797,0.7101,0.4203,0.3696,0.4275,0.5507,0.6812,0.7101,0.3696,0.5225
15776,0.558,0.4058,0.5797,0.7101,0.4203,0.3696,0.4275,0.5507,0.6812,0.7101,0.3696,0.5225
15779,0.558,0.4058,0.5797,0.5725,0.4203,0.3696,0.4275,0.5507,0.6812,0.6812,0.3696,0.5073
15825,0.558,0.4058,0.5797,0.5725,0.4203,0.3696,0.4275,0.5507,0.6884,0.6884,0.3696,0.5081
15832,0.6304,0.4058,0.5797,0.5725,0.4203,0.3696,0.4275,0.5507,0.6884,0.6884,0.3696,0.5161
15855,0.7246,0.4058,0.5797,0.5725,0.4203,0.3696,0.4275,0.5507,0.6884,0.7246,0.3696,0.5266
16000,0.7246,0.4058,0.5797,0.5725,0.4203,0.6449,0.4275,0.5507,0.6884,0.7246,0.4058,0.5572
16016,0.7246,0.4058,0.4275,0.5725,0.4203,0.6449,0.4275,0.5507,0.6884,0.7246,0.4058,0.5402
16023,0.7246,0.6159,0.4275,0.5725,0.4203,0.6449,0.4275,0.5507,0.6884,0.7246,0.4203,0.5636
16026,0.7246,0.6159,0.4783,0.5725,0.4203,0.6449,0.4275,0.5507,0.6884,0.7246,0.4203,0.5692
16057,0.4493,0.6159,0.4783,0.5725,0.4203,0.6449,0.4275,0.5507,0.6884,0.6884,0.4203,0.5386
16081,0.4493,0.6159,0.4783,0.5725,0.4928,0.6449,0.4275,0.5507,0.6884,0.6884,0.4275,0.5467
16102,0.4493,0.6159,0.4783,0.5725,0.4928,0.6449,0.4275,0.5507,0.5,0.6449,0.4275,0.5258
16124,0.4493,0.6159,0.4783,0.5725,0.5435,0.6449,0.4275,0.5507,0.5,0.6449,0.4275,0.5314
16131,0.4493,0.6159,0.4783,0.5725,0.5435,0.6449,0.4275,0.587,0.5,0.6449,0.4275,0.5354
16165,0.4493,0.6159,0.4783,0.5725,0.5435,0.6449,0.4275,0.471,0.5,0.6449,0.4275,0.5225
16167,0.4493,0.6159,0.4783,0.5725,0.6232,0.6449,0.4275,0.471,0.5,0.6449,0.4275,0.5314
16174,0.4493,0.6159,0.6739,0.5725,0.6232,0.6449,0.4275,0.471,0.5,0.6739,0.4275,0.5531
16227,0.4493,0.6159,0.6739,0.5725,0.6232,0.6449,0.4275,0.471,0.5,0.6739,0.4275,0.5531
16228,0.4493,0.6159,0.6739,0.5725,0.6232,0.3261,0.4275,0.471,0.5,0.6739,0.3261,0.5177
16263,0.4493,0.6159,0.6739,0.5725,0.6232,0.3261,0.3768,0.471,0.5,0.6739,0.3261,0.5121
16266,0.4493,0.6159,0.6739,0.5725,0.6232,0.6594,0.3768,0.471,0.5,0.6739,0.3768,0.5491
16316,0.4493,0.6159,0.6739,0.5725,0.442,0.6594,0.3768,0.471,0.5,0.6739,0.3768,0.529
16345,0.4493,0.6159,0.6739,0.5725,0.442,0.6594,0.3768,0.471,0.5725,0.6739,0.3768,0.537
16355,0.4493,0.6159,0.6739,0.5725,0.442,0.6594,0.3768,0.471,0.6594,0.6739,0.3768,0.5467
16371,0.4493,0.6159,0.6739,0.5725,0.442,0.5725,0.3768,0.471,0.6594,0.6739,0.3768,0.537
16407,0.4493,0.6159,0.6667,0.5725,0.442,0.5725,0.3768,0.471,0.6594,0.6667,0.3768,0.5362
16574,0.4493,0.6159,0.6667,0.5725,0.442,0.5725,0.3768,0.471,0.6232,0.6667,0.3768,0.5322
16577,0.4493,0.6159,0.6667,0.5725,0.442,0.5725,0.3768,0.5652,0.6232,0.6667,0.3768,0.5427
16598,0.4493,0.3913,0.6667,0.5725,0.442,0.5725,0.3768,0.5652,0.6232,0.6667,0.3768,0.5177
16610,0.6594,0.3913,0.6667,0.5725,0.442,0.5725,0.3768,0.5652,0.6232,0.6667,0.3768,0.5411
16661,0.2971,0.3913,0.6667,0.5725,0.442,0.5725,0.3768,0.5652,0.6232,0.6667,0.2971,0.5008
16730,0.2971,0.3913,0.6667,0.5725,0.442,0.5362,0.3768,0.5652,0.6232,0.6667,0.2971,0.4968
16741,0.2971,0.3913,0.6667,0.5725,0.442,0.5362,0.3768,0.471,0.6232,0.6667,0.2971,0.4863
16785,0.2971,0.3913,0.6667,0.5725,0.442,0.3261,0.3768,0.471,0.6232,0.6667,0.2971,0.463
16802,0.2971,0.3913,0.6667,0.5725,0.442,0.4203,0.3768,0.471,0.6232,0.6667,0.2971,0.4734
16832,0.2971,0.3913,0.6667,0.5725,0.442,0.5145,0.3768,0.471,0.6232,0.6667,0.2971,0.4839
16922,0.2971,0.3913,0.6667,0.5725,0.442,0.5145,0.3768,0.5145,0.6232,0.6667,0.2971,0.4887
16950,0.2971,0.442,0.6667,0.5725,0.442,0.5145,0.3768,0.5145,0.6232,0.6667,0.2971,0.4944
16951,0.2971,0.4493,0.6667,0.5725,0.442,0.5145,0.3768,0.5145,0.6232,0.6667,0.2971,0.4952
16992,0.2971,0.587,0.6667,0.5725,0.442,0.5145,0.3768,0.5145,0.6232,0.6667,0.2971,0.5105
17056,0.2971,0.587,0.6667,0.5725,0.442,0.5145,0.3768,0.5145,0.6667,0.6667,0.2971,0.5153
17065,0.2971,0.587,0.3986,0.5725,0.442,0.5145,0.3768,0.5145,0.6667,0.6667,0.2971,0.4855
17080,0.2971,0.587,0.3986,0.5725,0.442,0.5145,0.3768,0.6739,0.6667,0.6739,0.2971,0.5032
17081,0.2971,0.587,0.3986,0.5725,0.442,0.5145,0.3768,0.4928,0.6667,0.6667,0.2971,0.4831
17118,0.2971,0.587,0.3986,0.5725,0.442,0.5145,0.6522,0.4928,0.6667,0.6667,0.2971,0.5137
17122,0.2971,0.587,0.3986,0.5725,0.442,0.5145,0.6522,0.5797,0.6667,0.6667,0.2971,0.5234
17127,0.2971,0.587,0.3986,0.5725,0.442,0.5145,0.6159,0.5797,0.6667,0.6667,0.2971,0.5193
17129,0.2971,0.587,0.3986,0.5725,0.4348,0.5145,0.6159,0.5797,0.6667,0.6667,0.2971,0.5185
17150,0.2971,0.587,0.3986,0.5725,0.4348,0.558,0.6159,0.5797,0.6667,0.6667,0.2971,0.5234
17156,0.2971,0.587,0.3986,0.5725,0.4348,0.558,0.6812,0.5797,0.6667,0.6812,0.2971,0.5306
17166,0.2971,0.587,0.4783,0.5725,0.4348,0.558,0.6812,0.5797,0.6667,0.6812,0.2971,0.5395
17168,0.2971,0.587,0.4928,0.5725,0.4348,0.558,0.6812,0.5797,0.6667,0.6812,0.2971,0.5411
17185,0.2971,0.587,0.4928,0.5725,0.4348,0.558,0.6812,0.5797,0.6667,0.6812,0.2971,0.5411
17203,0.2971,0.587,0.4928,0.5725,0.4348,0.558,0.6812,0.5797,0.5,0.6812,0.2971,0.5226
17206,0.2971,0.587,0.4928,0.5725,0.4348,0.558,0.6812,0.5797,0.5,0.6812,0.2971,0.5226
17211,0.2971,0.587,0.3551,0.5725,0.4348,0.558,0.6812,0.5797,0.5,0.6812,0.2971,0.5073
17219,0.2971,0.587,0.3551,0.5725,0.4348,0.558,0.6812,0.5797,0.5797,0.6812,0.2971,0.5161
17256,0.2971,0.587,0.3551,0.5725,0.4348,0.558,0.6304,0.5797,0.5797,0.6304,0.2971,0.5105
17262,0.2971,0.587,0.3551,0.5725,0.4348,0.558,0.5797,0.5797,0.5797,0.587,0.2971,0.5048
17284,0.2971,0.587,0.3551,0.5725,0.4348,0.558,0.5797,0.5797,0.5797,0.587,0.2971,0.5048
17287,0.2971,0.587,0.3551,0.5725,0.587,0.558,0.5797,0.5797,0.5797,0.587,0.2971,0.5218
17371,0.6304,0.587,0.3551,0.5725,0.587,0.558,0.5797,0.5797,0.5797,0.6304,0.3551,0.5588
17424,0.6304,0.6522,0.3551,0.5725,0.587,0.558,0.5797,0.5797,0.5797,0.6522,0.3551,0.566
17445,0.6304,0.6522,0.3551,0.5725,0.587,0.558,0.5797,0.5797,0.587,0.6522,0.3551,0.5668
17556,0.558,0.6522,0.3551,0.5725,0.587,0.558,0.5797,0.5797,0.587,0.6522,0.3551,0.5588
17563,0.558,0.6522,0.3551,0.5725,0.587,0.558,0.5797,0.5797,0.587,0.6522,0.3551,0.5588
17650,0.558,0.6522,0.3551,0.5725,0.587,0.558,0.5797,0.4565,0.587,0.6522,0.3551,0.5451
17683,0.558,0.6522,0.3551,0.5725,0.587,0.558,0.4058,0.4565,0.587,0.6522,0.3551,0.5258
17787,0.558,0.6522,0.6884,0.5725,0.587,0.558,0.4058,0.4565,0.587,0.6884,0.4058,0.5628
17792,0.558,0.6522,0.6884,0.529,0.587,0.558,0.4058,0.4565,0.587,0.6884,0.4058,0.558
17843,0.558,0.6522,0.6884,0.6304,0.587,0.558,0.4058,0.4565,0.587,0.6884,0.4058,0.5693
17855,0.558,0.6522,0.6884,0.6304,0.587,0.558,0.4058,0.7101,0.587,0.7101,0.4058,0.5974
17880,0.558,0.6522,0.6884,0.6304,0.5725,0.558,0.4058,0.7101,0.587,0.7101,0.4058,0.5958
17923,0.558,0.4493,0.6884,0.6304,0.5725,0.558,0.4058,0.7101,0.587,0.7101,0.4058,0.5733
17925,0.558,0.4493,0.6884,0.6304,0.5725,0.558,0.4058,0.6667,0.587,0.6884,0.4058,0.5685
17964,0.558,0.4493,0.6884,0.6304,0.6159,0.558,0.4058,0.6667,0.587,0.6884,0.4058,0.5733
17970,0.558,0.4493,0.6884,0.6304,0.6159,0.558,0.4058,0.3478,0.587,0.6884,0.3478,0.5378
18003,0.558,0.4493,0.6884,0.6304,0.6159,0.558,0.2536,0.3478,0.587,0.6884,0.2536,0.5209
18018,0.558,0.4493,0.6884,0.6304,0.6377,0.558,0.2536,0.3478,0.587,0.6884,0.2536,0.5234
18042,0.558,0.4493,0.4928,0.6304,0.6377,0.558,0.5725,0.3478,0.587,0.6377,0.3478,0.5371
18108,0.558,0.4493,0.587,0.6304,0.6377,0.558,0.5725,0.3478,0.587,0.6377,0.3478,0.5475
18188,0.558,0.4493,0.3551,0.6304,0.6377,0.558,0.5725,0.3478,0.587,0.6377,0.3478,0.5218
18215,0.558,0.4493,0.3551,0.5652,0.6377,0.558,0.5725,0.3478,0.587,0.6377,0.3478,0.5145
18301,0.558,0.4493,0.3551,0.5652,0.6377,0.6667,0.5725,0.3478,0.587,0.6667,0.3478,0.5266
18303,0.558,0.4493,0.3551,0.5652,0.6377,0.3696,0.5725,0.3478,0.587,0.6377,0.3478,0.4936
18308,0.558,0.4493,0.3551,0.5652,0.6377,0.3696,0.5725,0.3478,0.5217,0.6377,0.3478,0.4863
18315,0.558,0.4493,0.3551,0.5652,0.6377,0.3696,0.5725,0.3478,0.6594,0.6594,0.3478,0.5016
18319,0.4928,0.4493,0.3551,0.5652,0.6377,0.3696,0.5725,0.3478,0.6594,0.6594,0.3478,0.4944
18406,0.4928,0.4493,0.3551,0.5652,0.6377,0.3696,0.5725,0.3478,0.6594,0.6594,0.3478,0.4944
18411,0.4928,0.6739,0.3551,0.5652,0.6377,0.3696,0.5725,0.3478,0.6594,0.6739,0.3478,0.5193
18526,0.4928,0.6739,0.3551,0.5652,0.6377,0.3696,0.5725,0.471,0.6594,0.6739,0.3551,0.533
18529,0.4928,0.6739,0.3551,0.5652,0.442,0.3696,0.5725,0.471,0.6594,0.6739,0.3551,0.5113
18593,0.4928,0.6522,0.3551,0.5652,0.442,0.3696,0.5725,0.471,0.6594,0.6594,0.3551,0.5089
18646,0.3551,0.6522,0.3551,0.5652,0.442,0.3696,0.5725,0.471,0.6594,0.6594,0.3551,0.4936
18678,0.3551,0.6522,0.3551,0.4058,0.442,0.3696,0.5725,0.471,0.6594,0.6594,0.3551,0.4759
18680,0.3551,0.6522,0.3551,0.4058,0.442,0.3696,0.5725,0.471,0.6594,0.6594,0.3551,0.4759
18715,0.3551,0.4638,0.3551,0.4058,0.442,0.3696,0.5725,0.471,0.6594,0.6594,0.3551,0.4549
18717,0.3551,0.4565,0.3551,0.4058,0.442,0.3696,0.5725,0.471,0.6594,0.6594,0.3551,0.4541
18724,0.3551,0.4565,0.3551,0.4058,0.6232,0.3696,0.5725,0.471,0.6594,0.6594,0.3551,0.4742
18742,0.3551,0.4565,0.3551,0.4058,0.6232,0.3696,0.4783,0.471,0.6594,0.6594,0.3551,0.4638
18756,0.3551,0.4565,0.3551,0.4058,0.6232,0.3696,0.4783,0.471,0.4928,0.6232,0.3551,0.4453
18762,0.6667,0.4565,0.3551,0.4058,0.6232,0.3696,0.4783,0.471,0.4928,0.6667,0.3551,0.4799
18777,0.6667,0.4565,0.3551,0.5652,0.6232,0.3696,0.4783,0.471,0.4928,0.6667,0.3551,0.4976
18816,0.6667,0.4565,0.3551,0.5652,0.6232,0.5725,0.4783,0.471,0.4928,0.6667,0.3551,0.5201
18845,0.6667,0.7101,0.3551,0.5652,0.6232,0.5725,0.4783,0.471,0.4928,0.7101,0.3551,0.5483
18859,0.6667,0.7101,0.3551,0.5652,0.6232,0.5725,0.4783,0.471,0.6159,0.7101,0.3551,0.562
18888,0.6667,0.7101,0.3551,0.5652,0.6232,0.5725,0.6232,0.471,0.6159,0.7101,0.3551,0.5781
18974,0.6667,0.7101,0.3551,0.2899,0.6232,0.5725,0.6232,0.471,0.6159,0.7101,0.2899,0.5475
19035,0.6667,0.7101,0.3551,0.413,0.6232,0.5725,0.6232,0.471,0.6159,0.7101,0.3551,0.5612
19048,0.6667,0.7101,0.3551,0.413,0.6232,0.5725,0.6232,0.471,0.5,0.7101,0.3551,0.5483
19081,0.6667,0.6449,0.3551,0.413,0.6232,0.5725,0.6232,0.471,0.5,0.6667,0.3551,0.5411
19096,0.6667,0.6449,0.5942,0.413,0.6232,0.5725,0.6232,0.471,0.5,0.6667,0.413,0.5676
19107,0.6667,0.6449,0.6449,0.413,0.6232,0.5725,0.6232,0.471,0.5,0.6667,0.413,0.5733
19143,0.6667,0.6449,0.6449,0.413,0.6232,0.5725,0.6232,0.4783,0.5,0.6667,0.413,0.5741
19159,0.6667,0.2899,0.6449,0.413,0.6232,0.5725,0.6232,0.4783,0.5,0.6667,0.2899,0.5346
19166,0.6667,0.2899,0.6449,0.413,0.2464,0.5725,0.6232,0.4783,0.5,0.6667,0.2464,0.4928
19212,0.6667,0.2899,0.6449,0.413,0.2464,0.5725,0.6232,0.4783,0.6159,0.6667,0.2464,0.5056
19241,0.6667,0.2899,0.6449,0.413,0.2464,0.6014,0.6232,0.4783,0.6159,0.6667,0.2464,0.5089
19242,0.6667,0.2899,0.6449,0.413,0.2464,0.6014,0.6232,0.4783,0.6957,0.6957,0.2464,0.5177
19362,0.6667,0.2899,0.5652,0.413,0.2464,0.6014,0.6232,0.4783,0.6957,0.6957,0.2464,0.5089
19381,0.6667,0.2899,0.5652,0.413,0.2464,0.4058,0.6232,0.4783,0.6957,0.6957,0.2464,0.4871
19385,0.6667,0.2899,0.5652,0.413,0.2464,0.4058,0.6232,0.5072,0.6957,0.6957,0.2464,0.4903
19386,0.6667,0.2899,0.5652,0.413,0.2464,0.4058,0.6232,0.5,0.6957,0.6957,0.2464,0.4895
19432,0.6667,0.2899,0.5652,0.413,0.2464,0.4058,0.6232,0.5,0.6594,0.6667,0.2464,0.4855
19503,0.6667,0.2899,0.5652,0.413,0.2464,0.4058,0.5,0.5,0.6594,0.6667,0.2464,0.4718
19562,0.6667,0.2899,0.6957,0.413,0.2464,0.4058,0.5,0.5,0.6594,0.6957,0.2464,0.4863
19616,0.6667,0.2899,0.6957,0.413,0.2464,0.3696,0.5,0.5,0.6594,0.6957,0.2464,0.4823
19695,0.6667,0.2899,0.558,0.413,0.2464,0.3696,0.5,0.5,0.6594,0.6667,0.2464,0.467
19712,0.6667,0.2899,0.558,0.413,0.6522,0.3696,0.5,0.5,0.6594,0.6667,0.2899,0.5121
19754,0.6667,0.2899,0.558,0.413,0.6522,0.3696,0.4855,0.5,0.6594,0.6667,0.2899,0.5105
19881,0.4348,0.2899,0.558,0.413,0.6522,0.3696,0.4855,0.5,0.6594,0.6594,0.2899,0.4847
19889,0.4348,0.2899,0.558,0.413,0.6522,0.3768,0.4855,0.5,0.6594,0.6594,0.2899,0.4855
19944,0.4348,0.2899,0.6377,0.413,0.6522,0.3768,0.4855,0.5,0.6594,0.6594,0.2899,0.4944
20014,0.4348,0.2899,0.3623,0.413,0.6522,0.3768,0.4855,0.5,0.6594,0.6594,0.2899,0.4638
20038,0.4348,0.4638,0.3623,0.413,0.6522,0.3768,0.4855,0.5,0.6594,0.6594,0.3623,0.4831
20103,0.6304,0.4638,0.3623,0.413,0.6522,0.3768,0.4855,0.5,0.6594,0.6594,0.3623,0.5048
20161,0.6304,0.4638,0.587,0.413,0.6522,0.3768,0.4855,0.5,0.6594,0.6594,0.3768,0.5298
20183,0.6304,0.4638,0.587,0.413,0.6522,0.3768,0.6304,0.5,0.6594,0.6594,0.3768,0.5459
20190,0.6304,0.4638,0.587,0.413,0.6522,0.3768,0.6304,0.4928,0.6594,0.6594,0.3768,0.5451
20201,0.6304,0.4638,0.587,0.5725,0.6522,0.3768,0.6304,0.4928,0.6594,0.6594,0.3768,0.5628
20203,0.6304,0.413,0.587,0.5725,0.6522,0.3768,0.6304,0.4928,0.6594,0.6594,0.3768,0.5572
20254,0.6304,0.413,0.587,0.5725,0.6522,0.3768,0.6304,0.4928,0.6594,0.6594,0.3768,0.5572
20268,0.6304,0.413,0.587,0.5725,0.6522,0.3768,0.6667,0.4928,0.6594,0.6667,0.3768,0.5612
