timestamp,legacy_ac971,legacy_ac972,legacy_ac979,legacy_ac977,legacy_ac973,legacy_ac970,legacy_ac976,legacy_ac978,legacy_ac975,legacy_ac974,max,min,avg
212,0.5055,0.5601,0.5519,0.1749,0.1557,0.4781,0.4891,0.4536,0.0,0.5574,0.5601,0.1557,0.3926
213,0.5055,0.5601,0.5519,0.1749,0.3361,0.4781,0.4891,0.4973,0.0,0.5574,0.5601,0.1749,0.415
214,0.4836,0.5601,0.5519,0.1749,0.5246,0.4781,0.4891,0.4126,0.0,0.5847,0.5847,0.1749,0.426
215,0.4426,0.5601,0.5519,0.1749,0.3743,0.4781,0.4863,0.4126,0.0,0.5847,0.5847,0.1749,0.4065
216,0.4426,0.5601,0.5519,0.1749,0.3743,0.4781,0.4863,0.4126,0.0,0.5847,0.5847,0.1749,0.4065
217,0.4426,0.5601,0.5519,0.1749,0.3142,0.5301,0.4863,0.4126,0.0,0.5847,0.5847,0.1749,0.4057
218,0.4426,0.5601,0.5519,0.2022,0.0,0.5301,0.4863,0.4126,0.0,0.6339,0.6339,0.2022,0.382
219,0.4426,0.5492,0.5437,0.3443,0.3197,0.5301,0.4863,0.6393,0.0,0.6339,0.6393,0.3197,0.4489
220,0.4781,0.3306,0.5437,0.2268,0.4399,0.5301,0.4863,0.3907,0.0,0.6339,0.6339,0.2268,0.406
221,0.2568,0.1667,0.5437,0.2268,0.4399,0.5301,0.4863,0.4781,0.0,0.6339,0.6339,0.1667,0.3762
222,0.4454,0.1667,0.5437,0.5683,0.4399,0.5301,0.4863,0.4781,0.0,0.6339,0.6339,0.1667,0.4292
223,0.5219,0.1667,0.5437,0.5683,0.4399,0.5301,0.4809,0.4918,0.0,0.4863,0.5683,0.1667,0.423
224,0.5219,0.1667,0.5355,0.5628,0.4399,0.5301,0.4809,0.4781,0.0,0.4863,0.5628,0.1667,0.4202
225,0.5219,0.1667,0.5355,0.5628,0.4399,0.5301,0.4809,0.1694,0.0,0.4863,0.5628,0.1667,0.3893
226,0.541,0.1667,0.5355,0.571,0.4399,0.5191,0.4809,0.1694,0.0,0.4863,0.571,0.1667,0.391
227,0.459,0.3525,0.5355,0.0,0.4399,0.5191,0.4809,0.1694,0.0,0.4863,0.5355,0.1694,0.3443
228,0.459,0.3443,0.5,0.1093,0.4399,0.4781,0.4809,0.1694,0.0,0.4863,0.5,0.1093,0.3467
229,0.4918,0.3443,0.5,0.1093,0.1557,0.4781,0.4672,0.1694,0.0,0.5191,0.5191,0.1093,0.3235
231,0.4918,0.3443,0.5,0.4071,0.3743,0.4508,0.4672,0.1694,0.0,0.5191,0.5191,0.1694,0.3724
232,0.4918,0.3443,0.5,0.4071,0.3743,0.3716,0.4672,0.1694,0.0,0.3443,0.5,0.1694,0.347
233,0.4918,0.3443,0.5,0.3361,0.3743,0.3716,0.4672,0.1694,0.0,0.3443,0.5,0.1694,0.3399
234,0.4891,0.3443,0.5,0.3361,0.3743,0.2678,0.4672,0.3825,0.0,0.3443,0.5,0.2678,0.3506
235,0.4891,0.3443,0.2104,0.3361,0.5738,0.4098,0.4672,0.1694,0.0,0.4317,0.5738,0.1694,0.3432
236,0.4454,0.4699,0.2104,0.3361,0.5738,0.4098,0.4672,0.1148,0.0,0.2131,0.5738,0.1148,0.3241
237,0.4372,0.4645,0.2104,0.1066,0.5738,0.4098,0.4672,0.2404,0.0,0.3607,0.5738,0.1066,0.3271
238,0.4372,0.4645,0.6257,0.2268,0.5738,0.4098,0.4672,0.3388,0.0,0.4508,0.6257,0.2268,0.3995
239,0.4372,0.2404,0.6257,0.2732,0.5847,0.4098,0.4426,0.3661,0.0,0.123,0.6257,0.123,0.3503
241,0.5656,0.2404,0.6339,0.2732,0.5847,0.6585,0.4426,0.5137,0.0,0.123,0.6585,0.123,0.4036
242,0.5656,0.2404,0.6339,0.2732,0.5847,0.3989,0.4426,0.5137,0.0,0.123,0.6339,0.123,0.3776
243,0.5656,0.2404,0.6339,0.2732,0.3579,0.3224,0.4426,0.5137,0.0,0.123,0.6339,0.123,0.3473
244,0.5656,0.2404,0.6011,0.2732,0.3279,0.1639,0.4426,0.5137,0.0,0.123,0.6011,0.123,0.3251
245,0.5984,0.2404,0.6011,0.2732,0.3279,0.1639,0.4426,0.6011,0.0,0.123,0.6011,0.123,0.3372
246,0.5984,0.6749,0.6011,0.6721,0.3279,0.1639,0.4426,0.388,0.0,0.123,0.6749,0.123,0.3992
247,0.5984,0.3033,0.6011,0.6721,0.3279,0.1639,0.4426,0.224,0.0,0.3634,0.6721,0.1639,0.3697
248,0.5984,0.4235,0.5929,0.6721,0.3279,0.1639,0.4426,0.2404,0.0,0.1284,0.6721,0.1284,0.359
249,0.5984,0.4235,0.5929,0.6721,0.3279,0.1639,0.4426,0.4372,0.0,0.1284,0.6721,0.1284,0.3787
251,0.5847,0.4235,0.5929,0.6721,0.3279,0.1639,0.4426,0.4372,0.0,0.1284,0.6721,0.1284,0.3773
252,0.5847,0.4235,0.5929,0.2623,0.3279,0.429,0.5519,0.4372,0.0,0.6011,0.6011,0.2623,0.421
253,0.5847,0.4235,0.5929,0.3169,0.3279,0.1557,0.5519,0.4372,0.0,0.6011,0.6011,0.1557,0.3992
254,0.5847,0.4235,0.5929,0.3443,0.3279,0.1557,0.5519,0.4372,0.0,0.6011,0.6011,0.1557,0.4019
255,0.5847,0.4235,0.5929,0.2322,0.3279,0.4863,0.5519,0.4372,0.0,0.4672,0.5929,0.2322,0.4104
256,0.5683,0.6011,0.5191,0.2623,0.3279,0.4863,0.5519,0.5984,0.0,0.5765,0.6011,0.2623,0.4492
257,0.5683,0.6011,0.5191,0.1148,0.4208,0.4863,0.5519,0.5984,0.0,0.5765,0.6011,0.1148,0.4437
258,0.5683,0.6011,0.5191,0.5301,0.3661,0.1667,0.5519,0.5984,0.0,0.0,0.6011,0.1667,0.3902
259,0.5683,0.6011,0.5191,0.5301,0.3661,0.4044,0.5519,0.5984,0.0,0.1557,0.6011,0.1557,0.4295
260,0.5656,0.6011,0.5191,0.5219,0.5,0.4044,0.5519,0.5984,0.0,0.1557,0.6011,0.1557,0.4418
261,0.5656,0.6011,0.5383,0.5355,0.418,0.4044,0.5519,0.5984,0.0,0.4973,0.6011,0.4044,0.471
263,0.5656,0.623,0.5383,0.4809,0.4918,0.4044,0.5519,0.5984,0.0,0.4891,0.623,0.4044,0.4743
264,0.5656,0.623,0.1831,0.4727,0.5301,0.4044,0.5519,0.5984,0.0,0.4891,0.623,0.1831,0.4418
265,0.5656,0.623,0.3251,0.4727,0.5301,0.4044,0.5519,0.5984,0.0,0.4891,0.623,0.3251,0.456
266,0.5656,0.623,0.377,0.5301,0.5027,0.4044,0.5519,0.5984,0.0,0.4891,0.623,0.377,0.4642
267,0.5656,0.571,0.3005,0.5301,0.5273,0.2514,0.5519,0.5984,0.0,0.4891,0.5984,0.2514,0.4385
268,0.5137,0.571,0.1667,0.5301,0.541,0.2514,0.5519,0.5984,0.0,0.1148,0.5984,0.1148,0.3839
269,0.5137,0.571,0.5164,0.5301,0.3607,0.5464,0.5519,0.5984,0.0,0.2404,0.5984,0.2404,0.4429
270,0.5137,0.571,0.5164,0.5301,0.3607,0.5273,0.5492,0.5984,0.0,0.2404,0.5984,0.2404,0.4407
271,0.5055,0.571,0.1776,0.5301,0.3607,0.5273,0.5492,0.5984,0.0,0.4672,0.5984,0.1776,0.4287
272,0.1148,0.6175,0.1776,0.7213,0.3169,0.5273,0.5492,0.5984,0.0,0.4672,0.7213,0.1148,0.409
273,0.276,0.6175,0.1776,0.7213,0.123,0.1093,0.5492,0.5984,0.0,0.4672,0.7213,0.1093,0.3639
274,0.276,0.6175,0.1776,0.7213,0.123,0.4945,0.5492,0.5984,0.0,0.5301,0.7213,0.123,0.4088
275,0.276,0.6175,0.1776,0.7213,0.4863,0.3087,0.5492,0.5984,0.0,0.5301,0.7213,0.1776,0.4265
276,0.276,0.6175,0.1776,0.7213,0.4863,0.3087,0.5492,0.5984,0.0,0.235,0.7213,0.1776,0.397
277,0.276,0.6175,0.1776,0.571,0.4863,0.3087,0.5492,0.5984,0.0,0.3497,0.6175,0.1776,0.3934
278,0.276,0.6721,0.1776,0.571,0.4863,0.3087,0.5492,0.123,0.0,0.3497,0.6721,0.123,0.3514
279,0.276,0.6721,0.1776,0.571,0.4836,0.3087,0.5492,0.3224,0.0,0.4973,0.6721,0.1776,0.3858
280,0.7077,0.6721,0.1776,0.571,0.4836,0.3087,0.5492,0.3224,0.0,0.4973,0.7077,0.1776,0.429
281,0.7077,0.6721,0.1776,0.571,0.4836,0.6284,0.541,0.5055,0.0,0.4973,0.7077,0.1776,0.4784
282,0.7077,0.6721,0.4126,0.571,0.4153,0.429,0.541,0.5055,0.0,0.4973,0.7077,0.4126,0.4751
284,0.7077,0.6557,0.5301,0.6995,0.4153,0.429,0.541,0.5055,0.0,0.4973,0.7077,0.4153,0.4981
285,0.7077,0.6557,0.5301,0.6995,0.4153,0.429,0.541,0.5956,0.0,0.4973,0.7077,0.4153,0.5071
286,0.7077,0.6557,0.5301,0.6995,0.2459,0.429,0.541,0.5956,0.0,0.5027,0.7077,0.2459,0.4907
287,0.7077,0.6557,0.5437,0.5628,0.2459,0.429,0.541,0.5956,0.0,0.5027,0.7077,0.2459,0.4784
288,0.7158,0.6557,0.5437,0.5628,0.2459,0.429,0.541,0.5956,0.0,0.5027,0.7158,0.2459,0.4792
289,0.7158,0.6557,0.2077,0.5628,0.2459,0.429,0.541,0.5956,0.0,0.5027,0.7158,0.2077,0.4456
290,0.7158,0.6557,0.2623,0.5628,0.2459,0.1667,0.541,0.5956,0.0,0.5027,0.7158,0.1667,0.4249
291,0.7158,0.6557,0.2623,0.5628,0.2459,0.4672,0.541,0.6803,0.0,0.5027,0.7158,0.2459,0.4634
292,0.7158,0.6448,0.2623,0.5464,0.7131,0.4672,0.541,0.4699,0.0,0.5027,0.7158,0.2623,0.4863
293,0.7158,0.6448,0.2623,0.5464,0.3005,0.5301,0.541,0.3005,0.0,0.1421,0.7158,0.1421,0.3983
294,0.7158,0.6448,0.2623,0.5464,0.4208,0.5301,0.541,0.3005,0.0,0.1421,0.7158,0.1421,0.4104
295,0.7158,0.6448,0.6694,0.5464,0.4208,0.4016,0.541,0.3005,0.0,0.4863,0.7158,0.3005,0.4727
296,0.7158,0.6448,0.6694,0.5464,0.4208,0.5109,0.541,0.1776,0.0,0.4617,0.7158,0.1776,0.4688
297,0.582,0.6448,0.6694,0.5464,0.4208,0.5109,0.541,0.1776,0.0,0.459,0.6694,0.1776,0.4552
298,0.582,0.6448,0.6694,0.6202,0.4208,0.5109,0.541,0.1776,0.0,0.459,0.6694,0.1776,0.4626
299,0.582,0.6448,0.6694,0.6202,0.4208,0.5109,0.4208,0.1776,0.0,0.459,0.6694,0.1776,0.4505
300,0.582,0.6448,0.6694,0.6202,0.7514,0.5109,0.4016,0.1776,0.0,0.459,0.7514,0.1776,0.4817
301,0.582,0.6448,0.6694,0.6202,0.123,0.5109,0.4016,0.1776,0.0,0.1612,0.6694,0.123,0.3891
302,0.582,0.6557,0.6694,0.6202,0.123,0.7049,0.4016,0.1776,0.0,0.2951,0.7049,0.123,0.4229
303,0.582,0.6557,0.5656,0.6202,0.123,0.7049,0.4016,0.5847,0.0,0.4399,0.7049,0.123,0.4678
304,0.5683,0.6557,0.5656,0.6202,0.123,0.7049,0.4016,0.5219,0.0,0.4399,0.7049,0.123,0.4601
305,0.5683,0.6557,0.5656,0.7022,0.123,0.5082,0.4016,0.4863,0.0,0.4399,0.7022,0.123,0.4451
306,0.5683,0.6557,0.5656,0.7022,0.123,0.5383,0.4016,0.4863,0.0,0.4399,0.7022,0.123,0.4481
307,0.5683,0.582,0.5656,0.7022,0.123,0.5383,0.4016,0.5055,0.0,0.4399,0.7022,0.123,0.4426
308,0.5683,0.582,0.5656,0.7022,0.123,0.5246,0.4016,0.5055,0.0,0.4399,0.7022,0.123,0.4413
309,0.5683,0.582,0.6913,0.7022,0.5301,0.5246,0.4016,0.5055,0.0,0.4399,0.7022,0.4016,0.4945
310,0.5683,0.582,0.6913,0.5683,0.5301,0.5137,0.4016,0.5055,0.0,0.4399,0.6913,0.4016,0.4801
311,0.5683,0.4836,0.6913,0.5683,0.5328,0.5137,0.4016,0.5055,0.0,0.4399,0.6913,0.4016,0.4705
312,0.5027,0.4836,0.6913,0.5683,0.5328,0.5137,0.4016,0.2623,0.0,0.4399,0.6913,0.2623,0.4396
313,0.5027,0.4836,0.6913,0.5683,0.2596,0.5137,0.5546,0.3279,0.0,0.4399,0.6913,0.2596,0.4342
314,0.5027,0.1585,0.6913,0.5683,0.2568,0.5874,0.5546,0.3279,0.0,0.4399,0.6913,0.1585,0.4087
315,0.5027,0.1585,0.5574,0.5683,0.2568,0.5874,0.5546,0.5082,0.0,0.4399,0.5874,0.1585,0.4134
316,0.5027,0.1585,0.5574,0.5683,0.459,0.5874,0.5546,0.5082,0.0,0.6612,0.6612,0.1585,0.4557
317,0.5437,0.1585,0.5574,0.6639,0.459,0.5874,0.5546,0.4344,0.0,0.6612,0.6639,0.1585,0.462
318,0.5437,0.1585,0.5574,0.6639,0.3197,0.5874,0.5546,0.4208,0.0,0.6612,0.6639,0.1585,0.4467
319,0.5437,0.1585,0.5574,0.6639,0.3333,0.5874,0.5546,0.4262,0.0,0.6612,0.6639,0.1585,0.4486
320,0.5437,0.6475,0.541,0.6639,0.3333,0.1503,0.5546,0.4262,0.0,0.6612,0.6639,0.1503,0.4522
321,0.5437,0.6475,0.541,0.6639,0.3333,0.4945,0.5546,0.4262,0.0,0.6612,0.6639,0.3333,0.4866
322,0.5437,0.6475,0.3989,0.6639,0.3333,0.4945,0.5546,0.4262,0.0,0.6612,0.6639,0.3333,0.4724
323,0.5437,0.6475,0.3989,0.6885,0.3333,0.2596,0.5546,0.4262,0.0,0.6612,0.6885,0.2596,0.4514
324,0.5437,0.6475,0.3989,0.6885,0.3333,0.2596,0.5546,0.6093,0.0,0.5874,0.6885,0.2596,0.4623
325,0.5437,0.6475,0.3989,0.6885,0.3333,0.4754,0.5546,0.6093,0.0,0.5874,0.6885,0.3333,0.4839
327,0.5437,0.6475,0.4945,0.6885,0.3333,0.4754,0.5546,0.6093,0.0,0.5874,0.6885,0.3333,0.4934
328,0.5437,0.6475,0.5246,0.6885,0.3333,0.4754,0.5546,0.6612,0.0,0.5874,0.6885,0.3333,0.5016
329,0.5219,0.623,0.5246,0.5874,0.3333,0.6639,0.5437,0.6612,0.0,0.5874,0.6639,0.3333,0.5046
331,0.5219,0.623,0.5246,0.5874,0.3333,0.6639,0.5437,0.6612,0.0,0.5874,0.6639,0.3333,0.5046
332,0.5219,0.623,0.5246,0.5874,0.3333,0.6202,0.5437,0.5874,0.0,0.5874,0.623,0.3333,0.4929
333,0.5219,0.623,0.5246,0.5874,0.3333,0.1749,0.5437,0.5874,0.0,0.5874,0.623,0.1749,0.4484
334,0.5219,0.623,0.5246,0.5874,0.3852,0.1749,0.5437,0.5874,0.0,0.5874,0.623,0.1749,0.4536
335,0.5219,0.6557,0.653,0.7322,0.3852,0.5109,0.5437,0.5874,0.0,0.5574,0.7322,0.3852,0.5147
336,0.2787,0.6557,0.653,0.4372,0.1284,0.5109,0.5437,0.5874,0.0,0.5574,0.6557,0.1284,0.4352
337,0.2787,0.6557,0.653,0.4372,0.1284,0.5109,0.5437,0.6093,0.0,0.5574,0.6557,0.1284,0.4374
338,0.2787,0.6557,0.653,0.4372,0.1284,0.5109,0.5437,0.6093,0.0,0.5574,0.6557,0.1284,0.4374
339,0.2787,0.6557,0.5683,0.4372,0.1284,0.5027,0.5437,0.6093,0.0,0.5574,0.6557,0.1284,0.4281
340,0.2787,0.6557,0.5683,0.4372,0.1284,0.5027,0.5437,0.6093,0.0,0.5492,0.6557,0.1284,0.4273
341,0.2787,0.6557,0.5683,0.4372,0.1284,0.5027,0.5328,0.6093,0.0,0.5492,0.6557,0.1284,0.4262
342,0.2787,0.5519,0.5683,0.4372,0.7049,0.5027,0.5328,0.6093,0.0,0.5492,0.7049,0.2787,0.4735
343,0.2787,0.5519,0.6148,0.4372,0.3798,0.5027,0.5328,0.7022,0.0,0.5492,0.7022,0.2787,0.4549
344,0.2787,0.5519,0.6148,0.3251,0.1503,0.5027,0.5328,0.7022,0.0,0.5492,0.7022,0.1503,0.4208
345,0.2787,0.5519,0.6148,0.3251,0.2978,0.6858,0.5328,0.7022,0.0,0.5492,0.7022,0.2787,0.4538
346,0.2787,0.5519,0.6148,0.1421,0.2978,0.6858,0.5328,0.7022,0.0,0.5492,0.7022,0.1421,0.4355
348,0.2787,0.5792,0.6148,0.1421,0.2978,0.6858,0.5328,0.5027,0.0,0.0765,0.6858,0.0765,0.371
349,0.5383,0.5792,0.6148,0.1421,0.2978,0.6858,0.4426,0.1148,0.0,0.3169,0.6858,0.1148,0.3732
350,0.5383,0.5792,0.6967,0.1421,0.2978,0.6858,0.4426,0.347,0.0,0.3169,0.6967,0.1421,0.4046
351,0.5383,0.5792,0.6967,0.1421,0.2978,0.6858,0.4426,0.2923,0.0,0.3169,0.6967,0.1421,0.3992
352,0.5383,0.5792,0.6967,0.1421,0.5929,0.7104,0.4426,0.2923,0.0,0.3169,0.7104,0.1421,0.4311
353,0.5383,0.5792,0.6967,0.7213,0.5929,0.4945,0.1803,0.2923,0.0,0.3169,0.7213,0.1803,0.4412
354,0.5383,0.5,0.6967,0.7213,0.5929,0.5027,0.1803,0.3333,0.0,0.3169,0.7213,0.1803,0.4382
355,0.5383,0.5,0.6967,0.7213,0.5929,0.5191,0.1803,0.2787,0.0,0.7213,0.7213,0.1803,0.4749
356,0.5383,0.5,0.5656,0.7213,0.5929,0.5191,0.1803,0.2787,0.0,0.7213,0.7213,0.1803,0.4617
357,0.5383,0.5,0.5656,0.7213,0.5929,0.5191,0.1803,0.2787,0.0,0.4672,0.7213,0.1803,0.4363
358,0.5383,0.5,0.5656,0.7213,0.5929,0.5191,0.1803,0.2787,0.0,0.4672,0.7213,0.1803,0.4363
359,0.5383,0.5,0.5656,0.5847,0.5929,0.5628,0.1803,0.541,0.0,0.4672,0.5929,0.1803,0.4533
360,0.5383,0.5,0.6421,0.5847,0.5929,0.5628,0.5984,0.429,0.0,0.4672,0.6421,0.429,0.4915
364,0.5383,0.4918,0.6421,0.5847,0.4863,0.5628,0.5984,0.429,0.0,0.582,0.6421,0.429,0.4915
365,0.5383,0.4918,0.6421,0.5792,0.2923,0.5628,0.5984,0.429,0.0,0.582,0.6421,0.2923,0.4716
366,0.3197,0.4918,0.6421,0.5792,0.2923,0.5628,0.6393,0.429,0.0,0.582,0.6421,0.2923,0.4538
367,0.3197,0.4918,0.6421,0.5792,0.2923,0.5628,0.6393,0.6393,0.0,0.582,0.6421,0.2923,0.4748
368,0.5246,0.4918,0.6339,0.5792,0.2923,0.5628,0.1202,0.6393,0.0,0.582,0.6393,0.1202,0.4426
369,0.5246,0.4809,0.6339,0.5792,0.2923,0.5628,0.3525,0.6393,0.0,0.582,0.6393,0.2923,0.4647
371,0.5246,0.4809,0.6339,0.6913,0.2923,0.5492,0.4809,0.6393,0.0,0.582,0.6913,0.2923,0.4874
372,0.5246,0.4809,0.6339,0.6913,0.2923,0.5492,0.3115,0.6393,0.0,0.582,0.6913,0.2923,0.4705
373,0.5246,0.4809,0.6339,0.4044,0.2923,0.5492,0.0,0.6393,0.0,0.582,0.6393,0.2923,0.4107
374,0.5246,0.4809,0.5546,0.2432,0.653,0.5492,0.2459,0.6202,0.0,0.582,0.653,0.2432,0.4454
375,0.6475,0.4809,0.5546,0.2432,0.653,0.5492,0.2459,0.6202,0.0,0.4536,0.653,0.2432,0.4448
376,0.6475,0.4454,0.5546,0.2432,0.653,0.5492,0.2459,0.6202,0.0,0.4536,0.653,0.2432,0.4413
379,0.6475,0.4454,0.5546,0.5273,0.653,0.5492,0.1311,0.6093,0.0,0.1858,0.653,0.1311,0.4303
380,0.6475,0.1803,0.5546,0.5273,0.653,0.5492,0.3825,0.6093,0.0,0.2514,0.653,0.1803,0.4355
381,0.6475,0.2623,0.5055,0.5273,0.653,0.5492,0.3497,0.6093,0.0,0.2514,0.653,0.2514,0.4355
382,0.7486,0.2623,0.5055,0.5273,0.653,0.5492,0.4344,0.6093,0.0,0.4481,0.7486,0.2623,0.4738
383,0.7486,0.2623,0.5055,0.5273,0.653,0.0765,0.4317,0.6093,0.0,0.4481,0.7486,0.0765,0.4262
384,0.7486,0.2623,0.5082,0.5273,0.653,0.0765,0.4317,0.6093,0.0,0.4481,0.7486,0.0765,0.4265
385,0.7486,0.2623,0.5082,0.5273,0.653,0.0765,0.4945,0.6093,0.0,0.5765,0.7486,0.0765,0.4456
386,0.5847,0.6612,0.5082,0.6175,0.653,0.5301,0.3552,0.6093,0.0,0.5765,0.6612,0.3552,0.5096
387,0.5847,0.6612,0.5082,0.6175,0.653,0.5301,0.3552,0.2623,0.0,0.5765,0.6612,0.2623,0.4749
388,0.5847,0.6612,0.4836,0.6175,0.4918,0.5301,0.3552,0.2623,0.0,0.5765,0.6612,0.2623,0.4563
389,0.5847,0.6612,0.4672,0.6175,0.4918,0.123,0.3552,0.2623,0.0,0.5765,0.6612,0.123,0.4139
390,0.5847,0.6585,0.4672,0.6175,0.4918,0.123,0.3552,0.2623,0.0,0.5765,0.6585,0.123,0.4137
391,0.5847,0.6585,0.2268,0.7022,0.4918,0.4699,0.3552,0.2623,0.0,0.5765,0.7022,0.2268,0.4328
392,0.5874,0.6585,0.2268,0.7022,0.5738,0.4699,0.3552,0.2623,0.0,0.6311,0.7022,0.2268,0.4467
393,0.5874,0.6585,0.2268,0.7022,0.5738,0.4699,0.1148,0.6694,0.0,0.6311,0.7022,0.1148,0.4634
394,0.5874,0.6585,0.2268,0.7022,0.5738,0.4699,0.0792,0.5055,0.0,0.6311,0.7022,0.0792,0.4434
395,0.5874,0.6585,0.2268,0.7022,0.5738,0.4699,0.4973,0.5055,0.0,0.6311,0.7022,0.2268,0.4853
396,0.5847,0.6585,0.2268,0.7022,0.5738,0.4699,0.4973,0.5055,0.0,0.6311,0.7022,0.2268,0.485
397,0.5847,0.6585,0.2268,0.7022,0.5738,0.6011,0.4973,0.5055,0.0,0.6311,0.7022,0.2268,0.4981
398,0.5847,0.6585,0.7404,0.7022,0.4809,0.6011,0.4973,0.5055,0.0,0.7377,0.7404,0.4809,0.5508
399,0.5847,0.6885,0.7404,0.7022,0.4809,0.4945,0.4973,0.5055,0.0,0.7377,0.7404,0.4809,0.5432
400,0.5847,0.6885,0.7404,0.7022,0.4809,0.4945,0.4973,0.5765,0.0,0.7377,0.7404,0.4809,0.5503
401,0.5847,0.6885,0.6585,0.7022,0.4809,0.4945,0.4973,0.5765,0.0,0.7377,0.7377,0.4809,0.5421
402,0.5847,0.6885,0.6585,0.5929,0.5874,0.5738,0.6639,0.5765,0.0,0.7377,0.7377,0.5738,0.5664
404,0.5847,0.6885,0.6585,0.5929,0.5874,0.5738,0.6639,0.5765,0.0,0.7486,0.7486,0.5738,0.5675
405,0.5874,0.6448,0.6585,0.5929,0.5738,0.5738,0.6639,0.5765,0.0,0.7486,0.7486,0.5738,0.562
406,0.2842,0.6448,0.6585,0.5929,0.5738,0.5738,0.6639,0.5765,0.0,0.7486,0.7486,0.2842,0.5317
407,0.2842,0.6448,0.5984,0.5929,0.5738,0.5738,0.6639,0.5765,0.0,0.7486,0.7486,0.2842,0.5257
408,0.4617,0.6448,0.5984,0.5929,0.5738,0.5738,0.694,0.5765,0.0,0.7486,0.7486,0.4617,0.5464
409,0.4344,0.6448,0.5984,0.7486,0.5738,0.6475,0.694,0.5765,0.0,0.7486,0.7486,0.4344,0.5667
410,0.4344,0.6448,0.5984,0.1284,0.5738,0.3388,0.694,0.2541,0.0,0.7486,0.7486,0.1284,0.4415
411,0.4344,0.7432,0.5984,0.1284,0.5738,0.4945,0.694,0.2541,0.0,0.7486,0.7486,0.1284,0.4669
412,0.4344,0.7432,0.5984,0.5355,0.5738,0.4945,0.694,0.2541,0.0,0.6093,0.7432,0.2541,0.4937
413,0.4344,0.7432,0.5984,0.5355,0.5738,0.4945,0.2514,0.2541,0.0,0.6093,0.7432,0.2514,0.4495
414,0.2131,0.7432,0.5984,0.5355,0.5738,0.4945,0.2514,0.2541,0.0,0.6093,0.7432,0.2131,0.4273
415,0.2131,0.7432,0.6311,0.5355,0.5738,0.5082,0.4836,0.2541,0.0,0.6093,0.7432,0.2131,0.4552
417,0.2131,0.7432,0.6311,0.5355,0.5191,0.5082,0.4836,0.5355,0.0,0.5273,0.7432,0.2131,0.4697
418,0.2131,0.776,0.6311,0.5355,0.5191,0.5082,0.4399,0.5355,0.0,0.4617,0.776,0.2131,0.462
419,0.2131,0.776,0.6311,0.4727,0.5109,0.347,0.2213,0.5355,0.0,0.4617,0.776,0.2131,0.4169
420,0.2131,0.776,0.6311,0.2404,0.5109,0.347,0.2213,0.4617,0.0,0.4617,0.776,0.2131,0.3863
421,0.7404,0.776,0.6311,0.2404,0.5109,0.347,0.2213,0.4617,0.0,0.4617,0.776,0.2213,0.439
422,0.1557,0.776,0.541,0.2404,0.5109,0.347,0.2213,0.4617,0.0,0.4617,0.776,0.1557,0.3716
423,0.4508,0.6257,0.541,0.2404,0.5109,0.347,0.2213,0.4617,0.0,0.4617,0.6257,0.2213,0.3861
424,0.1148,0.6257,0.541,0.2404,0.4426,0.347,0.2213,0.4617,0.0,0.4617,0.6257,0.1148,0.3456
425,0.3388,0.6257,0.4891,0.2404,0.4426,0.6913,0.2213,0.4617,0.0,0.4617,0.6913,0.2213,0.3973
426,0.3388,0.6257,0.4891,0.2404,0.4426,0.6913,0.459,0.4617,0.0,0.4617,0.6913,0.2404,0.421
427,0.3388,0.6257,0.4891,0.2404,0.4426,0.6913,0.459,0.4536,0.0,0.4617,0.6913,0.2404,0.4202
428,0.3388,0.6257,0.4891,0.2404,0.4426,0.6913,0.4809,0.4536,0.0,0.4617,0.6913,0.2404,0.4224
429,0.3388,0.6557,0.4317,0.2404,0.4426,0.5847,0.429,0.4536,0.0,0.4617,0.6557,0.2404,0.4038
430,0.3388,0.6557,0.1421,0.6093,0.1585,0.5847,0.4781,0.4536,0.0,0.4617,0.6557,0.1421,0.3882
431,0.3388,0.2404,0.1421,0.6093,0.306,0.5847,0.4126,0.4536,0.0,0.724,0.724,0.1421,0.3812
432,0.1995,0.2869,0.1421,0.6093,0.388,0.5847,0.4126,0.4536,0.0,0.724,0.724,0.1421,0.3801
433,0.5191,0.2869,0.5956,0.6093,0.388,0.5847,0.4126,0.4536,0.0,0.724,0.724,0.2869,0.4574
434,0.1284,0.2869,0.5956,0.6093,0.388,0.5847,0.5191,0.153,0.0,0.724,0.724,0.1284,0.3989
435,0.1284,0.2869,0.571,0.6093,0.388,0.5847,0.5191,0.3333,0.0,0.724,0.724,0.1284,0.4145
436,0.2923,0.2869,0.571,0.5492,0.388,0.5847,0.5191,0.2678,0.0,0.724,0.724,0.2678,0.4183
437,0.2787,0.2869,0.571,0.5492,0.571,0.5847,0.5191,0.2678,0.0,0.6913,0.6913,0.2678,0.432
438,0.1913,0.2869,0.6257,0.5492,0.571,0.5847,0.5191,0.2049,0.0,0.6913,0.6913,0.1913,0.4224
439,0.1913,0.6475,0.6257,0.5492,0.571,0.5847,0.5191,0.4809,0.0,0.6913,0.6913,0.1913,0.4861
440,0.5246,0.6475,0.6257,0.5492,0.571,0.5847,0.5191,0.3661,0.0,0.6913,0.6913,0.3661,0.5079
441,0.5246,0.6475,0.6257,0.5492,0.571,0.5847,0.5191,0.112,0.0,0.6913,0.6913,0.112,0.4825
