timestamp,legacy_intel_hda5,legacy_intel_hda1,legacy_intel_hda0,legacy_intel_hda9,legacy_intel_hda2,legacy_intel_hda3,legacy_intel_hda8,legacy_intel_hda4,legacy_intel_hda7,legacy_intel_hda6,max,min,avg
21764,0.5,0.4522,0.4826,0.4478,0.3783,0.4957,0.3304,0.4913,0.4957,0.3609,0.5,0.3304,0.4435
21766,0.5,0.4522,0.4826,0.4478,0.3783,0.4957,0.4913,0.4913,0.4957,0.3609,0.5,0.3609,0.4596
21783,0.5,0.4522,0.4826,0.4478,0.3783,0.4957,0.4913,0.4913,0.3739,0.3609,0.5,0.3609,0.4474
21790,0.5,0.4522,0.4826,0.4478,0.3783,0.4957,0.4913,0.4913,0.5043,0.3609,0.5043,0.3609,0.4604
21792,0.5,0.4522,0.4826,0.4478,0.3478,0.4957,0.4913,0.4913,0.5043,0.3609,0.5043,0.3478,0.4574
21804,0.5,0.4522,0.4826,0.4478,0.3478,0.4957,0.4913,0.4913,0.4739,0.3609,0.5,0.3478,0.4543
21830,0.5,0.4522,0.5304,0.4478,0.3478,0.4957,0.4913,0.4913,0.4739,0.3609,0.5304,0.3478,0.4591
21834,0.5,0.4522,0.5304,0.4478,0.3478,0.4957,0.4913,0.4913,0.5,0.3609,0.5304,0.3478,0.4617
21844,0.5,0.4522,0.5304,0.4478,0.3478,0.4957,0.4913,0.4913,0.3783,0.3609,0.5304,0.3478,0.4496
21870,0.5,0.4522,0.5304,0.4478,0.3478,0.4957,0.4913,0.4913,0.5,0.3609,0.5304,0.3478,0.4617
21875,0.5,0.4522,0.5304,0.4478,0.3478,0.4957,0.4913,0.4913,0.4217,0.3609,0.5304,0.3478,0.4539
21885,0.5,0.4522,0.5304,0.4478,0.3478,0.4957,0.4913,0.4913,0.4217,0.3565,0.5304,0.3478,0.4535
21888,0.5,0.4522,0.5304,0.4478,0.3478,0.4957,0.4913,0.5043,0.4217,0.3565,0.5304,0.3478,0.4548
21893,0.5,0.4522,0.5304,0.4478,0.3478,0.4957,0.4913,0.5043,0.4217,0.4217,0.5304,0.3478,0.4613
21896,0.5174,0.4522,0.5304,0.4478,0.3478,0.4957,0.4913,0.5043,0.4217,0.4217,0.5304,0.3478,0.463
21921,0.5174,0.4522,0.3652,0.4478,0.3478,0.4957,0.4913,0.5043,0.4217,0.4217,0.5174,0.3478,0.4465
21922,0.5174,0.4522,0.3652,0.4478,0.3478,0.4957,0.4913,0.5043,0.4217,0.3174,0.5174,0.3174,0.4361
21927,0.5174,0.4522,0.3652,0.4478,0.3478,0.4957,0.4913,0.5043,0.4217,0.3174,0.5174,0.3174,0.4361
21932,0.5174,0.4522,0.3652,0.4478,0.3478,0.4957,0.487,0.5043,0.4217,0.3174,0.5174,0.3174,0.4357
21934,0.4739,0.4522,0.3652,0.4478,0.3478,0.4957,0.487,0.5043,0.4217,0.3174,0.5043,0.3174,0.4313
21945,0.4739,0.4522,0.3435,0.4478,0.3478,0.4957,0.487,0.5043,0.4217,0.2826,0.5043,0.2826,0.4256
21951,0.4739,0.4522,0.3435,0.4478,0.3478,0.3522,0.487,0.5043,0.4217,0.2826,0.5043,0.2826,0.4113
21957,0.4739,0.4522,0.3435,0.4478,0.3478,0.3522,0.5348,0.5043,0.4217,0.2826,0.5348,0.2826,0.4161
21964,0.4739,0.4522,0.3739,0.4478,0.3478,0.3522,0.5348,0.5043,0.4217,0.2826,0.5348,0.2826,0.4191
21969,0.4739,0.4522,0.3739,0.4478,0.3478,0.3522,0.5348,0.5565,0.4217,0.2826,0.5565,0.2826,0.4243
21971,0.4739,0.4522,0.3739,0.4478,0.3478,0.3522,0.5348,0.5565,0.4217,0.2826,0.5565,0.2826,0.4243
21982,0.4739,0.4522,0.3739,0.4783,0.3478,0.3522,0.5348,0.5565,0.4217,0.2826,0.5565,0.2826,0.4274
21985,0.3652,0.4522,0.3739,0.4783,0.3478,0.3522,0.5348,0.5565,0.4217,0.2826,0.5565,0.2826,0.4165
21988,0.3652,0.4522,0.3739,0.4783,0.3478,0.3522,0.5348,0.5565,0.4217,0.2826,0.5565,0.2826,0.4165
21991,0.3652,0.4522,0.3739,0.4783,0.3478,0.5348,0.5348,0.5565,0.4217,0.2826,0.5565,0.2826,0.4348
21992,0.3652,0.4522,0.3739,0.4783,0.3478,0.5348,0.5348,0.4478,0.4217,0.2826,0.5348,0.2826,0.4239
22005,0.3652,0.4522,0.3739,0.4783,0.3478,0.5348,0.4174,0.4478,0.4217,0.2826,0.5348,0.2826,0.4122
22016,0.3652,0.4522,0.3739,0.4783,0.3478,0.2696,0.4174,0.4478,0.4217,0.2826,0.4783,0.2696,0.3856
22020,0.3652,0.4522,0.3739,0.4783,0.3478,0.2696,0.4174,0.313,0.4217,0.2826,0.4783,0.2696,0.3722
22040,0.3652,0.4522,0.3739,0.4783,0.3478,0.3609,0.513,0.313,0.4217,0.2826,0.513,0.2826,0.3909
22043,0.3652,0.4522,0.3739,0.4783,0.5652,0.3609,0.513,0.313,0.4217,0.4696,0.5652,0.313,0.4313
22051,0.3652,0.4522,0.3739,0.4783,0.3391,0.3609,0.513,0.313,0.4217,0.4696,0.513,0.313,0.4087
22052,0.3652,0.4522,0.3739,0.4783,0.3391,0.3609,0.513,0.5522,0.4217,0.4696,0.5522,0.3391,0.4326
22055,0.3652,0.4522,0.3,0.4783,0.3391,0.3609,0.513,0.5522,0.4217,0.4696,0.5522,0.3,0.4252
22061,0.3652,0.4522,0.3,0.4783,0.3391,0.3609,0.513,0.5522,0.3304,0.4696,0.5522,0.3,0.4161
22062,0.3652,0.4522,0.3,0.4783,0.4478,0.3609,0.513,0.5522,0.3304,0.4696,0.5522,0.3,0.427
22068,0.3652,0.4522,0.3,0.4783,0.3435,0.3609,0.513,0.5522,0.3304,0.4696,0.5522,0.3,0.4165
22075,0.3652,0.4522,0.3,0.4783,0.3435,0.5261,0.513,0.5522,0.3304,0.4696,0.5522,0.3,0.433
22084,0.3652,0.4522,0.3,0.4783,0.2652,0.5261,0.513,0.5522,0.3304,0.4696,0.5522,0.2652,0.4252
22086,0.3652,0.2913,0.3,0.4783,0.2652,0.5261,0.513,0.5522,0.3304,0.4696,0.5522,0.2652,0.4091
22102,0.3652,0.2913,0.3,0.4783,0.2652,0.4739,0.513,0.5522,0.3304,0.4696,0.5522,0.2652,0.4039
22122,0.3652,0.2913,0.3,0.4783,0.4652,0.4739,0.513,0.3478,0.3304,0.4696,0.513,0.2913,0.4035
22129,0.3652,0.2913,0.3,0.4783,0.5304,0.4739,0.513,0.3478,0.3304,0.4696,0.5304,0.2913,0.41
22132,0.3652,0.2913,0.3,0.4783,0.5304,0.4739,0.5739,0.3478,0.3304,0.4696,0.5739,0.2913,0.4161
22141,0.3652,0.2913,0.4826,0.4783,0.5304,0.4739,0.5739,0.3478,0.3304,0.4696,0.5739,0.2913,0.4343
22152,0.3652,0.2913,0.4826,0.4783,0.5304,0.4739,0.5739,0.3478,0.3304,0.4826,0.5739,0.2913,0.4356
22154,0.3652,0.2913,0.4826,0.4783,0.5304,0.4739,0.5739,0.4826,0.3304,0.4826,0.5739,0.2913,0.4491
22162,0.3652,0.2913,0.4826,0.4783,0.5304,0.4739,0.5739,0.4826,0.3304,0.4957,0.5739,0.2913,0.4504
22170,0.3652,0.2913,0.4826,0.4783,0.5304,0.4739,0.5739,0.4826,0.3478,0.4957,0.5739,0.2913,0.4522
22172,0.3652,0.2913,0.4826,0.4783,0.5304,0.4739,0.3652,0.4826,0.3478,0.4957,0.5304,0.2913,0.4313
22178,0.3652,0.2913,0.4826,0.4783,0.5304,0.4957,0.3652,0.4826,0.3478,0.4957,0.5304,0.2913,0.4335
22181,0.3652,0.487,0.4826,0.4783,0.5304,0.4957,0.3652,0.4826,0.3478,0.4957,0.5304,0.3478,0.4531
22182,0.3652,0.487,0.4826,0.4783,0.5304,0.4957,0.3652,0.4826,0.3478,0.4826,0.5304,0.3478,0.4517
22195,0.3652,0.487,0.4826,0.4783,0.4435,0.4957,0.3652,0.4826,0.3478,0.4826,0.4957,0.3478,0.443
22197,0.3652,0.487,0.2348,0.4783,0.4435,0.4957,0.3652,0.4826,0.3478,0.4826,0.4957,0.2348,0.4183
22205,0.3652,0.487,0.2348,0.4783,0.4435,0.4957,0.3652,0.4826,0.5087,0.4826,0.5087,0.2348,0.4344
22212,0.3652,0.487,0.2348,0.4783,0.4435,0.4957,0.3652,0.5348,0.5087,0.4826,0.5348,0.2348,0.4396
22222,0.3652,0.487,0.2348,0.4783,0.4435,0.4957,0.3565,0.5348,0.5087,0.4826,0.5348,0.2348,0.4387
22235,0.3652,0.487,0.2348,0.4783,0.4435,0.4957,0.3522,0.5348,0.5087,0.4826,0.5348,0.2348,0.4383
22236,0.3652,0.4913,0.2348,0.4783,0.4435,0.4957,0.3522,0.5348,0.5087,0.4826,0.5348,0.2348,0.4387
22238,0.3652,0.4913,0.513,0.4783,0.4435,0.4957,0.3522,0.5348,0.5087,0.4826,0.5348,0.3522,0.4665
22265,0.3652,0.5,0.513,0.4783,0.4435,0.4957,0.3522,0.5348,0.5087,0.4826,0.5348,0.3522,0.4674
22274,0.3652,0.5,0.513,0.4783,0.4435,0.4957,0.5217,0.5348,0.5087,0.4826,0.5348,0.3652,0.4843
22277,0.3652,0.5,0.513,0.513,0.4435,0.4957,0.5217,0.5348,0.5087,0.4826,0.5348,0.3652,0.4878
22279,0.3652,0.5,0.513,0.513,0.3739,0.4957,0.5217,0.5348,0.5087,0.4826,0.5348,0.3652,0.4809
22286,0.3652,0.5,0.513,0.513,0.3739,0.4957,0.5217,0.5348,0.5087,0.3913,0.5348,0.3652,0.4717
22298,0.3652,0.4391,0.513,0.513,0.3739,0.4957,0.5217,0.5348,0.5087,0.3913,0.5348,0.3652,0.4656
22313,0.3652,0.4391,0.513,0.513,0.3739,0.4304,0.5217,0.5348,0.5087,0.3913,0.5348,0.3652,0.4591
22321,0.3652,0.287,0.513,0.513,0.3739,0.4304,0.5217,0.5348,0.5087,0.3913,0.5348,0.287,0.4439
22322,0.3652,0.287,0.513,0.513,0.3739,0.4304,0.4696,0.5348,0.5087,0.3913,0.5348,0.287,0.4387
22324,0.3652,0.287,0.513,0.487,0.3739,0.4304,0.4696,0.5348,0.5087,0.3913,0.5348,0.287,0.4361
22326,0.3652,0.287,0.513,0.487,0.3739,0.4304,0.4696,0.4739,0.5087,0.3913,0.513,0.287,0.43
22333,0.3652,0.287,0.513,0.487,0.3739,0.4304,0.4696,0.4913,0.5087,0.3913,0.513,0.287,0.4317
22337,0.4391,0.287,0.513,0.487,0.3739,0.4304,0.4696,0.4913,0.5087,0.3913,0.513,0.287,0.4391
22338,0.4391,0.287,0.513,0.487,0.3739,0.4304,0.4696,0.4913,0.5087,0.5174,0.5174,0.287,0.4517
22339,0.4391,0.287,0.513,0.487,0.3739,0.4304,0.4696,0.4913,0.3913,0.5174,0.5174,0.287,0.44
22370,0.4391,0.287,0.513,0.487,0.3739,0.4304,0.4696,0.4913,0.3913,0.3087,0.513,0.287,0.4191
22377,0.4391,0.287,0.513,0.487,0.3739,0.4304,0.4696,0.4913,0.4783,0.3087,0.513,0.287,0.4278
22381,0.4391,0.287,0.513,0.487,0.3739,0.5304,0.4696,0.4913,0.4783,0.3087,0.5304,0.287,0.4378
22397,0.4391,0.287,0.513,0.487,0.3739,0.5304,0.4696,0.5391,0.4783,0.3087,0.5391,0.287,0.4426
22417,0.4391,0.4783,0.513,0.487,0.3739,0.5304,0.4696,0.5391,0.4783,0.3087,0.5391,0.3087,0.4617
22419,0.4391,0.4783,0.513,0.487,0.3739,0.5304,0.4696,0.5391,0.4783,0.4739,0.5391,0.3739,0.4783
22425,0.4391,0.4783,0.513,0.487,0.3739,0.5304,0.4696,0.513,0.4783,0.4739,0.5304,0.3739,0.4756
22426,0.4391,0.4783,0.513,0.487,0.3739,0.3435,0.4696,0.513,0.4783,0.4739,0.513,0.3435,0.457
22443,0.4391,0.4783,0.513,0.487,0.3739,0.3435,0.4696,0.513,0.5217,0.4739,0.5217,0.3435,0.4613
22454,0.4391,0.6,0.513,0.487,0.3739,0.3435,0.4696,0.513,0.5217,0.4739,0.6,0.3435,0.4735
22458,0.4391,0.6,0.3478,0.487,0.3739,0.3435,0.4696,0.513,0.5217,0.4739,0.6,0.3435,0.4569
22466,0.4391,0.6,0.3478,0.487,0.3739,0.3435,0.4696,0.5261,0.5217,0.4739,0.6,0.3435,0.4583
22475,0.4391,0.5043,0.3478,0.487,0.3739,0.3435,0.4696,0.5261,0.5217,0.4739,0.5261,0.3435,0.4487
22478,0.4391,0.5043,0.3478,0.487,0.3739,0.3435,0.4696,0.313,0.5217,0.4739,0.5217,0.313,0.4274
22485,0.4391,0.5043,0.3478,0.487,0.3739,0.3435,0.5174,0.313,0.5217,0.4739,0.5217,0.313,0.4322
22495,0.4391,0.5043,0.3478,0.487,0.3739,0.3435,0.5174,0.4826,0.5217,0.4739,0.5217,0.3435,0.4491
22498,0.4391,0.5043,0.3478,0.487,0.3739,0.5348,0.5174,0.4826,0.5217,0.4739,0.5348,0.3478,0.4683
22517,0.4391,0.5043,0.3478,0.487,0.3435,0.5348,0.5217,0.4826,0.5217,0.4739,0.5348,0.3435,0.4656
22522,0.3696,0.5043,0.3478,0.487,0.3435,0.5348,0.5217,0.4826,0.5217,0.4739,0.5348,0.3435,0.4587
22531,0.3696,0.5043,0.5217,0.487,0.3435,0.5348,0.5217,0.4826,0.5217,0.4739,0.5348,0.3435,0.4761
22536,0.3696,0.5043,0.5217,0.4522,0.3435,0.5348,0.5217,0.4826,0.5217,0.4739,0.5348,0.3435,0.4726
22537,0.3696,0.5043,0.5478,0.4522,0.3435,0.5348,0.5217,0.4826,0.5217,0.4739,0.5478,0.3435,0.4752
22540,0.3696,0.5043,0.5478,0.4522,0.3435,0.5348,0.4957,0.4826,0.5217,0.4739,0.5478,0.3435,0.4726
22545,0.3696,0.5043,0.5478,0.4522,0.3435,0.5348,0.4957,0.5261,0.5217,0.4739,0.5478,0.3435,0.477
22547,0.3696,0.5043,0.5478,0.4522,0.3435,0.5348,0.4957,0.5261,0.5217,0.3391,0.5478,0.3391,0.4635
22549,0.3696,0.5043,0.5478,0.4522,0.3435,0.5348,0.4957,0.2957,0.5217,0.3391,0.5478,0.2957,0.4404
22583,0.3696,0.4478,0.5478,0.4522,0.3435,0.5348,0.4957,0.2957,0.5217,0.3391,0.5478,0.2957,0.4348
22586,0.5087,0.4478,0.5478,0.4522,0.3435,0.5348,0.4957,0.2957,0.5217,0.3391,0.5478,0.2957,0.4487
22601,0.5087,0.4478,0.5478,0.4522,0.3435,0.5348,0.4957,0.2957,0.5217,0.4783,0.5478,0.2957,0.4626
22608,0.5087,0.4478,0.5478,0.4565,0.3435,0.5348,0.4957,0.2957,0.5217,0.4783,0.5478,0.2957,0.4631
22618,0.5087,0.4478,0.5478,0.4565,0.3435,0.5348,0.4957,0.2957,0.5217,0.4391,0.5478,0.2957,0.4591
22620,0.4957,0.4478,0.5478,0.4565,0.3435,0.5348,0.4957,0.2957,0.5217,0.4391,0.5478,0.2957,0.4578
22653,0.4957,0.4478,0.5478,0.4565,0.3435,0.5348,0.3913,0.2957,0.5217,0.4391,0.5478,0.2957,0.4474
22655,0.4957,0.3478,0.5478,0.4565,0.3435,0.5348,0.3913,0.2957,0.5217,0.4391,0.5478,0.2957,0.4374
22656,0.513,0.3478,0.5478,0.4565,0.3435,0.5348,0.3913,0.2957,0.5217,0.4391,0.5478,0.2957,0.4391
22660,0.513,0.4565,0.5478,0.4565,0.3435,0.5348,0.3913,0.2957,0.5217,0.4391,0.5478,0.2957,0.45
22678,0.513,0.4565,0.5478,0.4565,0.3435,0.5348,0.5826,0.2957,0.5217,0.4391,0.5826,0.2957,0.4691
22683,0.513,0.4565,0.5478,0.4565,0.3435,0.5348,0.5826,0.3739,0.387,0.4391,0.5826,0.3435,0.4635
22687,0.513,0.4565,0.5478,0.4565,0.3435,0.5348,0.5826,0.3739,0.387,0.3435,0.5826,0.3435,0.4539
22711,0.513,0.4522,0.5478,0.4565,0.3435,0.5348,0.5826,0.3739,0.387,0.3435,0.5826,0.3435,0.4535
22727,0.4565,0.4522,0.5478,0.4565,0.3435,0.5348,0.5826,0.3739,0.387,0.3435,0.5826,0.3435,0.4478
22736,0.4565,0.4522,0.5478,0.4565,0.3435,0.5348,0.1609,0.3739,0.387,0.3435,0.5478,0.1609,0.4057
22743,0.4565,0.4522,0.5478,0.4565,0.4913,0.5348,0.1609,0.3739,0.387,0.3435,0.5478,0.1609,0.4204
22744,0.4565,0.4522,0.5478,0.4565,0.4913,0.5348,0.1609,0.3739,0.5,0.3435,0.5478,0.1609,0.4317
22761,0.4565,0.4522,0.5478,0.4565,0.4913,0.513,0.1609,0.3739,0.5,0.3435,0.5478,0.1609,0.4296
22767,0.4565,0.4522,0.5478,0.4565,0.4913,0.513,0.3304,0.3739,0.5,0.3435,0.5478,0.3304,0.4465
22773,0.4652,0.4522,0.5478,0.4565,0.4913,0.513,0.3304,0.3739,0.5,0.3435,0.5478,0.3304,0.4474
22802,0.4652,0.4522,0.5478,0.4565,0.4913,0.513,0.3304,0.3739,0.5,0.4435,0.5478,0.3304,0.4574
22808,0.4652,0.4522,0.5478,0.4565,0.4913,0.513,0.5,0.3739,0.5,0.4435,0.5478,0.3739,0.4743
22822,0.4652,0.4522,0.5478,0.4435,0.4913,0.513,0.5,0.3739,0.5,0.4435,0.5478,0.3739,0.473
22825,0.4652,0.4522,0.4087,0.4435,0.4913,0.513,0.5,0.3739,0.5,0.4435,0.513,0.3739,0.4591
22828,0.4652,0.4522,0.4087,0.4435,0.4435,0.513,0.5,0.3739,0.5,0.4435,0.513,0.3739,0.4543
22833,0.4652,0.4522,0.4087,0.4435,0.4435,0.513,0.5,0.3739,0.3261,0.4435,0.513,0.3261,0.437
22839,0.4652,0.4522,0.4087,0.4435,0.4435,0.513,0.5,0.3739,0.3087,0.4435,0.513,0.3087,0.4352
22840,0.4652,0.4522,0.4087,0.4304,0.4435,0.513,0.5,0.3739,0.3087,0.4435,0.513,0.3087,0.4339
22843,0.4652,0.4522,0.4087,0.4304,0.4435,0.513,0.5,0.4957,0.3087,0.4435,0.513,0.3087,0.4461
22852,0.4652,0.4522,0.4087,0.4304,0.4435,0.513,0.5,0.3391,0.3087,0.4435,0.513,0.3087,0.4304
22860,0.4652,0.4522,0.4087,0.4304,0.4435,0.513,0.5,0.3391,0.3696,0.4435,0.513,0.3391,0.4365
22871,0.4652,0.4522,0.4087,0.4304,0.4435,0.513,0.5,0.4826,0.3696,0.4435,0.513,0.3696,0.4509
22885,0.4652,0.4522,0.4087,0.4304,0.4435,0.387,0.5,0.4826,0.3696,0.4435,0.5,0.3696,0.4383
22892,0.5435,0.4522,0.4087,0.4304,0.4435,0.387,0.5,0.4826,0.3696,0.4435,0.5435,0.3696,0.4461
22898,0.4652,0.4522,0.4087,0.4304,0.4435,0.387,0.5,0.4826,0.3696,0.4435,0.5,0.3696,0.4383
22919,0.4652,0.4522,0.4087,0.4304,0.4435,0.387,0.5,0.2783,0.3696,0.4435,0.5,0.2783,0.4178
22920,0.4652,0.4435,0.4087,0.4304,0.4435,0.387,0.5,0.2783,0.3696,0.4435,0.5,0.2783,0.417
22921,0.4652,0.4435,0.513,0.4304,0.4435,0.387,0.5,0.2783,0.3696,0.4435,0.513,0.2783,0.4274
22948,0.4652,0.4435,0.4435,0.4304,0.4435,0.387,0.5,0.2783,0.3696,0.4435,0.5,0.2783,0.4205
22951,0.4652,0.4435,0.4435,0.4304,0.4435,0.387,0.513,0.2783,0.3696,0.4435,0.513,0.2783,0.4218
22952,0.5043,0.4435,0.4435,0.4304,0.4435,0.387,0.513,0.2783,0.3696,0.4435,0.513,0.2783,0.4257
22954,0.5043,0.4435,0.4435,0.4304,0.4261,0.387,0.513,0.2783,0.3696,0.4435,0.513,0.2783,0.4239
22970,0.5043,0.5,0.4435,0.4304,0.4261,0.387,0.513,0.2783,0.3696,0.4435,0.513,0.2783,0.4296
22972,0.5043,0.5,0.4435,0.4957,0.4261,0.387,0.513,0.2783,0.3696,0.4435,0.513,0.2783,0.4361
22973,0.5043,0.5,0.4435,0.4957,0.4261,0.387,0.513,0.4391,0.3696,0.4435,0.513,0.3696,0.4522
22977,0.5043,0.5043,0.4435,0.4957,0.4261,0.387,0.513,0.4391,0.3696,0.4435,0.513,0.3696,0.4526
22983,0.5043,0.4913,0.4435,0.4957,0.4261,0.387,0.513,0.4391,0.3696,0.4435,0.513,0.3696,0.4513
22987,0.5043,0.4913,0.4435,0.4957,0.4261,0.387,0.5565,0.4391,0.3696,0.4435,0.5565,0.3696,0.4557
22995,0.5043,0.4913,0.4435,0.4957,0.3783,0.387,0.5565,0.4391,0.3696,0.4435,0.5565,0.3696,0.4509
23017,0.5043,0.4913,0.4435,0.4957,0.3783,0.387,0.5565,0.4391,0.3174,0.4435,0.5565,0.3174,0.4457
23025,0.5043,0.4913,0.4435,0.4957,0.3783,0.387,0.5565,0.4391,0.3565,0.4435,0.5565,0.3565,0.4496
23069,0.5043,0.4913,0.4435,0.4957,0.3783,0.387,0.5261,0.4391,0.3565,0.4435,0.5261,0.3565,0.4465
23074,0.5043,0.4913,0.4696,0.4957,0.3783,0.387,0.5261,0.4391,0.3565,0.4435,0.5261,0.3565,0.4491
23086,0.5043,0.4913,0.4696,0.4696,0.3783,0.387,0.5261,0.4391,0.3565,0.4435,0.5261,0.3565,0.4465
23100,0.5043,0.4913,0.4696,0.4696,0.3783,0.387,0.5261,0.4391,0.3565,0.4826,0.5261,0.3565,0.4504
23118,0.5043,0.4913,0.4696,0.4696,0.3783,0.387,0.5,0.4391,0.3565,0.4826,0.5043,0.3565,0.4478
23143,0.5043,0.4913,0.4696,0.4696,0.3783,0.387,0.5,0.4391,0.5174,0.4826,0.5174,0.3783,0.4639
23159,0.5043,0.4913,0.4696,0.4478,0.3783,0.387,0.5,0.4391,0.5174,0.4826,0.5174,0.3783,0.4617
23176,0.5043,0.4913,0.4696,0.4478,0.3783,0.5217,0.5,0.4391,0.5174,0.4826,0.5217,0.3783,0.4752
23184,0.5043,0.4652,0.4696,0.4478,0.3783,0.5217,0.5,0.4391,0.5174,0.4826,0.5217,0.3783,0.4726
23185,0.5043,0.4652,0.4696,0.4478,0.3783,0.5217,0.5,0.4783,0.5174,0.4826,0.5217,0.3783,0.4765
23186,0.2565,0.4652,0.4696,0.4478,0.3783,0.5217,0.5,0.4783,0.5174,0.4826,0.5217,0.2565,0.4517
23194,0.2565,0.4652,0.4696,0.4478,0.3783,0.5217,0.5,0.4783,0.5174,0.587,0.587,0.2565,0.4622
23196,0.2565,0.4652,0.4696,0.4478,0.3565,0.5217,0.5,0.4783,0.5174,0.587,0.587,0.2565,0.46
23200,0.2565,0.4391,0.4696,0.4478,0.3565,0.5217,0.5,0.4783,0.5174,0.587,0.587,0.2565,0.4574
23202,0.2565,0.4391,0.4696,0.4478,0.3565,0.5217,0.5,0.4609,0.5174,0.587,0.587,0.2565,0.4556
23205,0.2565,0.4391,0.3826,0.4478,0.3565,0.5217,0.5,0.4609,0.5174,0.587,0.587,0.2565,0.447
23210,0.2565,0.4391,0.3826,0.4478,0.3391,0.5217,0.5,0.4609,0.5174,0.587,0.587,0.2565,0.4452
23213,0.2565,0.4391,0.3826,0.4478,0.3391,0.5217,0.5,0.6,0.5174,0.587,0.6,0.2565,0.4591
23215,0.2565,0.5261,0.3826,0.4478,0.3391,0.4783,0.5,0.6,0.5174,0.587,0.6,0.2565,0.4635
23217,0.2565,0.5261,0.3826,0.4478,0.3391,0.4783,0.5,0.6,0.5174,0.4913,0.6,0.2565,0.4539
23221,0.2565,0.5261,0.3826,0.4522,0.3391,0.4783,0.5,0.6,0.5174,0.4913,0.6,0.2565,0.4543
23228,0.2565,0.4783,0.3826,0.4522,0.3391,0.4783,0.5,0.6,0.5174,0.4913,0.6,0.2565,0.4496
23256,0.2565,0.4783,0.3826,0.4522,0.3391,0.4783,0.5,0.6,0.5174,0.3696,0.6,0.2565,0.4374
23257,0.4304,0.4783,0.3826,0.4522,0.3391,0.4783,0.5,0.6,0.5174,0.3696,0.6,0.3391,0.4548
23281,0.4304,0.4783,0.3826,0.4522,0.3391,0.3391,0.5,0.6,0.5174,0.3696,0.6,0.3391,0.4409
23282,0.4304,0.4783,0.3826,0.4522,0.3391,0.3391,0.5,0.6,0.413,0.3696,0.6,0.3391,0.4304
23285,0.4304,0.4783,0.3826,0.4522,0.3391,0.2739,0.5,0.6,0.413,0.3696,0.6,0.2739,0.4239
23291,0.4348,0.4783,0.3826,0.4522,0.3391,0.2739,0.5,0.6,0.413,0.3696,0.6,0.2739,0.4244
23299,0.4348,0.4783,0.3826,0.4522,0.3391,0.2739,0.5,0.5,0.413,0.3696,0.5,0.2739,0.4143
23312,0.4739,0.4783,0.3826,0.4522,0.3391,0.2739,0.5,0.5,0.413,0.3696,0.5,0.2739,0.4183
23314,0.4739,0.4783,0.3826,0.4522,0.3391,0.2739,0.3783,0.5,0.413,0.3696,0.5,0.2739,0.4061
23318,0.4739,0.4783,0.3826,0.4522,0.3391,0.2739,0.3609,0.5,0.413,0.3696,0.5,0.2739,0.4043
23338,0.4739,0.4478,0.3826,0.4522,0.3391,0.2739,0.3609,0.5,0.413,0.3696,0.5,0.2739,0.4013
23341,0.4739,0.4478,0.3826,0.4522,0.3391,0.2739,0.3609,0.5,0.413,0.3696,0.5,0.2739,0.4013
23360,0.5522,0.4478,0.3826,0.4522,0.3391,0.2739,0.3609,0.5,0.413,0.3696,0.5522,0.2739,0.4091
23366,0.5522,0.4478,0.3826,0.4522,0.3391,0.5478,0.3609,0.5,0.413,0.3696,0.5522,0.3391,0.4365
23368,0.4913,0.4478,0.3826,0.4522,0.3391,0.5478,0.3609,0.5,0.413,0.3696,0.5478,0.3391,0.4304
23378,0.5,0.4478,0.3826,0.4522,0.3391,0.5478,0.3609,0.5,0.413,0.3696,0.5478,0.3391,0.4313
23381,0.5,0.4478,0.3826,0.4522,0.3391,0.5478,0.5261,0.5,0.413,0.3696,0.5478,0.3391,0.4478
23394,0.5,0.4478,0.3826,0.4522,0.3391,0.5478,0.5261,0.5,0.413,0.3696,0.5478,0.3391,0.4478
23408,0.5,0.4478,0.3826,0.4522,0.3391,0.5478,0.5261,0.5,0.413,0.3696,0.5478,0.3391,0.4478
23415,0.5,0.4478,0.3826,0.4522,0.3391,0.4,0.5261,0.5,0.413,0.3696,0.5261,0.3391,0.433
23421,0.5304,0.4478,0.3826,0.4522,0.3391,0.4,0.5261,0.5,0.413,0.3696,0.5304,0.3391,0.4361
23437,0.4478,0.4478,0.3826,0.4522,0.3391,0.4,0.5261,0.5,0.413,0.3696,0.5261,0.3391,0.4278
23465,0.4478,0.4478,0.3826,0.4522,0.3391,0.4,0.5261,0.4783,0.413,0.3696,0.5261,0.3391,0.4256
23481,0.4478,0.4478,0.3826,0.4522,0.3391,0.4,0.5261,0.5261,0.413,0.3696,0.5261,0.3391,0.4304
23490,0.4478,0.4478,0.3826,0.4522,0.3391,0.4,0.5435,0.5261,0.413,0.3696,0.5435,0.3391,0.4322
23492,0.4478,0.4478,0.3826,0.4522,0.3391,0.3696,0.5435,0.5261,0.413,0.3696,0.5435,0.3391,0.4291
23496,0.4478,0.4478,0.3826,0.4522,0.3391,0.3696,0.4478,0.5261,0.413,0.3696,0.5261,0.3391,0.4196
23512,0.4478,0.4478,0.3565,0.4522,0.3391,0.3696,0.4478,0.5261,0.413,0.3696,0.5261,0.3391,0.417
23524,0.4478,0.4478,0.3565,0.4522,0.3391,0.3696,0.4478,0.4913,0.413,0.3696,0.4913,0.3391,0.4135
