timestamp,legacy_pcnet3,legacy_pcnet7,legacy_pcnet0,legacy_pcnet4,legacy_pcnet8,legacy_pcnet5,legacy_pcnet1,legacy_pcnet2,legacy_pcnet6,max,min,avg
226,0.25,0.1953,0.3285,0.2172,0.3485,0.3339,0.3431,0.2828,0.0292,0.3485,0.0292,0.2587
227,0.2555,0.3321,0.3285,0.2172,0.3485,0.3339,0.3431,0.2828,0.0292,0.3485,0.0292,0.2745
228,0.2555,0.3321,0.3285,0.2172,0.3485,0.3339,0.3431,0.2828,0.0292,0.3485,0.0292,0.2745
229,0.2555,0.3321,0.3285,0.3558,0.3485,0.3339,0.3431,0.2536,0.3047,0.3558,0.2536,0.3173
231,0.2409,0.3321,0.3285,0.3558,0.3485,0.3339,0.3431,0.2536,0.3047,0.3558,0.2409,0.3157
232,0.2409,0.3321,0.3285,0.2336,0.3485,0.3321,0.3431,0.2536,0.3047,0.3485,0.2336,0.3019
235,0.2409,0.3321,0.3285,0.3485,0.3485,0.3321,0.3431,0.3248,0.3047,0.3485,0.2409,0.3226
236,0.2409,0.3321,0.3285,0.3485,0.3485,0.2774,0.3431,0.3248,0.3047,0.3485,0.2409,0.3165
237,0.2409,0.3321,0.3285,0.3485,0.3485,0.2774,0.3412,0.3248,0.3047,0.3485,0.2409,0.3163
238,0.2409,0.3321,0.3285,0.2172,0.3485,0.2774,0.3412,0.3248,0.3485,0.3485,0.2172,0.3066
239,0.2409,0.3321,0.3285,0.2172,0.3394,0.2774,0.3412,0.3248,0.3485,0.3485,0.2172,0.3056
240,0.2409,0.25,0.3285,0.2172,0.3394,0.2774,0.3412,0.3248,0.3485,0.3485,0.2172,0.2964
241,0.2409,0.25,0.3285,0.3467,0.3394,0.2774,0.3412,0.3248,0.3485,0.3485,0.2409,0.3108
242,0.2719,0.2299,0.3285,0.3467,0.3394,0.2755,0.3412,0.3248,0.2573,0.3467,0.2299,0.3017
244,0.2719,0.2281,0.3285,0.3467,0.3467,0.2755,0.3412,0.3248,0.2573,0.3467,0.2281,0.3023
245,0.2719,0.2281,0.3285,0.3467,0.3467,0.2755,0.3047,0.3522,0.2573,0.3522,0.2281,0.3013
246,0.2719,0.0876,0.3285,0.3467,0.3467,0.2755,0.3047,0.3522,0.2573,0.3522,0.0876,0.2857
247,0.2682,0.2336,0.3285,0.3467,0.3467,0.2755,0.3047,0.3522,0.2573,0.3522,0.2336,0.3015
248,0.2682,0.2737,0.3285,0.3467,0.3485,0.2755,0.3029,0.3522,0.2573,0.3522,0.2573,0.3059
249,0.2682,0.2628,0.3285,0.3467,0.3485,0.2755,0.3029,0.3522,0.2573,0.3522,0.2573,0.3047
250,0.2682,0.2609,0.3285,0.3467,0.3485,0.2755,0.3029,0.3522,0.2573,0.3522,0.2573,0.3045
251,0.2682,0.1898,0.3285,0.3777,0.3412,0.2755,0.3029,0.3522,0.2555,0.3777,0.1898,0.2991
252,0.2682,0.2792,0.3285,0.3777,0.3412,0.2755,0.2646,0.3522,0.2555,0.3777,0.2555,0.3047
253,0.2682,0.1807,0.3285,0.3777,0.3412,0.2755,0.2646,0.3522,0.2555,0.3777,0.1807,0.2938
254,0.2682,0.1807,0.3285,0.354,0.3412,0.3139,0.2646,0.3522,0.2555,0.354,0.1807,0.2954
255,0.2682,0.1807,0.3285,0.354,0.3412,0.3139,0.2646,0.323,0.2555,0.354,0.1807,0.2922
256,0.2682,0.1734,0.3285,0.354,0.3412,0.3139,0.2646,0.323,0.2555,0.354,0.1734,0.2914
257,0.2682,0.1734,0.3285,0.3631,0.3485,0.3139,0.2664,0.323,0.2555,0.3631,0.1734,0.2934
258,0.3102,0.1734,0.3285,0.3631,0.3485,0.3139,0.2664,0.323,0.2555,0.3631,0.1734,0.2981
260,0.3066,0.1734,0.3285,0.3631,0.3467,0.3139,0.2664,0.323,0.2555,0.3631,0.1734,0.2975
261,0.3066,0.2482,0.3285,0.3631,0.3467,0.3139,0.2664,0.323,0.2518,0.3631,0.2482,0.3054
262,0.3066,0.2482,0.3285,0.3631,0.3467,0.3102,0.2664,0.323,0.2518,0.3631,0.2482,0.3049
263,0.3029,0.2482,0.3285,0.3631,0.3467,0.3102,0.2664,0.323,0.2518,0.3631,0.2482,0.3045
264,0.3029,0.2737,0.3285,0.3522,0.3321,0.3102,0.2664,0.323,0.2518,0.3522,0.2518,0.3045
265,0.2792,0.2737,0.3285,0.3522,0.3321,0.3102,0.2664,0.323,0.2518,0.3522,0.2518,0.3019
267,0.2883,0.2737,0.3285,0.354,0.3321,0.3102,0.2664,0.2828,0.2518,0.354,0.2518,0.2986
268,0.2883,0.2609,0.3285,0.354,0.3376,0.3102,0.2701,0.2828,0.2518,0.354,0.2518,0.2982
269,0.2883,0.2609,0.3285,0.354,0.3376,0.3102,0.2701,0.2828,0.0894,0.354,0.0894,0.2802
270,0.2883,0.2609,0.3285,0.3522,0.3376,0.2993,0.2701,0.2828,0.0894,0.3522,0.0894,0.2788
271,0.2591,0.2609,0.3285,0.3522,0.3376,0.2993,0.2701,0.2828,0.2938,0.3522,0.2591,0.2983
273,0.0657,0.2609,0.3285,0.3522,0.3376,0.2993,0.2701,0.2828,0.3102,0.3522,0.0657,0.2786
274,0.0657,0.2609,0.3285,0.3412,0.3376,0.2445,0.2701,0.2828,0.3102,0.3412,0.0657,0.2713
275,0.0657,0.2518,0.3285,0.3412,0.3376,0.2044,0.2701,0.2828,0.3248,0.3412,0.0657,0.2674
276,0.0657,0.2518,0.3285,0.3412,0.3376,0.2007,0.2701,0.2828,0.3248,0.3412,0.0657,0.267
277,0.0657,0.219,0.3285,0.3412,0.3376,0.2007,0.2701,0.2828,0.3029,0.3412,0.0657,0.2609
278,0.2755,0.2062,0.3285,0.3412,0.3376,0.1843,0.2664,0.2828,0.3029,0.3412,0.1843,0.2806
279,0.2755,0.1898,0.3285,0.2007,0.3376,0.1843,0.2664,0.2828,0.3029,0.3376,0.1843,0.2632
280,0.2755,0.2245,0.3285,0.2007,0.3376,0.1843,0.2664,0.2847,0.2318,0.3376,0.1843,0.2593
281,0.2755,0.2245,0.3285,0.2007,0.3723,0.1843,0.2664,0.2847,0.281,0.3723,0.1843,0.2687
282,0.2628,0.2245,0.3285,0.0931,0.3723,0.2993,0.2664,0.2847,0.2117,0.3723,0.0931,0.2604
283,0.2628,0.2245,0.3285,0.0894,0.3723,0.2993,0.2664,0.2847,0.2135,0.3723,0.0894,0.2602
284,0.2628,0.2226,0.3285,0.0894,0.3723,0.2993,0.2664,0.2536,0.2135,0.3723,0.0894,0.2565
285,0.2628,0.2172,0.3285,0.0894,0.3704,0.2993,0.2664,0.2536,0.2135,0.3704,0.0894,0.2557
286,0.2628,0.2135,0.3285,0.0894,0.3704,0.2993,0.2664,0.2536,0.2135,0.3704,0.0894,0.2553
287,0.2682,0.2135,0.3285,0.3449,0.3431,0.2993,0.2664,0.2536,0.2135,0.3449,0.2135,0.2812
289,0.2682,0.2135,0.3285,0.3449,0.3376,0.2993,0.2664,0.2536,0.2135,0.3449,0.2135,0.2806
290,0.2682,0.2135,0.3285,0.3449,0.3376,0.2993,0.2664,0.2536,0.3558,0.3558,0.2135,0.2964
291,0.2682,0.2135,0.3285,0.354,0.3376,0.2993,0.2664,0.2536,0.1934,0.354,0.1934,0.2794
292,0.2755,0.2135,0.3285,0.354,0.3376,0.2993,0.3467,0.3796,0.1934,0.3796,0.1934,0.3031
293,0.1788,0.3759,0.3285,0.354,0.3084,0.2993,0.3467,0.3796,0.2007,0.3796,0.1788,0.308
294,0.2226,0.3759,0.3285,0.354,0.3358,0.2993,0.3467,0.3796,0.0876,0.3796,0.0876,0.3033
295,0.2682,0.3759,0.3285,0.354,0.3358,0.188,0.3467,0.3796,0.0876,0.3796,0.0876,0.296
296,0.2609,0.3759,0.3285,0.354,0.2974,0.177,0.3467,0.3796,0.0876,0.3796,0.0876,0.2897
297,0.2609,0.3759,0.3285,0.354,0.2974,0.177,0.3832,0.3796,0.0876,0.3832,0.0876,0.2938
298,0.2609,0.3759,0.3285,0.3467,0.2609,0.1752,0.3832,0.3668,0.0876,0.3832,0.0876,0.2873
300,0.2609,0.3376,0.3285,0.3467,0.2883,0.1752,0.3832,0.3668,0.3704,0.3832,0.1752,0.3175
301,0.3157,0.1277,0.3285,0.3467,0.2883,0.1752,0.3832,0.3668,0.3704,0.3832,0.1277,0.3003
302,0.2628,0.1277,0.3285,0.3504,0.2883,0.1752,0.3832,0.3668,0.2938,0.3832,0.1277,0.2863
303,0.2628,0.2682,0.3285,0.3504,0.2883,0.1752,0.3832,0.3668,0.2938,0.3832,0.1752,0.3019
304,0.2336,0.2646,0.3285,0.208,0.2883,0.1752,0.3832,0.3668,0.3595,0.3832,0.1752,0.2897
305,0.3084,0.3175,0.3285,0.135,0.2883,0.1752,0.3832,0.3303,0.3595,0.3832,0.135,0.2918
306,0.3084,0.3102,0.3285,0.2719,0.2883,0.1752,0.3832,0.2318,0.3449,0.3832,0.1752,0.2936
307,0.2865,0.2792,0.3285,0.0201,0.2664,0.1752,0.3777,0.2318,0.3449,0.3777,0.0201,0.2567
308,0.188,0.2792,0.3285,0.0547,0.2664,0.1752,0.3777,0.2883,0.3449,0.3777,0.0547,0.2559
309,0.188,0.2044,0.3285,0.0547,0.2664,0.1752,0.3777,0.2883,0.3577,0.3777,0.0547,0.249
310,0.188,0.2828,0.3285,0.0547,0.2664,0.354,0.3777,0.2883,0.3577,0.3777,0.0547,0.2776
311,0.2828,0.2828,0.3285,0.2318,0.2664,0.354,0.3777,0.2883,0.3577,0.3777,0.2318,0.3078
312,0.2318,0.2828,0.3285,0.0912,0.2664,0.354,0.3777,0.2883,0.3577,0.3777,0.0912,0.2865
313,0.2318,0.2828,0.3285,0.0912,0.3504,0.354,0.3777,0.2883,0.3577,0.3777,0.0912,0.2958
314,0.2828,0.2628,0.3285,0.0912,0.3504,0.354,0.3777,0.2883,0.3577,0.3777,0.0912,0.2993
315,0.2701,0.2628,0.3285,0.0912,0.3504,0.354,0.3504,0.4307,0.3577,0.4307,0.0912,0.3106
316,0.2701,0.2628,0.3285,0.0912,0.3504,0.354,0.3504,0.4307,0.0201,0.4307,0.0201,0.2731
317,0.2701,0.2628,0.3285,0.0912,0.3504,0.354,0.3504,0.4307,0.0201,0.4307,0.0201,0.2731
318,0.2299,0.2628,0.3285,0.0912,0.312,0.354,0.3504,0.4307,0.0201,0.4307,0.0201,0.2644
319,0.2628,0.2628,0.3285,0.3887,0.312,0.354,0.3504,0.4307,0.0201,0.4307,0.0201,0.3011
320,0.2628,0.2628,0.3285,0.3887,0.312,0.354,0.3504,0.4307,0.3467,0.4307,0.2628,0.3374
321,0.2628,0.2628,0.3285,0.3887,0.312,0.354,0.3431,0.3321,0.3467,0.3887,0.2628,0.3256
322,0.2628,0.2628,0.3285,0.3887,0.3047,0.354,0.3431,0.3321,0.3467,0.3887,0.2628,0.3248
323,0.2628,0.3832,0.3285,0.3887,0.3047,0.354,0.3431,0.3321,0.3467,0.3887,0.2628,0.3382
324,0.2628,0.3832,0.3285,0.3887,0.3047,0.3376,0.3431,0.3321,0.3467,0.3887,0.2628,0.3364
325,0.2628,0.3832,0.3285,0.3887,0.3047,0.3376,0.3431,0.3321,0.3394,0.3887,0.2628,0.3356
326,0.1971,0.3832,0.3285,0.365,0.3047,0.3376,0.3558,0.3321,0.3102,0.3832,0.1971,0.3238
327,0.25,0.3832,0.3285,0.2336,0.3047,0.3376,0.3558,0.3321,0.2774,0.3832,0.2336,0.3114
329,0.3011,0.3832,0.3285,0.3285,0.3047,0.3321,0.3558,0.3321,0.2774,0.3832,0.2774,0.327
330,0.3011,0.3777,0.3285,0.3285,0.3029,0.3321,0.3577,0.3321,0.2774,0.3777,0.2774,0.3264
331,0.3066,0.3777,0.3285,0.2464,0.3029,0.3321,0.3577,0.3321,0.2774,0.3777,0.2464,0.3179
332,0.2628,0.3777,0.3285,0.2464,0.3029,0.3321,0.3577,0.3321,0.3084,0.3777,0.2464,0.3165
334,0.2628,0.3777,0.3285,0.2464,0.3029,0.3321,0.3431,0.3321,0.3084,0.3777,0.2464,0.3149
335,0.2701,0.2883,0.3285,0.2464,0.2993,0.3321,0.3431,0.3321,0.3084,0.3431,0.2464,0.3054
337,0.2701,0.2883,0.3285,0.2719,0.2993,0.3321,0.3431,0.3321,0.3084,0.3431,0.2701,0.3082
338,0.2701,0.2883,0.3285,0.2226,0.2993,0.3321,0.3431,0.3321,0.3084,0.3431,0.2226,0.3027
339,0.3157,0.2883,0.3285,0.2336,0.2993,0.3321,0.3431,0.3321,0.3923,0.3923,0.2336,0.3183
340,0.3157,0.2883,0.3285,0.2336,0.2993,0.3321,0.3431,0.3485,0.3923,0.3923,0.2336,0.3202
341,0.3157,0.3084,0.3285,0.2336,0.2482,0.3175,0.2974,0.3485,0.3923,0.3923,0.2336,0.31
342,0.3157,0.3084,0.3285,0.2336,0.2482,0.3175,0.2956,0.3485,0.3923,0.3923,0.2336,0.3098
343,0.3157,0.3084,0.3285,0.2336,0.2482,0.3175,0.2956,0.3485,0.3923,0.3923,0.2336,0.3098
344,0.3157,0.292,0.3285,0.2336,0.2482,0.3175,0.2956,0.3412,0.3923,0.3923,0.2336,0.3072
345,0.3157,0.292,0.3285,0.2336,0.2245,0.3175,0.2573,0.3412,0.3558,0.3558,0.2245,0.2962
346,0.3723,0.292,0.3285,0.2336,0.2245,0.3175,0.2573,0.3412,0.3558,0.3723,0.2245,0.3025
347,0.3723,0.292,0.3285,0.3193,0.2245,0.3029,0.2573,0.3412,0.3558,0.3723,0.2245,0.3104
348,0.323,0.2883,0.3285,0.3193,0.2245,0.3029,0.2573,0.3412,0.3558,0.3558,0.2245,0.3045
349,0.323,0.2883,0.3285,0.3193,0.2245,0.3011,0.2573,0.3412,0.3558,0.3558,0.2245,0.3043
350,0.323,0.2883,0.3285,0.3193,0.2682,0.3011,0.2573,0.3467,0.3558,0.3558,0.2573,0.3098
351,0.323,0.2883,0.3285,0.3193,0.2099,0.3011,0.3814,0.3467,0.3558,0.3814,0.2099,0.3171
352,0.323,0.2883,0.3285,0.3193,0.2099,0.3011,0.3814,0.3467,0.3905,0.3905,0.2099,0.321
353,0.3321,0.2719,0.3285,0.3193,0.2099,0.3011,0.3814,0.3467,0.3905,0.3905,0.2099,0.3202
354,0.3321,0.2719,0.3285,0.3193,0.2099,0.3011,0.3814,0.3467,0.3905,0.3905,0.2099,0.3202
355,0.3285,0.2719,0.3285,0.3193,0.2099,0.3066,0.3814,0.3467,0.3905,0.3905,0.2099,0.3204
356,0.3212,0.2719,0.3285,0.3193,0.2099,0.3066,0.3814,0.3467,0.3905,0.3905,0.2099,0.3196
357,0.3212,0.2591,0.3285,0.3193,0.2099,0.3066,0.3814,0.3467,0.3905,0.3905,0.2099,0.3181
358,0.3212,0.2591,0.3285,0.3193,0.2993,0.3066,0.3668,0.3467,0.3485,0.3668,0.2591,0.3218
359,0.3212,0.2591,0.3285,0.3193,0.2993,0.3011,0.3668,0.3467,0.3485,0.3668,0.2591,0.3212
360,0.2901,0.2245,0.3285,0.3193,0.2993,0.3011,0.3668,0.3467,0.3485,0.3668,0.2245,0.3139
361,0.2901,0.2245,0.3285,0.3193,0.2993,0.3011,0.3668,0.3887,0.3485,0.3887,0.2245,0.3185
362,0.2901,0.2245,0.3285,0.3193,0.2993,0.2591,0.3668,0.3887,0.3485,0.3887,0.2245,0.3139
363,0.2901,0.2245,0.3285,0.3193,0.2993,0.2409,0.3668,0.3887,0.3485,0.3887,0.2245,0.3118
364,0.0876,0.2245,0.3285,0.3193,0.2993,0.2409,0.3668,0.3887,0.3485,0.3887,0.0876,0.2893
365,0.2737,0.2245,0.3285,0.3193,0.2993,0.2409,0.3668,0.3887,0.1916,0.3887,0.1916,0.2926
366,0.2737,0.2245,0.3285,0.3139,0.2993,0.2409,0.3668,0.3887,0.1916,0.3887,0.1916,0.292
367,0.3212,0.354,0.3285,0.3139,0.2993,0.2409,0.3668,0.3887,0.1916,0.3887,0.1916,0.3117
368,0.2682,0.354,0.3285,0.3139,0.2993,0.2409,0.3668,0.3887,0.1916,0.3887,0.1916,0.3058
369,0.2682,0.354,0.3285,0.3139,0.2993,0.3376,0.3668,0.3887,0.1916,0.3887,0.1916,0.3165
370,0.2682,0.354,0.3285,0.3139,0.2993,0.3376,0.3668,0.385,0.3157,0.385,0.2682,0.3299
371,0.2682,0.354,0.3285,0.3139,0.2993,0.3376,0.3668,0.385,0.3157,0.385,0.2682,0.3299
372,0.2774,0.354,0.3285,0.3139,0.1953,0.3376,0.3668,0.385,0.3157,0.385,0.1953,0.3194
373,0.2774,0.2828,0.3285,0.3139,0.2135,0.3376,0.3668,0.385,0.3157,0.385,0.2135,0.3135
374,0.281,0.2828,0.3285,0.3139,0.2591,0.3376,0.3668,0.385,0.3157,0.385,0.2591,0.3189
375,0.281,0.2828,0.3285,0.3139,0.2591,0.2974,0.365,0.385,0.3157,0.385,0.2591,0.3143
376,0.281,0.2828,0.3285,0.3011,0.3193,0.2974,0.365,0.3814,0.3157,0.3814,0.281,0.3191
377,0.2427,0.2828,0.3285,0.3011,0.3029,0.2974,0.365,0.3814,0.2938,0.3814,0.2427,0.3106
378,0.2427,0.2828,0.3285,0.3011,0.3029,0.2974,0.365,0.3814,0.2938,0.3814,0.2427,0.3106
379,0.2427,0.2828,0.3285,0.3011,0.3029,0.2974,0.365,0.3887,0.0292,0.3887,0.0292,0.282
380,0.2427,0.3485,0.3285,0.3011,0.3102,0.2974,0.365,0.3887,0.0292,0.3887,0.0292,0.2901
381,0.2427,0.3485,0.3285,0.3011,0.2901,0.2974,0.3723,0.3887,0.0292,0.3887,0.0292,0.2887
382,0.2427,0.3485,0.3285,0.3011,0.2007,0.2974,0.3723,0.3814,0.0292,0.3814,0.0292,0.278
383,0.3303,0.3485,0.3285,0.292,0.2464,0.2974,0.3723,0.3814,0.0292,0.3814,0.0292,0.2918
385,0.3303,0.3485,0.3285,0.292,0.2409,0.2974,0.3723,0.3668,0.0292,0.3723,0.0292,0.2895
386,0.3303,0.3485,0.3285,0.292,0.2409,0.2974,0.3723,0.3668,0.4197,0.4197,0.2409,0.3329
387,0.3303,0.3285,0.3285,0.292,0.2409,0.2719,0.3723,0.3668,0.4197,0.4197,0.2409,0.3279
389,0.3303,0.3285,0.3285,0.292,0.2409,0.2719,0.3723,0.3887,0.4197,0.4197,0.2409,0.3303
390,0.292,0.3285,0.3285,0.292,0.2409,0.2719,0.3577,0.3887,0.4197,0.4197,0.2409,0.3244
391,0.292,0.3285,0.3285,0.292,0.2427,0.2719,0.3577,0.3887,0.4197,0.4197,0.2427,0.3246
393,0.3084,0.2719,0.3285,0.292,0.2427,0.2682,0.3577,0.3814,0.4197,0.4197,0.2427,0.3189
395,0.3084,0.2719,0.3285,0.292,0.2427,0.2682,0.3595,0.3832,0.4197,0.4197,0.2427,0.3193
396,0.3084,0.2719,0.3285,0.292,0.2427,0.2682,0.3595,0.3832,0.4197,0.4197,0.2427,0.3193
397,0.3084,0.2719,0.3285,0.2062,0.3485,0.2682,0.3595,0.3832,0.4197,0.4197,0.2062,0.3216
398,0.3084,0.2719,0.3285,0.2062,0.3485,0.2682,0.3595,0.3796,0.4197,0.4197,0.2062,0.3212
401,0.3084,0.2719,0.3285,0.2062,0.3485,0.2737,0.3595,0.3796,0.4197,0.4197,0.2062,0.3218
403,0.3084,0.2883,0.3285,0.1898,0.3485,0.2737,0.3595,0.3796,0.4197,0.4197,0.1898,0.3218
404,0.3084,0.2883,0.3285,0.1898,0.3522,0.2737,0.3595,0.3796,0.4197,0.4197,0.1898,0.3222
405,0.3084,0.2646,0.3285,0.1971,0.3522,0.2208,0.3595,0.3796,0.2774,0.3796,0.1971,0.2987
406,0.3011,0.2646,0.3285,0.1697,0.3522,0.219,0.3595,0.3796,0.2774,0.3796,0.1697,0.2946
408,0.3011,0.2646,0.3285,0.1697,0.3522,0.219,0.3595,0.3796,0.2774,0.3796,0.1697,0.2946
410,0.3011,0.2646,0.3285,0.1697,0.3522,0.219,0.3595,0.3796,0.2774,0.3796,0.1697,0.2946
411,0.042,0.3339,0.3285,0.2299,0.3522,0.219,0.3595,0.3796,0.2263,0.3796,0.042,0.2745
413,0.042,0.2007,0.3285,0.2299,0.3522,0.219,0.3394,0.2555,0.0967,0.3522,0.042,0.2293
414,0.042,0.2007,0.3285,0.3139,0.3522,0.219,0.3394,0.25,0.0967,0.3522,0.042,0.238
415,0.2482,0.2007,0.3285,0.3139,0.3522,0.219,0.3394,0.3139,0.0967,0.3522,0.0967,0.2681
416,0.2482,0.2007,0.3285,0.2299,0.3303,0.219,0.3394,0.2573,0.2956,0.3394,0.2007,0.2721
418,0.2482,0.2007,0.3285,0.2153,0.3303,0.208,0.3394,0.292,0.2956,0.3394,0.2007,0.2731
419,0.2482,0.188,0.3285,0.2153,0.3303,0.2044,0.3394,0.292,0.2956,0.3394,0.188,0.2713
420,0.2482,0.1843,0.3285,0.2153,0.3303,0.2755,0.3285,0.292,0.2956,0.3303,0.1843,0.2776
421,0.2482,0.1843,0.3285,0.2153,0.354,0.1734,0.3285,0.292,0.2956,0.354,0.1734,0.2689
422,0.2482,0.1843,0.3285,0.2153,0.354,0.062,0.3285,0.292,0.2956,0.354,0.062,0.2565
423,0.3431,0.1843,0.3285,0.2153,0.354,0.2701,0.3285,0.292,0.2956,0.354,0.1843,0.2902
424,0.3431,0.1843,0.3285,0.2153,0.354,0.2609,0.3285,0.3376,0.2792,0.354,0.1843,0.2924
425,0.3431,0.1843,0.3285,0.1953,0.354,0.2372,0.3285,0.3376,0.2792,0.354,0.1843,0.2875
426,0.3723,0.3741,0.3285,0.1953,0.354,0.2372,0.3285,0.3376,0.2792,0.3741,0.1953,0.3119
428,0.3139,0.3741,0.3285,0.1953,0.354,0.2372,0.2555,0.3376,0.2792,0.3741,0.1953,0.2973
429,0.3193,0.3741,0.3285,0.1953,0.354,0.2372,0.2555,0.3376,0.2792,0.3741,0.1953,0.2979
430,0.3193,0.3741,0.3285,0.1953,0.354,0.2372,0.2555,0.323,0.2792,0.3741,0.1953,0.2962
432,0.3193,0.3741,0.3285,0.1953,0.3522,0.2372,0.2555,0.323,0.2792,0.3741,0.1953,0.296
433,0.3193,0.3741,0.3285,0.1953,0.3522,0.2318,0.2555,0.323,0.2792,0.3741,0.1953,0.2954
434,0.3193,0.3741,0.3285,0.1934,0.3522,0.2062,0.2555,0.323,0.2573,0.3741,0.1934,0.2899
435,0.4124,0.3741,0.3285,0.2245,0.3522,0.2318,0.1916,0.323,0.0858,0.4124,0.0858,0.2804
436,0.4124,0.3741,0.3285,0.2573,0.3522,0.2318,0.2792,0.323,0.0858,0.4124,0.0858,0.2938
437,0.4124,0.3412,0.3285,0.0602,0.3522,0.2318,0.2792,0.3777,0.2828,0.4124,0.0602,0.2962
439,0.4124,0.3412,0.3285,0.0602,0.3522,0.1898,0.2792,0.3777,0.2263,0.4124,0.0602,0.2853
440,0.4124,0.3412,0.3285,0.0602,0.3431,0.2336,0.2792,0.3777,0.2263,0.4124,0.0602,0.2891
442,0.4124,0.3613,0.3285,0.0602,0.3431,0.2336,0.3923,0.3777,0.2938,0.4124,0.0602,0.3114
443,0.4124,0.3613,0.3285,0.0602,0.3431,0.2336,0.3923,0.3777,0.312,0.4124,0.0602,0.3135
444,0.4124,0.3613,0.3285,0.0602,0.3431,0.2336,0.3923,0.4015,0.312,0.4124,0.0602,0.3161
445,0.3777,0.3613,0.3285,0.0602,0.3431,0.2336,0.3923,0.4015,0.312,0.4015,0.0602,0.3122
446,0.3777,0.3595,0.3285,0.3212,0.3431,0.3449,0.3923,0.4015,0.2938,0.4015,0.2938,0.3514
447,0.3777,0.3595,0.3285,0.3212,0.3431,0.2555,0.3923,0.2938,0.2938,0.3923,0.2555,0.3295
448,0.3777,0.3595,0.3285,0.3212,0.3431,0.2281,0.3923,0.25,0.2938,0.3923,0.2281,0.3216
449,0.2974,0.3157,0.3285,0.3212,0.3431,0.2354,0.3942,0.25,0.3266,0.3942,0.2354,0.3125
450,0.2974,0.3157,0.3285,0.3212,0.3431,0.2974,0.3942,0.1715,0.3266,0.3942,0.1715,0.3106
451,0.2299,0.3157,0.3285,0.3212,0.3084,0.2974,0.3942,0.2226,0.3266,0.3942,0.2226,0.3049
452,0.2299,0.3157,0.3285,0.3066,0.3084,0.25,0.3942,0.2226,0.3266,0.3942,0.2226,0.2981
453,0.2299,0.2774,0.3285,0.3066,0.3084,0.25,0.3942,0.2226,0.3266,0.3942,0.2226,0.2938
454,0.2299,0.2774,0.3285,0.3047,0.3084,0.2755,0.3942,0.2226,0.3266,0.3942,0.2226,0.2964
455,0.2299,0.1807,0.3285,0.3047,0.3084,0.2755,0.354,0.2226,0.3668,0.3668,0.1807,0.2857
456,0.2299,0.1807,0.3285,0.3047,0.292,0.2628,0.354,0.2226,0.3668,0.3668,0.1807,0.2824
457,0.2299,0.1807,0.3285,0.3029,0.292,0.2226,0.354,0.2226,0.3668,0.3668,0.1807,0.2778
458,0.281,0.1807,0.3285,0.3029,0.292,0.2536,0.354,0.1715,0.3668,0.3668,0.1715,0.2812
459,0.281,0.1807,0.3285,0.3029,0.292,0.2536,0.354,0.2774,0.3668,0.3668,0.1807,0.293
460,0.281,0.2391,0.3285,0.3029,0.292,0.2536,0.354,0.1715,0.3668,0.3668,0.1715,0.2877
461,0.281,0.2391,0.3285,0.3029,0.292,0.2536,0.3887,0.1533,0.3668,0.3887,0.1533,0.2895
462,0.2555,0.2391,0.3285,0.3029,0.2901,0.2536,0.3887,0.1533,0.2044,0.3887,0.1533,0.2685
463,0.2518,0.2391,0.3285,0.3029,0.2901,0.2536,0.3887,0.2646,0.2044,0.3887,0.2044,0.2804
464,0.2153,0.2391,0.3285,0.3029,0.2901,0.2536,0.3887,0.2646,0.2044,0.3887,0.2044,0.2764
465,0.2555,0.2391,0.3285,0.3029,0.2901,0.2536,0.3887,0.2646,0.3248,0.3887,0.2391,0.2942
467,0.2555,0.3504,0.3285,0.3029,0.2901,0.3449,0.3504,0.2646,0.3248,0.3504,0.2555,0.3125
468,0.2555,0.3504,0.3285,0.3029,0.2901,0.3449,0.3504,0.2646,0.1478,0.3504,0.1478,0.2928
469,0.2555,0.3504,0.3285,0.1697,0.2901,0.3449,0.3504,0.2646,0.1478,0.3504,0.1478,0.278
470,0.2555,0.3394,0.3285,0.1697,0.292,0.3449,0.3504,0.3796,0.1478,0.3796,0.1478,0.2898
472,0.2865,0.3631,0.3285,0.1697,0.292,0.3449,0.3504,0.3796,0.1478,0.3796,0.1478,0.2958
473,0.3066,0.3631,0.3285,0.1697,0.292,0.3431,0.3504,0.3796,0.1478,0.3796,0.1478,0.2979
474,0.2591,0.3631,0.3285,0.1697,0.2901,0.3431,0.3358,0.3796,0.1478,0.3796,0.1478,0.2908
475,0.281,0.3631,0.3285,0.1697,0.2901,0.3431,0.3358,0.3668,0.1478,0.3668,0.1478,0.2918
476,0.0237,0.3631,0.3285,0.1697,0.2901,0.3431,0.3358,0.3668,0.1478,0.3668,0.0237,0.2632
477,0.0237,0.3631,0.3285,0.2737,0.2901,0.3431,0.3358,0.3668,0.3175,0.3668,0.0237,0.2936
480,0.0237,0.3631,0.3285,0.2737,0.2901,0.3431,0.3814,0.3668,0.3175,0.3814,0.0237,0.2987
481,0.0237,0.3412,0.3285,0.2737,0.2901,0.3431,0.3814,0.3668,0.3175,0.3814,0.0237,0.2962
483,0.0237,0.3412,0.3285,0.2737,0.2847,0.3431,0.3814,0.3814,0.3175,0.3814,0.0237,0.2972
484,0.3011,0.292,0.3285,0.2737,0.2847,0.3431,0.3814,0.3814,0.3175,0.3814,0.2737,0.3226
