timestamp,rtl81399,rtl81390,rtl81393,rtl81397,rtl81398,rtl81392,rtl81394,rtl81395,rtl81391,rtl81396,max,min,avg
76808,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
77407,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
77408,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
78007,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
78008,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
78607,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
78608,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
79207,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
79208,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
79807,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
79808,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
80407,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
80408,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
81007,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
81008,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
81607,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
81608,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
82207,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
82208,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
82807,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
82808,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
83407,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
83408,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
84007,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
84008,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
84608,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
85208,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
85808,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
