timestamp,legacy_es13704,legacy_es13707,legacy_es13708,legacy_es13705,legacy_es13706,legacy_es13703,legacy_es13702,legacy_es13700,legacy_es13709,legacy_es13701,max,min,avg
6893,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6902,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6910,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6915,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6917,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6921,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6931,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6935,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6941,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6946,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6950,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6955,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6960,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6962,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6967,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6971,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6973,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6978,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6982,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6983,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6991,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6994,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
6999,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7007,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7009,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7018,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7019,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7023,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7024,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7035,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7038,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7039,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7040,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7047,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7049,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7053,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7056,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7062,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7065,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7071,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7073,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7100,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7102,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7113,0.8765,0.8519,0.8519,0.8889,0.8951,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8809
7114,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7122,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7123,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7130,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7140,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7142,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7150,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7154,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7155,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7156,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7157,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7167,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7172,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7173,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7189,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7190,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7192,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7194,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7207,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7208,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7211,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7212,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7220,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7225,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7232,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7236,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7240,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7241,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7242,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7250,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7252,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7255,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7260,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7263,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7270,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7274,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7283,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7292,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7301,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7312,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7314,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7323,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7334,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7337,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7339,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7348,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7349,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7359,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7364,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7368,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7369,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7371,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7384,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7394,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7401,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7403,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7408,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7410,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7415,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7419,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7424,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7429,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7440,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7449,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7453,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7457,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7461,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7474,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7476,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7482,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7483,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7501,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7512,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7514,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7529,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7530,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7532,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7533,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7540,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7543,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7544,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7546,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7550,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7571,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7589,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7609,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7614,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7623,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7627,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7628,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7631,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7633,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7636,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7647,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7650,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7662,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7664,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7673,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7681,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7683,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7686,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7698,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7702,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7705,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7708,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7710,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7716,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7718,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7731,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7736,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7737,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7745,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7766,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7776,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7780,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7783,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7791,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7792,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7794,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7797,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7799,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7800,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7801,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7807,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7808,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7811,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7816,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7821,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7829,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7831,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7832,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7841,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7842,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7846,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7849,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7859,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7867,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7868,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7870,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7883,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7884,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7892,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7894,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7897,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7898,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7899,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7903,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7915,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7917,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7920,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7923,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7927,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7935,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7940,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7946,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7963,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7967,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7968,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7970,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
7974,0.8765,0.8519,0.8519,0.8889,0.9012,0.8951,0.9012,0.8889,0.8827,0.8765,0.9012,0.8519,0.8815
