timestamp,legacy_e10004,legacy_e10009,legacy_e10006,legacy_e10008,legacy_e10002,legacy_e10000,legacy_e10007,legacy_e10005,legacy_e10003,max,min,avg
56354,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56382,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56385,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56433,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56469,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56495,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56511,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56527,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56572,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56603,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56624,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56626,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56640,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56651,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56666,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56684,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56703,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56727,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56749,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56781,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56796,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56808,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56816,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56820,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56840,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56848,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56869,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56870,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56911,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56912,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56926,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56944,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56969,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57009,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57022,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57023,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57071,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57103,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57115,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57143,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57146,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57172,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57192,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57194,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57215,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57246,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57283,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57296,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57300,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57301,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57322,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57337,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57343,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57389,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57394,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57398,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57413,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57427,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57438,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57473,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57488,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57524,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57527,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57604,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57635,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57641,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57650,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57691,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57783,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57784,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57789,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57796,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57800,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57824,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57877,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57888,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57934,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57951,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57955,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57965,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
57990,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58022,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58069,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58083,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58086,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58095,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58096,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58105,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58129,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58144,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58151,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58161,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58173,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58189,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58193,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58222,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58260,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58348,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58354,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58357,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58361,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58373,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58396,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58410,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58417,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58458,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58465,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58476,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58493,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58513,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58535,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58549,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58553,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58568,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58590,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58601,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58670,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58701,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58717,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58735,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58810,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58847,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58864,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58872,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58880,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58885,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58887,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58898,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58904,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58913,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58948,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
58982,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59022,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59065,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59067,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59076,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59107,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59149,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59172,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59176,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59187,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59204,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59234,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59296,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59328,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59355,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59360,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59368,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59384,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59403,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59405,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59412,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59420,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59425,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59427,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59462,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59511,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59513,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59540,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59565,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59567,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59594,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59610,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59611,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59629,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59665,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59670,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59680,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59690,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59701,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59705,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59715,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59717,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59742,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59746,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59760,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59779,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59780,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59835,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59852,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59863,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59865,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59871,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59883,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59885,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59904,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
59910,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60013,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60031,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60042,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60046,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60080,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60092,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60112,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60155,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60165,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60168,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60182,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60212,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60248,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60262,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60287,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60308,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60312,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60319,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60334,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60359,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60367,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60379,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60380,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60398,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60412,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60445,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60473,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60489,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60504,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60509,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60546,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60559,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60567,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60600,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60606,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60607,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
60621,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
