timestamp,legacy_cs4231a9,legacy_cs4231a6,legacy_cs4231a1,legacy_cs4231a2,legacy_cs4231a5,legacy_cs4231a3,legacy_cs4231a7,legacy_cs4231a4,legacy_cs4231a0,legacy_cs4231a8,max,min,avg
195,0.6941,0.7294,0.7153,0.7082,0.6541,0.7224,0.7341,0.6259,0.6847,0.6612,0.7341,0.6259,0.6929
196,0.6941,0.7294,0.7294,0.7082,0.6541,0.7224,0.7341,0.6471,0.6847,0.6612,0.7341,0.6471,0.6965
197,0.6941,0.7294,0.7294,0.7082,0.6541,0.7224,0.7341,0.6471,0.6847,0.6612,0.7341,0.6471,0.6965
198,0.6941,0.7294,0.7294,0.7082,0.6541,0.7224,0.7341,0.6471,0.6847,0.6612,0.7341,0.6471,0.6965
199,0.6941,0.7294,0.7294,0.7082,0.6541,0.7224,0.7341,0.6471,0.6847,0.6612,0.7341,0.6471,0.6965
200,0.6941,0.7294,0.7294,0.7082,0.6541,0.7224,0.7341,0.6471,0.6847,0.6612,0.7341,0.6471,0.6965
201,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6471,0.6847,0.6612,0.7341,0.6471,0.7012
202,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6471,0.6847,0.6612,0.7341,0.6471,0.7012
203,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6659,0.6847,0.6612,0.7341,0.6612,0.7031
204,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6659,0.7082,0.6612,0.7341,0.6612,0.7054
205,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6659,0.7082,0.6612,0.7341,0.6612,0.7054
206,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6659,0.7082,0.6612,0.7341,0.6612,0.7054
208,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6659,0.7082,0.6612,0.7341,0.6612,0.7054
209,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6659,0.7153,0.6612,0.7341,0.6612,0.7061
210,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6659,0.7153,0.6612,0.7341,0.6612,0.7061
211,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6659,0.7153,0.6612,0.7341,0.6612,0.7061
212,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6659,0.7153,0.6612,0.7341,0.6612,0.7061
213,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6659,0.7153,0.6612,0.7341,0.6612,0.7061
214,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6659,0.7224,0.6612,0.7341,0.6612,0.7068
215,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6659,0.7224,0.6612,0.7341,0.6612,0.7068
216,0.6941,0.7294,0.7294,0.7082,0.7012,0.7224,0.7341,0.6659,0.7224,0.6612,0.7341,0.6612,0.7068
217,0.6941,0.7294,0.7294,0.7082,0.7153,0.7224,0.7341,0.6659,0.7224,0.6612,0.7341,0.6612,0.7082
219,0.6941,0.7294,0.7294,0.7082,0.7153,0.7224,0.7341,0.6659,0.7224,0.6612,0.7341,0.6612,0.7082
220,0.6941,0.7294,0.7294,0.7153,0.7153,0.7224,0.7341,0.6659,0.7224,0.6612,0.7341,0.6612,0.7089
221,0.6941,0.7294,0.7294,0.7153,0.7153,0.7224,0.7341,0.6659,0.7224,0.6612,0.7341,0.6612,0.7089
222,0.6941,0.7294,0.7294,0.7153,0.7153,0.7224,0.7341,0.6659,0.7224,0.6612,0.7341,0.6612,0.7089
223,0.6941,0.7294,0.7294,0.7153,0.7153,0.7224,0.7341,0.6659,0.7224,0.6612,0.7341,0.6612,0.7089
224,0.6941,0.7294,0.7294,0.7153,0.7153,0.7224,0.7341,0.6659,0.7224,0.68,0.7341,0.6659,0.7108
225,0.6941,0.7294,0.7294,0.7153,0.7153,0.7224,0.7341,0.6659,0.7224,0.68,0.7341,0.6659,0.7108
226,0.6941,0.7294,0.7294,0.7153,0.7153,0.7224,0.7341,0.6659,0.7224,0.68,0.7341,0.6659,0.7108
227,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6659,0.7224,0.68,0.7341,0.6659,0.7115
228,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6659,0.7224,0.68,0.7341,0.6659,0.7115
229,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6659,0.7224,0.68,0.7341,0.6659,0.7115
230,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6729,0.7224,0.68,0.7341,0.6729,0.7122
231,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6729,0.7224,0.68,0.7341,0.6729,0.7122
232,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6729,0.7224,0.68,0.7341,0.6729,0.7122
233,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6729,0.7224,0.68,0.7341,0.6729,0.7122
234,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6729,0.7224,0.68,0.7341,0.6729,0.7122
235,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6729,0.7224,0.68,0.7341,0.6729,0.7122
236,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6729,0.7224,0.68,0.7341,0.6729,0.7122
237,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6729,0.7224,0.68,0.7341,0.6729,0.7122
238,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6729,0.7224,0.68,0.7341,0.6729,0.7122
239,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6729,0.7224,0.68,0.7341,0.6729,0.7122
240,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6729,0.7224,0.68,0.7341,0.6729,0.7122
241,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6729,0.7224,0.68,0.7341,0.6729,0.7122
242,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.68,0.7224,0.68,0.7341,0.68,0.7129
243,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.68,0.7224,0.68,0.7341,0.68,0.7129
244,0.6941,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.68,0.7224,0.68,0.7341,0.68,0.7129
245,0.7082,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.68,0.7224,0.68,0.7341,0.68,0.7144
246,0.7082,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.68,0.7224,0.68,0.7341,0.68,0.7144
247,0.7082,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.68,0.7224,0.68,0.7341,0.68,0.7144
248,0.7082,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.68,0.7224,0.68,0.7341,0.68,0.7144
249,0.7082,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.68,0.7224,0.68,0.7341,0.68,0.7144
250,0.7082,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6871,0.7224,0.68,0.7341,0.68,0.7151
251,0.7082,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6871,0.7224,0.68,0.7341,0.68,0.7151
252,0.7082,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6871,0.7224,0.68,0.7341,0.68,0.7151
253,0.7082,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6871,0.7224,0.7176,0.7341,0.6871,0.7188
254,0.7082,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6871,0.7224,0.7176,0.7341,0.6871,0.7188
255,0.7082,0.7294,0.7294,0.7224,0.7153,0.7224,0.7341,0.6871,0.7224,0.7176,0.7341,0.6871,0.7188
256,0.7082,0.7294,0.7365,0.7224,0.7153,0.7224,0.7341,0.6871,0.7224,0.7176,0.7365,0.6871,0.7195
257,0.7082,0.7294,0.7365,0.7224,0.7153,0.7224,0.7341,0.6871,0.7224,0.7176,0.7365,0.6871,0.7195
258,0.7082,0.7294,0.7365,0.7224,0.7153,0.7224,0.7341,0.6871,0.7224,0.7176,0.7365,0.6871,0.7195
259,0.7082,0.7294,0.7365,0.7224,0.7153,0.7224,0.7341,0.6871,0.7224,0.7176,0.7365,0.6871,0.7195
260,0.7082,0.7294,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7203
261,0.7082,0.7294,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7203
262,0.7082,0.7294,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7203
263,0.7082,0.7294,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7203
264,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
265,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
266,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
267,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
268,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
269,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
270,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
271,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
272,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
273,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
274,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
275,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
276,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
277,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
278,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
279,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
280,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
281,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6871,0.7224,0.7176,0.7412,0.6871,0.7207
282,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6965,0.7224,0.7176,0.7412,0.6965,0.7217
283,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6965,0.7224,0.7176,0.7412,0.6965,0.7217
284,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6965,0.7224,0.7176,0.7412,0.6965,0.7217
285,0.7082,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6965,0.7224,0.7176,0.7412,0.6965,0.7217
286,0.7153,0.7341,0.7365,0.7224,0.7153,0.7224,0.7412,0.6965,0.7224,0.7176,0.7412,0.6965,0.7224
287,0.7153,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.6965,0.7224,0.7176,0.7412,0.6965,0.7235
288,0.7153,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.6965,0.7224,0.7176,0.7412,0.6965,0.7235
289,0.7153,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.6965,0.7224,0.7176,0.7412,0.6965,0.7235
290,0.7153,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.6965,0.7224,0.7176,0.7412,0.6965,0.7235
291,0.7153,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7106,0.7224,0.7176,0.7412,0.7106,0.725
292,0.7153,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7106,0.7224,0.7176,0.7412,0.7106,0.725
293,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7176,0.7224,0.7176,0.7412,0.7153,0.7275
294,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7176,0.7224,0.7176,0.7412,0.7153,0.7275
295,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7176,0.7224,0.7176,0.7412,0.7153,0.7275
296,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7176,0.7224,0.7176,0.7412,0.7153,0.7275
297,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7176,0.7224,0.7176,0.7412,0.7153,0.7275
298,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7176,0.7224,0.7176,0.7412,0.7153,0.7275
299,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7176,0.7224,0.7176,0.7412,0.7153,0.7275
300,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7176,0.7224,0.7176,0.7412,0.7153,0.7275
301,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7176,0.7224,0.7176,0.7412,0.7153,0.7275
302,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7176,0.7224,0.7176,0.7412,0.7153,0.7275
303,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7176,0.7224,0.7176,0.7412,0.7153,0.7275
304,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7294,0.7224,0.7176,0.7412,0.7153,0.7287
305,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7294,0.7224,0.7176,0.7412,0.7153,0.7287
306,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7294,0.7224,0.7176,0.7412,0.7153,0.7287
307,0.7341,0.7341,0.7365,0.7341,0.7153,0.7224,0.7412,0.7294,0.7224,0.7176,0.7412,0.7153,0.7287
308,0.7341,0.7341,0.7365,0.7341,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7412,0.7153,0.7294
309,0.7341,0.7341,0.7412,0.7341,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7412,0.7153,0.7299
310,0.7341,0.7341,0.7412,0.7341,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7412,0.7153,0.7299
311,0.7341,0.7341,0.7412,0.7341,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7412,0.7153,0.7299
312,0.7341,0.7341,0.7412,0.7341,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7412,0.7153,0.7299
313,0.7341,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7435,0.7153,0.7308
314,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7435,0.7153,0.7315
315,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7435,0.7153,0.7315
316,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7435,0.7153,0.7315
317,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7435,0.7153,0.7315
318,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7435,0.7153,0.7315
319,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7435,0.7153,0.7315
320,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7435,0.7153,0.7315
321,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7435,0.7153,0.7315
322,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7435,0.7153,0.7315
323,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7435,0.7153,0.7315
324,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7435,0.7153,0.7315
325,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7224,0.7176,0.7435,0.7153,0.7315
326,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7176,0.7435,0.7153,0.7322
327,0.7412,0.7341,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7176,0.7435,0.7153,0.7322
328,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7176,0.7435,0.7153,0.7332
329,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7176,0.7435,0.7153,0.7332
330,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7176,0.7435,0.7153,0.7332
331,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7247,0.7435,0.7153,0.7339
332,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7247,0.7435,0.7153,0.7339
333,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7247,0.7435,0.7153,0.7339
334,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7247,0.7435,0.7153,0.7339
335,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7247,0.7435,0.7153,0.7339
336,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7247,0.7435,0.7153,0.7339
337,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7247,0.7435,0.7153,0.7339
338,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7247,0.7435,0.7153,0.7339
339,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7247,0.7435,0.7153,0.7339
340,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7247,0.7435,0.7153,0.7339
341,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7247,0.7435,0.7153,0.7339
342,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7412,0.7294,0.7294,0.7247,0.7435,0.7153,0.7339
343,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7294,0.7294,0.7247,0.7576,0.7153,0.7355
344,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7294,0.7294,0.7247,0.7576,0.7153,0.7355
345,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7294,0.7294,0.7247,0.7576,0.7153,0.7355
346,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7294,0.7294,0.7341,0.7576,0.7153,0.7365
347,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7294,0.7294,0.7341,0.7576,0.7153,0.7365
348,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7294,0.7294,0.7341,0.7576,0.7153,0.7365
349,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7294,0.7294,0.7341,0.7576,0.7153,0.7365
350,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7294,0.7294,0.7341,0.7576,0.7153,0.7365
351,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7294,0.7294,0.7341,0.7576,0.7153,0.7365
352,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7294,0.7294,0.7341,0.7576,0.7153,0.7365
353,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7153,0.7374
354,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7153,0.7374
355,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7153,0.7374
356,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7153,0.7374
357,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7153,0.7374
358,0.7412,0.7435,0.7412,0.7435,0.7153,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7153,0.7374
359,0.7412,0.7435,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7224,0.7381
360,0.7412,0.7435,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7224,0.7381
361,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7224,0.7388
362,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7224,0.7388
363,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7224,0.7388
364,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7224,0.7388
365,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7224,0.7388
366,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7224,0.7388
367,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7224,0.7388
368,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7224,0.7388
369,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7224,0.7388
370,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7294,0.7341,0.7576,0.7224,0.7388
371,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7341,0.7576,0.7224,0.7402
372,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7341,0.7576,0.7224,0.7402
373,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7341,0.7576,0.7224,0.7402
374,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7341,0.7576,0.7224,0.7402
375,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7341,0.7576,0.7224,0.7402
376,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7341,0.7576,0.7224,0.7402
377,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7341,0.7576,0.7224,0.7402
378,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7341,0.7576,0.7224,0.7402
379,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7341,0.7576,0.7224,0.7402
380,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7341,0.7576,0.7224,0.7402
381,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7341,0.7576,0.7224,0.7402
382,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7435,0.7576,0.7224,0.7412
383,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7435,0.7576,0.7224,0.7412
384,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7435,0.7576,0.7224,0.7412
385,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7435,0.7576,0.7224,0.7412
386,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7435,0.7576,0.7224,0.7412
387,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7435,0.7576,0.7224,0.7412
388,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7435,0.7576,0.7224,0.7412
389,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7435,0.7576,0.7224,0.7412
390,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7435,0.7576,0.7224,0.7412
391,0.7412,0.7506,0.7412,0.7435,0.7224,0.7294,0.7576,0.7388,0.7435,0.7435,0.7576,0.7224,0.7412
392,0.7412,0.7576,0.7412,0.7435,0.7224,0.7294,0.7576,0.7506,0.7435,0.7435,0.7576,0.7224,0.743
393,0.7412,0.7576,0.7412,0.7435,0.7224,0.7294,0.7576,0.7506,0.7435,0.7435,0.7576,0.7224,0.743
394,0.7412,0.7576,0.7412,0.7435,0.7224,0.7294,0.7576,0.7506,0.7435,0.7435,0.7576,0.7224,0.743
395,0.7412,0.7576,0.7412,0.7435,0.7224,0.7294,0.7576,0.7506,0.7506,0.7435,0.7576,0.7224,0.7438
397,0.7412,0.7576,0.7412,0.7435,0.7224,0.7294,0.7576,0.7506,0.7506,0.7435,0.7576,0.7224,0.7438
398,0.7506,0.7576,0.7412,0.7435,0.7224,0.7294,0.7576,0.7506,0.7506,0.7435,0.7576,0.7224,0.7447
399,0.7506,0.7576,0.7412,0.7435,0.7224,0.7341,0.7576,0.7506,0.7506,0.7435,0.7576,0.7224,0.7452
400,0.7506,0.7576,0.7412,0.7435,0.7224,0.7341,0.7576,0.7506,0.7506,0.7435,0.7576,0.7224,0.7452
401,0.7506,0.7576,0.7412,0.7435,0.7224,0.7341,0.7576,0.7506,0.7506,0.7435,0.7576,0.7224,0.7452
402,0.7506,0.7576,0.7412,0.7435,0.7224,0.7341,0.7576,0.7506,0.7506,0.7435,0.7576,0.7224,0.7452
403,0.7506,0.7576,0.7412,0.7435,0.7224,0.7341,0.7576,0.7506,0.7506,0.7435,0.7576,0.7224,0.7452
404,0.7506,0.7576,0.7412,0.7435,0.7224,0.7341,0.7576,0.7506,0.7506,0.7435,0.7576,0.7224,0.7452
